unixtime,date,ws,wd,co2,temp
1627401859,07/27/2021 16:04,0.0,233,514,28
1627401862,07/27/2021 16:04,0.0,231,512,28
1627401865,07/27/2021 16:04,0.0,233,511,28
1627401868,07/27/2021 16:04,0.0,231,516,28
1627401871,07/27/2021 16:04,0.0,233,519,28
1627401874,07/27/2021 16:04,0.0,233,517,28
1627401877,07/27/2021 16:04,0.0,233,516,28
1627401880,07/27/2021 16:04,0.0,233,514,28
1627401883,07/27/2021 16:04,0.0,233,508,28
1627401886,07/27/2021 16:04,0.0,233,507,28
1627401889,07/27/2021 16:04,0.0,233,504,28
1627401892,07/27/2021 16:04,0.0,233,504,29
1627401895,07/27/2021 16:04,0.0,233,507,29
1627401898,07/27/2021 16:04,0.0,233,512,29
1627401901,07/27/2021 16:05,0.0,231,514,29
1627401904,07/27/2021 16:05,0.0,233,502,29
1627401907,07/27/2021 16:05,0.0,231,507,29
1627401910,07/27/2021 16:05,0.0,233,539,29
1627401913,07/27/2021 16:05,0.0,231,559,29
1627401916,07/27/2021 16:05,0.0,232,531,29
1627401919,07/27/2021 16:05,0.0,233,527,29
1627401922,07/27/2021 16:05,0.0,233,537,29
1627401925,07/27/2021 16:05,0.0,233,535,29
1627401928,07/27/2021 16:05,0.0,233,528,29
1627401931,07/27/2021 16:05,0.0,232,523,29
1627401934,07/27/2021 16:05,0.0,233,526,29
1627401937,07/27/2021 16:05,0.0,233,528,29
1627401940,07/27/2021 16:05,0.0,231,530,29
1627401943,07/27/2021 16:05,0.0,233,535,29
1627401946,07/27/2021 16:05,0.0,231,538,29
1627401949,07/27/2021 16:05,0.0,233,531,29
1627401952,07/27/2021 16:05,0.0,231,529,29
1627401955,07/27/2021 16:05,0.0,233,534,29
1627401958,07/27/2021 16:05,0.0,233,533,29
1627401961,07/27/2021 16:06,0.0,233,533,29
1627401964,07/27/2021 16:06,0.0,233,528,29
1627401967,07/27/2021 16:06,0.0,233,524,29
1627401970,07/27/2021 16:06,0.0,233,521,29
1627401973,07/27/2021 16:06,0.0,233,513,29
1627401976,07/27/2021 16:06,0.0,233,518,29
1627401979,07/27/2021 16:06,0.0,232,517,29
1627401982,07/27/2021 16:06,0.0,233,511,29
1627401985,07/27/2021 16:06,0.0,231,504,29
1627401988,07/27/2021 16:06,0.0,233,505,29
1627401991,07/27/2021 16:06,0.0,231,506,29
1627401994,07/27/2021 16:06,0.0,233,525,29
1627401997,07/27/2021 16:06,0.0,233,509,29
1627402000,07/27/2021 16:06,0.0,233,482,29
1627402003,07/27/2021 16:06,0.0,233,505,29
1627402006,07/27/2021 16:06,0.0,232,527,29
1627402009,07/27/2021 16:06,0.0,233,441,29
1627402012,07/27/2021 16:06,0.0,233,476,29
1627402015,07/27/2021 16:06,0.0,233,490,29
1627402018,07/27/2021 16:06,0.0,233,475,29
1627402021,07/27/2021 16:07,0.0,233,450,29
1627402024,07/27/2021 16:07,0.0,231,431,29
1627402027,07/27/2021 16:07,0.0,233,439,29
1627402030,07/27/2021 16:07,0.0,232,447,29
1627402033,07/27/2021 16:07,0.0,233,530,29
1627402036,07/27/2021 16:07,0.0,233,549,29
1627402039,07/27/2021 16:07,0.0,233,504,29
1627402042,07/27/2021 16:07,0.0,233,528,29
1627402045,07/27/2021 16:07,0.0,233,577,29
1627402048,07/27/2021 16:07,0.0,233,567,29
1627402051,07/27/2021 16:07,0.0,232,567,29
1627402054,07/27/2021 16:07,0.0,233,539,29
1627402057,07/27/2021 16:07,0.0,233,537,29
1627402060,07/27/2021 16:07,0.0,233,525,29
1627402063,07/27/2021 16:07,0.0,231,530,28
1627402066,07/27/2021 16:07,0.0,233,517,28
1627402069,07/27/2021 16:07,0.0,231,520,28
1627402072,07/27/2021 16:07,0.0,233,505,28
1627402075,07/27/2021 16:07,0.0,231,504,28
1627402078,07/27/2021 16:07,0.0,233,499,28
1627402081,07/27/2021 16:08,0.0,232,501,28
1627402084,07/27/2021 16:08,0.0,233,504,28
1627402087,07/27/2021 16:08,0.0,233,507,28
1627402090,07/27/2021 16:08,0.0,233,510,28
1627402093,07/27/2021 16:08,0.0,233,515,28
1627402096,07/27/2021 16:08,0.0,232,515,28
1627402099,07/27/2021 16:08,0.0,233,518,28
1627402102,07/27/2021 16:08,0.0,231,514,28
1627402105,07/27/2021 16:08,0.0,233,499,28
1627402108,07/27/2021 16:08,0.0,231,514,28
1627402111,07/27/2021 16:08,0.0,232,473,29
1627402114,07/27/2021 16:08,0.0,232,477,29
1627402117,07/27/2021 16:08,0.0,233,437,29
1627402120,07/27/2021 16:08,0.0,233,461,29
1627402123,07/27/2021 16:08,0.0,233,516,29
1627402126,07/27/2021 16:08,0.0,233,525,29
1627402129,07/27/2021 16:08,0.0,233,539,29
1627402132,07/27/2021 16:08,0.0,233,564,29
1627402135,07/27/2021 16:08,0.0,233,566,29
1627402138,07/27/2021 16:08,0.0,233,584,29
1627402141,07/27/2021 16:09,0.0,232,580,29
1627402144,07/27/2021 16:09,0.0,233,561,28
1627402147,07/27/2021 16:09,0.0,231,553,28
1627402150,07/27/2021 16:09,0.0,233,531,28
1627402153,07/27/2021 16:09,0.0,232,509,28
1627402156,07/27/2021 16:09,0.0,233,429,29
1627402159,07/27/2021 16:09,0.0,233,410,29
1627402162,07/27/2021 16:09,0.0,233,452,29
1627402165,07/27/2021 16:09,0.0,233,456,29
1627402168,07/27/2021 16:09,0.0,233,476,29
1627402171,07/27/2021 16:09,0.0,233,485,29
1627402174,07/27/2021 16:09,0.0,233,483,29
1627402177,07/27/2021 16:09,0.0,233,471,29
1627402180,07/27/2021 16:09,0.0,233,461,29
1627402183,07/27/2021 16:09,0.0,233,462,29
1627402186,07/27/2021 16:09,0.0,231,458,29
1627402189,07/27/2021 16:09,0.0,233,549,29
1627402192,07/27/2021 16:09,0.0,231,528,29
1627402195,07/27/2021 16:09,0.0,233,532,29
1627402198,07/27/2021 16:09,0.0,233,516,29
1627402201,07/27/2021 16:10,0.0,233,505,29
1627402204,07/27/2021 16:10,0.0,233,509,29
1627402207,07/27/2021 16:10,0.0,233,537,29
1627402210,07/27/2021 16:10,0.0,233,541,29
1627402213,07/27/2021 16:10,0.0,233,536,29
1627402216,07/27/2021 16:10,0.0,233,532,29
1627402219,07/27/2021 16:10,0.0,233,538,29
1627402222,07/27/2021 16:10,0.0,233,539,29
1627402225,07/27/2021 16:10,0.0,232,536,29
1627402228,07/27/2021 16:10,0.0,233,528,29
1627402231,07/27/2021 16:10,0.0,231,527,29
1627402234,07/27/2021 16:10,0.0,233,524,29
1627402237,07/27/2021 16:10,0.0,231,521,29
1627402240,07/27/2021 16:10,0.0,233,520,29
1627402243,07/27/2021 16:10,0.0,233,520,29
1627402246,07/27/2021 16:10,0.0,232,517,29
1627402249,07/27/2021 16:10,0.0,233,517,29
1627402252,07/27/2021 16:10,0.0,233,517,29
1627402255,07/27/2021 16:10,0.0,233,518,29
1627402258,07/27/2021 16:10,0.0,233,516,29
1627402261,07/27/2021 16:11,0.0,233,513,29
1627402264,07/27/2021 16:11,0.0,232,512,29
1627402267,07/27/2021 16:11,0.0,233,510,29
1627402270,07/27/2021 16:11,0.0,232,509,29
1627402273,07/27/2021 16:11,0.0,233,508,29
1627402276,07/27/2021 16:11,0.0,231,513,29
1627402279,07/27/2021 16:11,0.0,233,513,29
1627402282,07/27/2021 16:11,0.0,233,516,29
1627402285,07/27/2021 16:11,0.0,233,509,29
1627402288,07/27/2021 16:11,0.0,233,506,29
1627402291,07/27/2021 16:11,0.0,233,470,29
1627402294,07/27/2021 16:11,0.0,233,446,29
1627402297,07/27/2021 16:11,0.0,233,451,29
1627402300,07/27/2021 16:11,0.0,233,451,29
1627402303,07/27/2021 16:11,0.0,233,451,29
1627402306,07/27/2021 16:11,0.0,233,462,29
1627402309,07/27/2021 16:11,0.0,232,464,29
1627402312,07/27/2021 16:11,0.0,233,467,29
1627402315,07/27/2021 16:11,0.0,231,472,29
1627402318,07/27/2021 16:11,0.0,233,470,29
1627402321,07/27/2021 16:12,0.0,233,469,29
1627402324,07/27/2021 16:12,0.0,233,474,29
1627402327,07/27/2021 16:12,0.0,233,478,29
1627402330,07/27/2021 16:12,0.0,233,479,29
1627402333,07/27/2021 16:12,0.0,233,483,30
1627402336,07/27/2021 16:12,0.0,233,487,30
1627402339,07/27/2021 16:12,0.0,233,487,30
1627402342,07/27/2021 16:12,0.0,233,491,30
1627402345,07/27/2021 16:12,0.0,233,496,30
1627402348,07/27/2021 16:12,0.0,231,498,30
1627402351,07/27/2021 16:12,0.0,233,500,30
1627402354,07/27/2021 16:12,0.0,231,497,30
1627402357,07/27/2021 16:12,0.0,233,498,30
1627402360,07/27/2021 16:12,0.0,233,500,30
1627402363,07/27/2021 16:12,0.0,233,505,30
1627402366,07/27/2021 16:12,0.0,232,508,30
1627402369,07/27/2021 16:12,0.0,233,511,30
1627402372,07/27/2021 16:12,0.0,233,518,30
1627402375,07/27/2021 16:12,0.0,233,516,30
1627402378,07/27/2021 16:12,0.0,233,514,30
1627402381,07/27/2021 16:13,0.0,233,514,30
1627402384,07/27/2021 16:13,0.0,233,514,30
1627402387,07/27/2021 16:13,0.0,232,517,30
1627402390,07/27/2021 16:13,0.0,233,509,30
1627402393,07/27/2021 16:13,0.0,231,511,30
1627402396,07/27/2021 16:13,0.0,233,515,30
1627402399,07/27/2021 16:13,0.0,232,518,30
1627402402,07/27/2021 16:13,0.0,233,525,30
1627402405,07/27/2021 16:13,0.0,233,517,30
1627402408,07/27/2021 16:13,0.0,233,529,30
1627402411,07/27/2021 16:13,0.0,233,539,30
1627402414,07/27/2021 16:13,0.0,233,538,30
1627402417,07/27/2021 16:13,0.0,233,528,30
1627402420,07/27/2021 16:13,0.0,233,518,30
1627402423,07/27/2021 16:13,0.0,233,519,30
1627402426,07/27/2021 16:13,0.0,231,518,30
1627402429,07/27/2021 16:13,0.0,233,521,30
1627402432,07/27/2021 16:13,0.0,231,522,30
1627402435,07/27/2021 16:13,0.0,233,523,30
1627402438,07/27/2021 16:13,0.0,231,525,30
1627402441,07/27/2021 16:14,0.0,233,523,30
