Time,Voltage(V),Current(A),D+(V),D-(V),Date
14:41:41,4.673,0.5728,0.55,0.3,2020-06-12
14:41:42,4.674,0.5665,0.69,0.35,2020-06-12
14:41:43,4.674,0.5665,0.71,0.36,2020-06-12
14:41:44,4.668,0.5578,0.71,0.36,2020-06-12
14:41:45,4.668,0.543,0.71,0.36,2020-06-12
14:41:46,4.668,0.5381,0.71,0.36,2020-06-12
14:41:47,4.665,0.5351,0.71,0.36,2020-06-12
14:41:48,4.667,0.5306,0.64,0.34,2020-06-12
14:41:49,4.668,0.5306,0.59,0.3,2020-06-12
14:41:50,4.668,0.5242,0.73,0.34,2020-06-12
14:41:51,4.666,0.5189,0.73,0.36,2020-06-12
14:41:52,4.667,0.5114,0.73,0.36,2020-06-12
14:41:53,4.664,0.5045,0.73,0.36,2020-06-12
14:41:54,4.663,0.497,0.72,0.36,2020-06-12
14:41:55,4.663,0.4891,0.7,0.35,2020-06-12
14:41:56,4.662,0.4891,0.73,0.36,2020-06-12
14:41:57,4.662,0.479,0.73,0.36,2020-06-12
14:41:58,4.66,0.4654,0.73,0.36,2020-06-12
14:41:59,4.661,0.4605,0.73,0.36,2020-06-12
14:42:00,4.658,0.4516,0.72,0.36,2020-06-12
14:42:01,4.66,0.4451,0.62,0.33,2020-06-12
14:42:02,4.66,0.4439,0.52,0.28,2020-06-12
14:42:03,4.66,0.4364,0.71,0.36,2020-06-12
14:42:04,4.656,0.4279,0.71,0.35,2020-06-12
14:42:05,4.654,0.421,0.72,0.36,2020-06-12
14:42:06,4.655,0.4145,0.71,0.36,2020-06-12
14:42:07,4.655,0.4082,0.7,0.36,2020-06-12
14:42:08,4.655,0.3995,0.69,0.35,2020-06-12
14:42:09,4.654,0.3995,0.73,0.36,2020-06-12
14:42:10,4.654,0.3888,0.73,0.36,2020-06-12
14:42:11,4.648,0.3748,0.73,0.36,2020-06-12
14:42:12,4.646,0.372,0.73,0.36,2020-06-12
14:42:13,4.649,0.361,0.71,0.36,2020-06-12
14:42:14,4.649,0.3555,0.59,0.31,2020-06-12
14:42:15,4.649,0.3535,0.71,0.36,2020-06-12
14:42:16,4.649,0.347,0.73,0.36,2020-06-12
14:42:17,4.648,0.3403,0.73,0.36,2020-06-12
14:42:18,4.646,0.3347,0.72,0.36,2020-06-12
14:42:19,4.645,0.3292,0.73,0.36,2020-06-12
14:42:20,4.644,0.3227,0.72,0.36,2020-06-12
14:42:21,4.645,0.3152,0.67,0.34,2020-06-12
14:42:22,4.644,0.3069,0.59,0.31,2020-06-12
14:42:23,4.646,0.3069,0.71,0.36,2020-06-12
14:42:24,4.645,0.2978,0.71,0.36,2020-06-12
14:42:25,4.639,0.2858,0.71,0.36,2020-06-12
14:42:26,4.639,0.2799,0.68,0.36,2020-06-12
14:42:27,4.64,0.2755,0.52,0.28,2020-06-12
14:42:28,4.64,0.2765,0.69,0.35,2020-06-12
14:42:29,4.64,0.2704,0.71,0.36,2020-06-12
14:42:30,4.641,0.2635,0.71,0.36,2020-06-12
14:42:31,4.637,0.2578,0.71,0.36,2020-06-12
14:42:32,4.636,0.2514,0.71,0.36,2020-06-12
14:42:33,4.636,0.2461,0.71,0.36,2020-06-12
14:42:34,4.636,0.241,0.71,0.36,2020-06-12
14:42:35,4.636,0.2364,0.55,0.3,2020-06-12
14:42:36,4.632,0.2307,0.7,0.36,2020-06-12
14:42:37,4.637,0.2307,0.71,0.36,2020-06-12
14:42:38,4.633,0.2226,0.72,0.36,2020-06-12
14:42:39,4.633,0.2118,0.68,0.36,2020-06-12
14:42:40,4.634,0.2056,0.71,0.36,2020-06-12
14:42:41,4.633,0.2003,0.71,0.36,2020-06-12
14:42:42,4.63,0.1952,0.64,0.34,2020-06-12
14:42:43,4.631,0.1968,0.59,0.31,2020-06-12
14:42:44,4.631,0.1912,0.73,0.36,2020-06-12
14:42:45,4.632,0.1867,0.73,0.36,2020-06-12
14:42:46,4.63,0.1823,0.71,0.36,2020-06-12
14:42:47,4.63,0.1782,0.73,0.35,2020-06-12
14:42:48,4.626,0.1743,0.73,0.36,2020-06-12
14:42:49,4.629,0.1695,0.69,0.35,2020-06-12
14:42:50,4.628,0.165,0.64,0.34,2020-06-12
14:42:51,4.628,0.165,0.71,0.36,2020-06-12
14:42:52,4.627,0.1587,0.66,0.36,2020-06-12
14:42:53,4.629,0.1496,0.71,0.36,2020-06-12
14:42:54,4.626,0.1486,0.71,0.36,2020-06-12
14:42:55,4.628,0.1431,0.61,0.33,2020-06-12
14:42:56,4.625,0.145,0.7,0.36,2020-06-12
14:42:57,4.625,0.1417,0.72,0.36,2020-06-12
14:42:58,4.62,0.1369,0.7,0.36,2020-06-12
14:42:59,4.624,0.1336,0.69,0.37,2020-06-12
14:43:00,4.623,0.1306,0.71,0.34,2020-06-12
14:43:01,4.621,0.1285,0.72,0.36,2020-06-12
14:43:02,4.623,0.1263,0.71,0.36,2020-06-12
14:43:03,4.622,0.1229,0.63,0.33,2020-06-12
14:43:04,4.622,0.1186,0.54,0.3,2020-06-12
14:43:05,4.625,0.1186,0.71,0.36,2020-06-12
14:43:06,4.621,0.1127,0.72,0.36,2020-06-12
14:43:07,4.622,0.104,0.71,0.35,2020-06-12
14:43:08,4.62,0.1024,0.71,0.36,2020-06-12
14:43:09,4.62,0.0992,0.7,0.36,2020-06-12
14:43:10,4.619,0.1038,0.69,0.35,2020-06-12
14:43:11,4.619,0.1006,0.72,0.36,2020-06-12
14:43:12,4.612,0.0979,0.69,0.35,2020-06-12
14:43:13,4.617,0.0961,0.73,0.36,2020-06-12
14:43:14,4.618,0.0937,0.73,0.36,2020-06-12
14:43:15,4.631,0.0915,0.73,0.36,2020-06-12
14:43:16,4.617,0.0898,0.73,0.36,2020-06-12
14:43:17,4.642,0.0872,0.71,0.35,2020-06-12
14:43:18,4.618,0.0848,0.68,0.35,2020-06-12
14:43:19,4.618,0.0848,0.72,0.36,2020-06-12
14:43:20,4.617,0.0799,0.72,0.36,2020-06-12
14:43:21,4.617,0.072,0.72,0.37,2020-06-12
14:43:22,4.617,0.071,0.7,0.35,2020-06-12
14:43:23,4.616,0.0765,0.66,0.34,2020-06-12
14:43:24,4.616,0.0754,0.7,0.37,2020-06-12
14:43:25,4.612,0.0742,0.67,0.37,2020-06-12
14:43:26,4.614,0.0732,0.73,0.39,2020-06-12
14:43:27,4.63,0.0722,0.72,0.37,2020-06-12
14:43:28,4.62,0.0712,0.63,0.33,2020-06-12
14:43:29,4.617,0.0702,0.55,0.3,2020-06-12
14:43:30,4.616,0.0702,0.71,0.37,2020-06-12
14:43:31,4.616,0.0671,0.72,0.36,2020-06-12
14:43:32,4.617,0.0606,0.73,0.35,2020-06-12
14:43:33,4.616,0.0594,0.73,0.35,2020-06-12
14:43:34,4.617,0.0606,0.73,0.36,2020-06-12
14:43:35,4.616,0.0602,0.69,0.35,2020-06-12
14:43:36,4.624,0.0679,0.64,0.34,2020-06-12
14:43:37,4.624,0.0678,0.71,0.36,2020-06-12
14:43:38,4.614,0.0676,0.73,0.37,2020-06-12
14:43:39,4.617,0.0676,0.73,0.36,2020-06-12
14:43:40,4.617,0.0678,0.73,0.36,2020-06-12
14:43:41,4.624,0.0688,0.61,0.31,2020-06-12
14:43:42,4.616,0.0692,0.72,0.36,2020-06-12
14:43:43,4.617,0.0692,0.73,0.36,2020-06-12
14:43:44,4.618,0.0681,0.72,0.36,2020-06-12
14:43:45,4.615,0.0633,0.73,0.35,2020-06-12
14:43:46,4.626,0.0637,0.73,0.34,2020-06-12
14:43:47,4.616,0.0647,0.7,0.35,2020-06-12
14:43:48,4.623,0.0748,0.68,0.34,2020-06-12
14:43:49,4.623,0.0765,0.73,0.36,2020-06-12
14:43:50,4.606,0.0783,0.68,0.36,2020-06-12
14:43:51,4.617,0.0795,0.73,0.36,2020-06-12
14:43:52,4.619,0.0815,0.73,0.35,2020-06-12
14:43:53,4.619,0.0833,0.73,0.37,2020-06-12
14:43:54,4.617,0.085,0.57,0.3,2020-06-12
14:43:55,4.618,0.087,0.71,0.36,2020-06-12
14:43:56,4.625,0.087,0.73,0.36,2020-06-12
14:43:57,4.618,0.0869,0.71,0.36,2020-06-12
14:43:58,4.624,0.0831,0.73,0.34,2020-06-12
14:43:59,4.619,0.0866,0.73,0.36,2020-06-12
14:44:00,4.619,0.0884,0.73,0.36,2020-06-12
14:44:01,4.621,0.0915,0.66,0.34,2020-06-12
14:44:02,4.62,0.1016,0.58,0.31,2020-06-12
14:44:03,4.62,0.1046,0.73,0.36,2020-06-12
14:44:04,4.614,0.1079,0.73,0.36,2020-06-12
14:44:05,4.621,0.1107,0.73,0.36,2020-06-12
14:44:06,4.62,0.114,0.73,0.36,2020-06-12
14:44:07,4.622,0.117,0.71,0.36,2020-06-12
14:44:08,4.625,0.12,0.7,0.35,2020-06-12
14:44:09,4.622,0.12,0.72,0.36,2020-06-12
14:44:10,4.623,0.1215,0.71,0.36,2020-06-12
14:44:11,4.623,0.1192,0.73,0.34,2020-06-12
14:44:12,4.623,0.1235,0.73,0.36,2020-06-12
14:44:13,4.623,0.1263,0.72,0.37,2020-06-12
14:44:14,4.625,0.1294,0.61,0.33,2020-06-12
14:44:15,4.623,0.1413,0.72,0.36,2020-06-12
14:44:16,4.623,0.145,0.73,0.36,2020-06-12
14:44:17,4.62,0.1494,0.72,0.37,2020-06-12
14:44:18,4.633,0.1525,0.73,0.35,2020-06-12
14:44:19,4.626,0.1563,0.72,0.37,2020-06-12
14:44:20,4.626,0.16,0.7,0.37,2020-06-12
14:44:21,4.627,0.1644,0.68,0.36,2020-06-12
14:44:22,4.628,0.1644,0.71,0.38,2020-06-12
14:44:23,4.627,0.1658,0.68,0.37,2020-06-12
14:44:24,4.626,0.1648,0.72,0.36,2020-06-12
14:44:25,4.629,0.1689,0.72,0.36,2020-06-12
14:44:26,4.628,0.1733,0.72,0.36,2020-06-12
14:44:27,4.629,0.1766,0.57,0.3,2020-06-12
14:44:28,4.628,0.1898,0.72,0.36,2020-06-12
14:44:29,4.628,0.1948,0.73,0.36,2020-06-12
14:44:30,4.63,0.1991,0.72,0.36,2020-06-12
14:44:31,4.631,0.2033,0.73,0.35,2020-06-12
14:44:32,4.629,0.2078,0.73,0.36,2020-06-12
14:44:33,4.63,0.2045,0.73,0.36,2020-06-12
14:44:34,4.63,0.2003,0.67,0.34,2020-06-12
14:44:35,4.628,0.195,0.59,0.32,2020-06-12
14:44:36,4.629,0.195,0.67,0.36,2020-06-12
14:44:37,4.63,0.1871,0.72,0.36,2020-06-12
14:44:38,4.63,0.1768,0.72,0.36,2020-06-12
14:44:39,4.628,0.1768,0.72,0.37,2020-06-12
14:44:40,4.627,0.1677,0.71,0.38,2020-06-12
14:44:41,4.628,0.1711,0.7,0.36,2020-06-12
14:44:42,4.628,0.167,0.71,0.37,2020-06-12
14:44:43,4.624,0.1628,0.71,0.36,2020-06-12
14:44:44,4.625,0.1581,0.72,0.35,2020-06-12
14:44:45,4.624,0.1545,0.72,0.36,2020-06-12
14:44:46,4.626,0.1508,0.68,0.36,2020-06-12
14:44:47,4.625,0.146,0.63,0.34,2020-06-12
14:44:48,4.625,0.146,0.69,0.37,2020-06-12
14:44:49,4.627,0.1411,0.71,0.37,2020-06-12
14:44:50,4.624,0.1304,0.72,0.36,2020-06-12
14:44:51,4.627,0.1273,0.72,0.37,2020-06-12
14:44:52,4.623,0.1235,0.72,0.37,2020-06-12
14:44:53,4.627,0.1212,0.72,0.36,2020-06-12
14:44:54,4.622,0.1257,0.7,0.35,2020-06-12
14:44:55,4.622,0.1221,0.72,0.36,2020-06-12
14:44:56,4.618,0.119,0.69,0.37,2020-06-12
14:44:57,4.617,0.1162,0.72,0.36,2020-06-12
14:44:58,4.621,0.1138,0.72,0.36,2020-06-12
14:44:59,4.62,0.1113,0.72,0.37,2020-06-12
14:45:00,4.62,0.1087,0.59,0.32,2020-06-12
14:45:01,4.62,0.1062,0.71,0.36,2020-06-12
14:45:02,4.62,0.1062,0.71,0.37,2020-06-12
14:45:03,4.62,0.1008,0.72,0.36,2020-06-12
14:45:04,4.62,0.0923,0.72,0.35,2020-06-12
14:45:05,4.618,0.0902,0.72,0.37,2020-06-12
14:45:06,4.618,0.0874,0.72,0.37,2020-06-12
14:45:07,4.619,0.087,0.67,0.35,2020-06-12
14:45:08,4.618,0.091,0.6,0.32,2020-06-12
14:45:09,4.618,0.089,0.7,0.36,2020-06-12
14:45:10,4.608,0.0872,0.72,0.36,2020-06-12
14:45:11,4.62,0.0858,0.72,0.37,2020-06-12
14:45:12,4.619,0.0842,0.72,0.37,2020-06-12
14:45:13,4.62,0.0827,0.72,0.37,2020-06-12
14:45:14,4.621,0.0813,0.72,0.38,2020-06-12
14:45:15,4.623,0.0799,0.66,0.34,2020-06-12
14:45:16,4.616,0.0785,0.62,0.32,2020-06-12
14:45:17,4.617,0.0785,0.72,0.37,2020-06-12
14:45:18,4.617,0.0752,0.72,0.37,2020-06-12
14:45:19,4.616,0.069,0.72,0.37,2020-06-12
14:45:20,4.614,0.0675,0.72,0.36,2020-06-12
14:45:21,4.614,0.0686,0.67,0.36,2020-06-12
14:45:22,4.616,0.0673,0.7,0.35,2020-06-12
14:45:23,4.614,0.0746,0.67,0.35,2020-06-12
14:45:24,4.614,0.0742,0.72,0.37,2020-06-12
14:45:25,4.603,0.0739,0.72,0.37,2020-06-12
14:45:26,4.617,0.0736,0.72,0.37,2020-06-12
14:45:27,4.619,0.0735,0.71,0.37,2020-06-12
14:45:28,4.614,0.0735,0.71,0.4,2020-06-12
14:45:29,4.634,0.0735,0.57,0.3,2020-06-12
14:45:30,4.616,0.0737,0.72,0.35,2020-06-12
14:45:31,4.615,0.0737,0.73,0.36,2020-06-12
14:45:32,4.617,0.0722,0.73,0.36,2020-06-12
14:45:33,4.617,0.0669,0.72,0.37,2020-06-12
14:45:34,4.616,0.0688,0.73,0.36,2020-06-12
14:45:35,4.616,0.0692,0.7,0.35,2020-06-12
14:45:36,4.625,0.0781,0.65,0.35,2020-06-12
14:45:37,4.625,0.0791,0.72,0.37,2020-06-12
14:45:38,4.607,0.0801,0.72,0.42,2020-06-12
14:45:39,4.62,0.0813,0.72,0.36,2020-06-12
14:45:40,4.62,0.0829,0.71,0.37,2020-06-12
14:45:41,4.616,0.0846,0.7,0.37,2020-06-12
14:45:42,4.62,0.0862,0.71,0.35,2020-06-12
14:45:43,4.618,0.0876,0.69,0.35,2020-06-12
14:45:44,4.618,0.0896,0.66,0.34,2020-06-12
14:45:45,4.62,0.0896,0.72,0.37,2020-06-12
14:45:46,4.619,0.0895,0.72,0.36,2020-06-12
14:45:47,4.62,0.0848,0.71,0.37,2020-06-12
14:45:48,4.624,0.0868,0.67,0.34,2020-06-12
14:45:49,4.618,0.0973,0.63,0.33,2020-06-12
14:45:50,4.618,0.0992,0.72,0.37,2020-06-12
14:45:51,4.613,0.101,0.72,0.37,2020-06-12
14:45:52,4.622,0.1032,0.72,0.37,2020-06-12
14:45:53,4.625,0.1054,0.7,0.37,2020-06-12
14:45:54,4.62,0.1081,0.68,0.36,2020-06-12
14:45:55,4.62,0.1109,0.7,0.36,2020-06-12
14:45:56,4.62,0.1137,0.68,0.36,2020-06-12
14:45:57,4.62,0.1137,0.72,0.37,2020-06-12
14:45:58,4.623,0.1148,0.72,0.36,2020-06-12
14:45:59,4.62,0.1129,0.72,0.37,2020-06-12
14:46:00,4.625,0.1154,0.71,0.37,2020-06-12
14:46:01,4.623,0.1166,0.72,0.36,2020-06-12
14:46:02,4.622,0.1204,0.72,0.36,2020-06-12
14:46:03,4.623,0.1231,0.71,0.37,2020-06-12
14:46:04,4.623,0.1344,0.69,0.36,2020-06-12
14:46:05,4.623,0.1389,0.72,0.37,2020-06-12
14:46:06,4.62,0.1429,0.69,0.36,2020-06-12
14:46:07,4.625,0.1462,0.68,0.36,2020-06-12
14:46:08,4.625,0.1496,0.72,0.36,2020-06-12
14:46:09,4.623,0.1527,0.67,0.35,2020-06-12
14:46:10,4.626,0.1561,0.61,0.33,2020-06-12
14:46:11,4.626,0.1561,0.72,0.37,2020-06-12
14:46:12,4.626,0.1581,0.72,0.37,2020-06-12
14:46:13,4.626,0.1571,0.71,0.37,2020-06-12
14:46:14,4.626,0.162,0.72,0.36,2020-06-12
14:46:15,4.628,0.164,0.72,0.36,2020-06-12
14:46:16,4.625,0.1701,0.7,0.37,2020-06-12
14:46:17,4.628,0.18,0.68,0.35,2020-06-12
14:46:18,4.628,0.1841,0.72,0.37,2020-06-12
14:46:19,4.624,0.1887,0.68,0.37,2020-06-12
14:46:20,4.628,0.1922,0.72,0.36,2020-06-12
14:46:21,4.629,0.196,0.72,0.36,2020-06-12
14:46:22,4.63,0.2003,0.72,0.36,2020-06-12
14:46:23,4.63,0.2041,0.58,0.31,2020-06-12
14:46:24,4.628,0.2084,0.7,0.36,2020-06-12
14:46:25,4.632,0.2084,0.71,0.37,2020-06-12
14:46:26,4.629,0.2017,0.71,0.38,2020-06-12
14:46:27,4.629,0.1916,0.72,0.35,2020-06-12
14:46:28,4.629,0.1867,0.72,0.37,2020-06-12
14:46:29,4.629,0.1833,0.72,0.37,2020-06-12
14:46:30,4.626,0.1794,0.66,0.35,2020-06-12
14:46:31,4.628,0.1823,0.59,0.32,2020-06-12
14:46:32,4.628,0.1776,0.67,0.37,2020-06-12
14:46:33,4.625,0.1735,0.72,0.36,2020-06-12
14:46:34,4.627,0.1703,0.72,0.36,2020-06-12
14:46:35,4.625,0.1671,0.72,0.37,2020-06-12
14:46:36,4.626,0.1648,0.72,0.37,2020-06-12
14:46:37,4.627,0.1616,0.72,0.37,2020-06-12
14:46:38,4.624,0.1577,0.71,0.37,2020-06-12
14:46:39,4.624,0.1539,0.6,0.32,2020-06-12
14:46:40,4.624,0.15,0.71,0.37,2020-06-12
14:46:41,4.625,0.15,0.72,0.37,2020-06-12
14:46:42,4.623,0.1439,0.72,0.37,2020-06-12
14:46:43,4.623,0.1356,0.72,0.37,2020-06-12
14:46:44,4.623,0.1332,0.55,0.29,2020-06-12
14:46:45,4.628,0.1379,0.69,0.36,2020-06-12
14:46:46,4.628,0.1354,0.72,0.36,2020-06-12
14:46:47,4.62,0.1316,0.72,0.37,2020-06-12
14:46:48,4.621,0.129,0.72,0.37,2020-06-12
14:46:49,4.622,0.1267,0.72,0.35,2020-06-12
14:46:50,4.625,0.1243,0.72,0.36,2020-06-12
14:46:51,4.621,0.1221,0.69,0.37,2020-06-12
14:46:52,4.619,0.12,0.55,0.29,2020-06-12
14:46:53,4.621,0.117,0.71,0.35,2020-06-12
14:46:54,4.62,0.117,0.72,0.37,2020-06-12
14:46:55,4.625,0.1135,0.72,0.37,2020-06-12
14:46:56,4.62,0.1044,0.72,0.36,2020-06-12
14:46:57,4.624,0.1028,0.72,0.37,2020-06-12
14:46:58,4.619,0.1012,0.68,0.36,2020-06-12
14:46:59,4.619,0.1073,0.66,0.33,2020-06-12
14:47:00,4.619,0.1063,0.73,0.35,2020-06-12
14:47:01,4.609,0.105,0.73,0.36,2020-06-12
14:47:02,4.62,0.1032,0.73,0.36,2020-06-12
14:47:03,4.618,0.1018,0.73,0.36,2020-06-12
14:47:04,4.619,0.1002,0.7,0.36,2020-06-12
14:47:05,4.622,0.0988,0.73,0.36,2020-06-12
14:47:06,4.617,0.0977,0.73,0.36,2020-06-12
14:47:07,4.619,0.0973,0.67,0.34,2020-06-12
14:47:08,4.618,0.0961,0.6,0.32,2020-06-12
14:47:09,4.623,0.0961,0.72,0.37,2020-06-12
14:47:10,4.617,0.0945,0.72,0.37,2020-06-12
14:47:11,4.618,0.087,0.71,0.37,2020-06-12
14:47:12,4.617,0.086,0.72,0.35,2020-06-12
14:47:13,4.617,0.0876,0.52,0.28,2020-06-12
14:47:14,4.617,0.0919,0.71,0.35,2020-06-12
14:47:15,4.617,0.0917,0.73,0.36,2020-06-12
14:47:16,4.617,0.0916,0.73,0.36,2020-06-12
14:47:17,4.624,0.0915,0.68,0.36,2020-06-12
14:47:18,4.618,0.0914,0.73,0.36,2020-06-12
14:47:19,4.621,0.0912,0.73,0.36,2020-06-12
14:47:20,4.617,0.0912,0.64,0.33,2020-06-12
14:47:21,4.623,0.0912,0.54,0.3,2020-06-12
14:47:22,4.617,0.0912,0.72,0.37,2020-06-12
14:47:23,4.617,0.0892,0.72,0.37,2020-06-12
14:47:24,4.617,0.0858,0.7,0.37,2020-06-12
14:47:25,4.617,0.0856,0.72,0.35,2020-06-12
14:47:26,4.618,0.0857,0.73,0.36,2020-06-12
14:47:27,4.619,0.0874,0.73,0.36,2020-06-12
14:47:28,4.618,0.0878,0.73,0.36,2020-06-12
14:47:29,4.618,0.0888,0.73,0.36,2020-06-12
14:47:30,4.618,0.0886,0.73,0.36,2020-06-12
14:47:31,4.618,0.0906,0.72,0.36,2020-06-12
14:47:32,4.618,0.091,0.65,0.34,2020-06-12
14:47:33,4.618,0.101,0.55,0.29,2020-06-12
14:47:34,4.618,0.1026,0.72,0.37,2020-06-12
14:47:35,4.616,0.1044,0.72,0.37,2020-06-12
14:47:36,4.623,0.1065,0.72,0.37,2020-06-12
14:47:37,4.615,0.1089,0.58,0.31,2020-06-12
14:47:38,4.62,0.1107,0.71,0.37,2020-06-12
14:47:39,4.62,0.1107,0.72,0.37,2020-06-12
14:47:40,4.62,0.1097,0.72,0.37,2020-06-12
14:47:41,4.62,0.1063,0.72,0.37,2020-06-12
14:47:42,4.621,0.1133,0.72,0.37,2020-06-12
14:47:43,4.621,0.1109,0.72,0.38,2020-06-12
14:47:44,4.622,0.1129,0.71,0.37,2020-06-12
14:47:45,4.622,0.1142,0.6,0.32,2020-06-12
14:47:46,4.625,0.1243,0.72,0.36,2020-06-12
14:47:47,4.625,0.1267,0.73,0.36,2020-06-12
14:47:48,4.616,0.1296,0.73,0.36,2020-06-12
14:47:49,4.626,0.1326,0.72,0.36,2020-06-12
14:47:50,4.624,0.1358,0.67,0.35,2020-06-12
14:47:51,4.622,0.1383,0.73,0.36,2020-06-12
14:47:52,4.62,0.1407,0.68,0.35,2020-06-12
14:47:53,4.623,0.1427,0.63,0.33,2020-06-12
14:47:54,4.626,0.1427,0.73,0.36,2020-06-12
14:47:55,4.623,0.1425,0.73,0.36,2020-06-12
14:47:56,4.626,0.1391,0.72,0.36,2020-06-12
14:47:57,4.623,0.1415,0.72,0.36,2020-06-12
14:47:58,4.629,0.1419,0.73,0.34,2020-06-12
14:47:59,4.624,0.1464,0.71,0.36,2020-06-12
14:48:00,4.625,0.1581,0.68,0.36,2020-06-12
14:48:01,4.625,0.1614,0.72,0.37,2020-06-12
14:48:02,4.623,0.164,0.68,0.37,2020-06-12
14:48:03,4.624,0.1654,0.73,0.36,2020-06-12
14:48:04,4.626,0.167,0.73,0.36,2020-06-12
14:48:05,4.625,0.1695,0.73,0.35,2020-06-12
14:48:06,4.625,0.1727,0.59,0.31,2020-06-12
14:48:07,4.626,0.1764,0.72,0.36,2020-06-12
14:48:08,4.628,0.1764,0.73,0.36,2020-06-12
14:48:09,4.628,0.1788,0.72,0.36,2020-06-12
14:48:10,4.626,0.1762,0.71,0.35,2020-06-12
14:48:11,4.627,0.1792,0.73,0.36,2020-06-12
14:48:12,4.629,0.1822,0.71,0.35,2020-06-12
14:48:13,4.628,0.193,0.67,0.34,2020-06-12
14:48:14,4.628,0.1974,0.73,0.36,2020-06-12
14:48:15,4.628,0.1999,0.68,0.36,2020-06-12
14:48:16,4.631,0.1977,0.73,0.36,2020-06-12
14:48:17,4.63,0.1956,0.73,0.35,2020-06-12
14:48:18,4.629,0.1928,0.73,0.36,2020-06-12
14:48:19,4.628,0.1887,0.72,0.36,2020-06-12
14:48:20,4.629,0.1822,0.69,0.36,2020-06-12
14:48:21,4.627,0.1822,0.72,0.37,2020-06-12
14:48:22,4.627,0.1723,0.7,0.37,2020-06-12
14:48:23,4.626,0.1624,0.72,0.35,2020-06-12
14:48:24,4.626,0.1591,0.72,0.36,2020-06-12
14:48:25,4.625,0.1563,0.72,0.36,2020-06-12
14:48:26,4.626,0.1551,0.63,0.33,2020-06-12
14:48:27,4.626,0.1624,0.55,0.29,2020-06-12
14:48:28,4.626,0.1602,0.72,0.37,2020-06-12
14:48:29,4.622,0.1581,0.71,0.37,2020-06-12
14:48:30,4.625,0.1565,0.72,0.36,2020-06-12
14:48:31,4.624,0.1551,0.72,0.37,2020-06-12
14:48:32,4.626,0.1531,0.72,0.36,2020-06-12
14:48:33,4.622,0.1502,0.68,0.36,2020-06-12
14:48:34,4.623,0.1468,0.66,0.34,2020-06-12
14:48:35,4.625,0.1468,0.71,0.36,2020-06-12
14:48:36,4.622,0.1421,0.73,0.36,2020-06-12
14:48:37,4.623,0.133,0.73,0.36,2020-06-12
14:48:38,4.623,0.1316,0.73,0.36,2020-06-12
14:48:39,4.623,0.1285,0.6,0.32,2020-06-12
14:48:40,4.621,0.1356,0.71,0.37,2020-06-12
14:48:41,4.621,0.1332,0.72,0.38,2020-06-12
14:48:42,4.622,0.1318,0.71,0.37,2020-06-12
14:48:43,4.623,0.1304,0.72,0.36,2020-06-12
14:48:44,4.623,0.1283,0.72,0.37,2020-06-12
14:48:45,4.623,0.1261,0.72,0.37,2020-06-12
14:48:46,4.623,0.1247,0.67,0.35,2020-06-12
14:48:47,4.622,0.1219,0.61,0.32,2020-06-12
14:48:48,4.62,0.1219,0.68,0.36,2020-06-12
14:48:49,4.62,0.1172,0.72,0.36,2020-06-12
14:48:50,4.62,0.1097,0.72,0.36,2020-06-12
14:48:51,4.621,0.1081,0.72,0.37,2020-06-12
14:48:52,4.62,0.1067,0.72,0.37,2020-06-12
14:48:53,4.626,0.105,0.7,0.36,2020-06-12
14:48:54,4.619,0.1117,0.66,0.35,2020-06-12
14:48:55,4.619,0.1103,0.72,0.37,2020-06-12
14:48:56,4.62,0.1091,0.71,0.36,2020-06-12
14:48:57,4.62,0.1088,0.72,0.37,2020-06-12
14:48:58,4.618,0.1084,0.72,0.37,2020-06-12
14:48:59,4.615,0.1073,0.72,0.37,2020-06-12
14:49:00,4.616,0.1069,0.57,0.31,2020-06-12
14:49:01,4.62,0.1052,0.7,0.36,2020-06-12
14:49:02,4.62,0.1052,0.72,0.36,2020-06-12
14:49:03,4.622,0.1024,0.72,0.37,2020-06-12
14:49:04,4.618,0.0963,0.72,0.37,2020-06-12
14:49:05,4.624,0.0965,0.72,0.37,2020-06-12
14:49:06,4.618,0.0949,0.72,0.37,2020-06-12
14:49:07,4.623,0.0961,0.65,0.34,2020-06-12
14:49:08,4.618,0.1022,0.57,0.3,2020-06-12
14:49:09,4.618,0.1022,0.72,0.35,2020-06-12
14:49:10,4.617,0.102,0.72,0.37,2020-06-12
14:49:11,4.619,0.1019,0.72,0.37,2020-06-12
14:49:12,4.616,0.1018,0.72,0.37,2020-06-12
14:49:13,4.62,0.1019,0.71,0.37,2020-06-12
14:49:14,4.621,0.102,0.69,0.36,2020-06-12
14:49:15,4.626,0.102,0.66,0.34,2020-06-12
14:49:16,4.618,0.102,0.72,0.37,2020-06-12
14:49:17,4.619,0.1,0.72,0.36,2020-06-12
14:49:18,4.619,0.0951,0.72,0.37,2020-06-12
14:49:19,4.619,0.0954,0.73,0.36,2020-06-12
14:49:20,4.619,0.0969,0.71,0.36,2020-06-12
14:49:21,4.619,0.0972,0.54,0.27,2020-06-12
14:49:22,4.619,0.1063,0.71,0.35,2020-06-12
14:49:23,4.619,0.1075,0.72,0.37,2020-06-12
14:49:24,4.618,0.1087,0.72,0.36,2020-06-12
14:49:25,4.624,0.1089,0.72,0.37,2020-06-12
14:49:26,4.618,0.1101,0.71,0.37,2020-06-12
14:49:27,4.637,0.1105,0.67,0.35,2020-06-12
