Time,Voltage(V),Current(A),D+(V),D-(V),Date
13:42:47,5.193,0.7771,0.58,0.29,6/10/2020
13:42:48,5.193,0.7771,0.74,0.46,6/10/2020
13:42:49,5.18,0.7771,0.72,0.36,6/10/2020
13:42:50,5.195,0.7771,0.7,0.35,6/10/2020
13:42:51,5.196,0.7771,0.74,0.34,6/10/2020
13:42:52,5.195,0.7773,0.7,0.29,6/10/2020
13:42:53,5.192,0.7777,0.72,0.34,6/10/2020
13:42:54,5.189,0.7774,0.7,0.35,6/10/2020
13:42:55,5.189,0.7772,0.74,0.36,6/10/2020
13:42:56,5.179,0.7771,0.7,0.36,6/10/2020
13:42:57,5.163,0.7771,0.74,0.36,6/10/2020
13:42:58,5.194,0.7771,0.72,0.35,6/10/2020
13:42:59,5.193,0.7771,0.73,0.36,6/10/2020
13:43:00,5.194,0.7772,0.64,0.32,6/10/2020
13:43:01,5.193,0.7771,0.74,0.36,6/10/2020
13:43:02,5.193,0.7771,0.75,0.36,6/10/2020
13:43:03,5.193,0.7771,0.71,0.34,6/10/2020
13:43:04,5.188,0.7771,0.66,0.31,6/10/2020
13:43:05,5.191,0.7771,0.74,0.35,6/10/2020
13:43:06,5.192,0.7773,0.74,0.36,6/10/2020
13:43:07,5.192,0.7777,0.72,0.36,6/10/2020
13:43:08,5.19,0.7774,0.68,0.34,6/10/2020
13:43:09,5.19,0.7772,0.72,0.36,6/10/2020
13:43:10,5.186,0.7771,0.73,0.37,6/10/2020
13:43:11,5.193,0.7771,0.72,0.36,6/10/2020
13:43:12,5.193,0.7771,0.74,0.36,6/10/2020
13:43:13,5.191,0.7773,0.74,0.36,6/10/2020
13:43:14,5.194,0.7777,0.59,0.3,6/10/2020
13:43:15,5.195,0.7774,0.73,0.35,6/10/2020
13:43:16,5.195,0.7772,0.73,0.41,6/10/2020
13:43:17,5.18,0.7771,0.74,0.35,6/10/2020
13:43:18,5.163,0.7771,0.61,0.29,6/10/2020
13:43:19,5.193,0.7771,0.73,0.36,6/10/2020
13:43:20,5.194,0.7771,0.74,0.37,6/10/2020
13:43:21,5.192,0.7772,0.74,0.36,6/10/2020
13:43:22,5.193,0.7783,0.64,0.34,6/10/2020
13:43:23,5.19,0.7771,0.74,0.37,6/10/2020
13:43:24,5.19,0.7771,0.73,0.35,6/10/2020
13:43:25,5.184,0.7771,0.7,0.35,6/10/2020
13:43:26,5.193,0.7771,0.67,0.33,6/10/2020
13:43:27,5.192,0.7771,0.75,0.36,6/10/2020
13:43:28,5.191,0.7771,0.73,0.35,6/10/2020
13:43:29,5.192,0.7771,0.72,0.36,6/10/2020
13:43:30,5.192,0.7771,0.74,0.36,6/10/2020
13:43:31,5.188,0.7771,0.73,0.35,6/10/2020
13:43:32,5.163,0.7771,0.73,0.36,6/10/2020
13:43:33,5.192,0.7771,0.72,0.36,6/10/2020
13:43:34,5.19,0.7771,0.73,0.36,6/10/2020
13:43:35,5.192,0.7773,0.66,0.33,6/10/2020
13:43:36,5.192,0.7772,0.59,0.28,6/10/2020
13:43:37,5.192,0.777,0.75,0.36,6/10/2020
13:43:38,5.177,0.777,0.75,0.36,6/10/2020
13:43:39,5.182,0.777,0.69,0.35,6/10/2020
13:43:40,5.193,0.777,0.65,0.32,6/10/2020
13:43:41,5.193,0.777,0.75,0.35,6/10/2020
13:43:42,5.189,0.777,0.72,0.36,6/10/2020
13:43:43,5.192,0.777,0.71,0.35,6/10/2020
13:43:44,5.192,0.777,0.75,0.35,6/10/2020
13:43:45,5.182,0.777,0.74,0.45,6/10/2020
13:43:46,5.166,0.777,0.72,0.36,6/10/2020
13:43:47,5.19,0.777,0.71,0.36,6/10/2020
13:43:48,5.192,0.777,0.73,0.36,6/10/2020
13:43:49,5.193,0.7771,0.7,0.36,6/10/2020
13:43:50,5.195,0.7781,0.72,0.36,6/10/2020
13:43:51,5.19,0.7771,0.72,0.35,6/10/2020
13:43:52,5.19,0.7771,0.74,0.37,6/10/2020
13:43:53,5.192,0.7771,0.66,0.34,6/10/2020
13:43:54,5.195,0.7771,0.59,0.3,6/10/2020
13:43:55,5.19,0.7771,0.73,0.36,6/10/2020
13:43:56,5.192,0.7771,0.71,0.36,6/10/2020
13:43:57,5.196,0.7771,0.69,0.33,6/10/2020
13:43:58,5.196,0.7771,0.74,0.35,6/10/2020
13:43:59,5.181,0.7771,0.74,0.36,6/10/2020
13:44:00,5.191,0.7771,0.72,0.36,6/10/2020
13:44:01,5.193,0.7771,0.73,0.37,6/10/2020
13:44:02,5.192,0.7773,0.72,0.39,6/10/2020
13:44:03,5.198,0.7783,0.59,0.29,6/10/2020
13:44:04,5.192,0.7771,0.73,0.36,6/10/2020
13:44:05,5.192,0.7771,0.73,0.35,6/10/2020
13:44:06,5.186,0.7771,0.69,0.35,6/10/2020
13:44:07,5.191,0.7771,0.64,0.32,6/10/2020
13:44:08,5.19,0.7771,0.69,0.37,6/10/2020
13:44:09,5.193,0.7772,0.74,0.38,6/10/2020
13:44:10,5.192,0.7773,0.7,0.34,6/10/2020
13:44:11,5.194,0.7772,0.65,0.32,6/10/2020
13:44:12,5.194,0.7771,0.73,0.36,6/10/2020
13:44:13,5.184,0.7771,0.73,0.36,6/10/2020
13:44:14,5.194,0.7771,0.72,0.36,6/10/2020
13:44:15,5.196,0.7771,0.73,0.35,6/10/2020
13:44:16,5.196,0.7773,0.75,0.36,6/10/2020
13:44:17,5.195,0.7783,0.75,0.36,6/10/2020
13:44:18,5.197,0.7783,0.73,0.36,6/10/2020
13:44:19,5.193,0.7771,0.7,0.35,6/10/2020
13:44:20,5.193,0.7771,0.74,0.35,6/10/2020
13:44:21,5.196,0.7771,0.56,0.29,6/10/2020
13:44:22,5.191,0.7771,0.72,0.36,6/10/2020
13:44:23,5.195,0.7771,0.74,0.36,6/10/2020
13:44:24,5.193,0.7771,0.67,0.34,6/10/2020
13:44:25,5.194,0.7771,0.6,0.32,6/10/2020
13:44:26,5.194,0.7771,0.74,0.37,6/10/2020
13:44:27,5.186,0.7771,0.72,0.35,6/10/2020
13:44:28,5.195,0.7771,0.68,0.34,6/10/2020
13:44:29,5.197,0.7771,0.73,0.35,6/10/2020
13:44:30,5.196,0.7773,0.74,0.36,6/10/2020
13:44:31,5.2,0.7777,0.72,0.35,6/10/2020
13:44:32,5.194,0.7774,0.71,0.35,6/10/2020
13:44:33,5.194,0.7772,0.75,0.36,6/10/2020
13:44:34,5.184,0.7771,0.63,0.31,6/10/2020
13:44:35,5.197,0.7771,0.73,0.36,6/10/2020
13:44:36,5.2,0.7771,0.73,0.36,6/10/2020
13:44:37,5.199,0.7772,0.74,0.37,6/10/2020
13:44:38,5.198,0.7785,0.64,0.32,6/10/2020
13:44:39,5.197,0.7771,0.73,0.36,6/10/2020
13:44:40,5.197,0.7771,0.74,0.36,6/10/2020
13:44:41,5.189,0.7771,0.69,0.33,6/10/2020
13:44:42,5.202,0.7771,0.66,0.32,6/10/2020
13:44:43,5.2,0.7771,0.74,0.35,6/10/2020
13:44:44,5.203,0.7773,0.73,0.36,6/10/2020
13:44:45,5.206,0.7776,0.74,0.43,6/10/2020
13:44:46,5.209,0.7776,0.68,0.34,6/10/2020
13:44:47,5.206,0.7773,0.61,0.32,6/10/2020
13:44:48,5.206,0.7772,0.68,0.4,6/10/2020
13:44:49,5.183,0.7771,0.75,0.36,6/10/2020
13:44:50,5.181,0.7771,0.95,0.48,6/10/2020
13:44:51,5.178,0.7771,0.74,0.37,6/10/2020
13:44:52,5.177,0.7771,0.74,0.37,6/10/2020
13:44:53,5.177,0.7771,0.73,0.36,6/10/2020
13:44:54,5.175,0.7771,0.73,0.36,6/10/2020
13:44:55,5.183,0.7771,0.74,0.36,6/10/2020
13:44:56,5.18,0.7771,0.74,0.37,6/10/2020
13:44:57,5.175,0.7771,0.73,0.36,6/10/2020
13:44:58,5.193,0.7771,0.74,0.42,6/10/2020
13:44:59,5.18,0.7771,0.73,0.39,6/10/2020
13:45:00,5.181,0.7771,0.73,0.35,6/10/2020
13:45:01,5.18,0.7771,0.73,0.38,6/10/2020
13:45:02,5.181,0.7771,0.73,0.35,6/10/2020
13:45:03,5.177,0.7771,0.74,0.36,6/10/2020
13:45:04,5.182,0.7771,0.74,0.37,6/10/2020
13:45:05,5.183,0.7771,0.74,0.41,6/10/2020
13:45:06,5.178,0.7771,0.73,0.36,6/10/2020
13:45:07,5.181,0.7771,0.57,0.29,6/10/2020
13:45:08,5.211,0.7771,0.72,0.35,6/10/2020
13:45:09,5.211,0.7771,0.74,0.36,6/10/2020
13:45:10,5.212,0.7772,0.96,0.51,6/10/2020
13:45:11,5.212,0.7776,0.63,0.32,6/10/2020
13:45:12,5.211,0.7773,0.73,0.38,6/10/2020
13:45:13,5.211,0.7772,0.73,0.37,6/10/2020
13:45:14,5.199,0.7771,0.74,0.36,6/10/2020
13:45:15,5.204,0.7771,0.64,0.31,6/10/2020
13:45:16,5.213,0.7772,0.72,0.35,6/10/2020
13:45:17,5.211,0.7772,0.73,0.35,6/10/2020
13:45:18,5.214,0.7775,0.75,0.38,6/10/2020
13:45:19,5.215,0.7785,0.74,0.39,6/10/2020
13:45:20,5.212,0.7785,0.69,0.35,6/10/2020
13:45:21,5.214,0.7784,0.74,0.36,6/10/2020
13:45:22,5.212,0.7783,0.73,0.35,6/10/2020
13:45:23,5.216,0.7783,0.74,0.36,6/10/2020
13:45:24,5.214,0.7783,0.74,0.36,6/10/2020
13:45:25,5.212,0.7782,0.73,0.36,6/10/2020
13:45:26,5.213,0.7783,0.73,0.37,6/10/2020
13:45:27,5.214,0.7783,0.72,0.36,6/10/2020
13:45:28,5.214,0.7783,0.73,0.32,6/10/2020
13:45:29,5.213,0.7783,0.73,0.37,6/10/2020
13:45:30,5.213,0.7781,0.74,0.36,6/10/2020
13:45:31,5.217,0.7778,0.73,0.39,6/10/2020
13:45:32,5.215,0.7779,0.75,0.36,6/10/2020
13:45:33,5.215,0.7778,0.75,0.36,6/10/2020
13:45:34,5.211,0.778,0.75,0.35,6/10/2020
13:45:35,5.214,0.7776,0.64,0.32,6/10/2020
13:45:36,5.213,0.7773,0.75,0.36,6/10/2020
13:45:37,5.213,0.7772,0.75,0.36,6/10/2020
13:45:38,5.206,0.7771,0.75,0.36,6/10/2020
13:45:39,5.186,0.7771,0.73,0.35,6/10/2020
13:45:40,5.19,0.7771,0.56,0.27,6/10/2020
13:45:41,5.217,0.7772,0.74,0.36,6/10/2020
13:45:42,5.218,0.7772,0.75,0.36,6/10/2020
13:45:43,5.213,0.7785,0.74,0.35,6/10/2020
13:45:44,5.217,0.7784,0.73,0.41,6/10/2020
13:45:45,5.217,0.7773,0.73,0.36,6/10/2020
13:45:46,5.217,0.7772,0.73,0.36,6/10/2020
13:45:47,5.207,0.7771,0.74,0.36,6/10/2020
13:45:48,5.186,0.7771,0.75,0.34,6/10/2020
13:45:49,5.185,0.7772,0.75,0.36,6/10/2020
13:45:50,5.193,0.7771,0.76,0.36,6/10/2020
13:45:51,5.187,0.7771,0.75,0.35,6/10/2020
13:45:52,5.189,0.7771,0.71,0.36,6/10/2020
13:45:53,5.188,0.7771,0.74,0.38,6/10/2020
13:45:54,5.191,0.7771,0.73,0.36,6/10/2020
13:45:55,5.193,0.7771,0.74,0.36,6/10/2020
13:45:56,5.195,0.7771,0.74,0.36,6/10/2020
13:45:57,5.191,0.7771,0.73,0.35,6/10/2020
13:45:58,5.189,0.7771,0.73,0.37,6/10/2020
13:45:59,5.191,0.7771,0.72,0.36,6/10/2020
13:46:00,5.189,0.7771,0.73,0.33,6/10/2020
13:46:01,5.189,0.7771,0.74,0.37,6/10/2020
13:46:02,5.191,0.7771,0.74,0.37,6/10/2020
13:46:03,5.187,0.7771,0.73,0.36,6/10/2020
13:46:04,5.19,0.7771,0.74,0.37,6/10/2020
13:46:05,5.188,0.7771,0.71,0.35,6/10/2020
13:46:06,5.218,0.7771,0.7,0.34,6/10/2020
13:46:07,5.218,0.7771,0.74,0.37,6/10/2020
13:46:08,5.222,0.7773,0.59,0.3,6/10/2020
13:46:09,5.22,0.7772,0.72,0.35,6/10/2020
13:46:10,5.22,0.7771,0.75,0.36,6/10/2020
13:46:11,5.21,0.7771,0.75,0.36,6/10/2020
13:46:12,5.191,0.7771,0.63,0.32,6/10/2020
13:46:13,5.218,0.7771,0.72,0.35,6/10/2020
13:46:14,5.217,0.7771,0.74,0.36,6/10/2020
13:46:15,5.219,0.7773,0.7,0.35,6/10/2020
13:46:16,5.218,0.7772,0.66,0.34,6/10/2020
13:46:17,5.218,0.7771,0.74,0.42,6/10/2020
13:46:18,5.208,0.7771,0.73,0.38,6/10/2020
13:46:19,5.22,0.7772,0.71,0.36,6/10/2020
13:46:20,5.218,0.7772,0.73,0.35,6/10/2020
13:46:21,5.217,0.7773,0.73,0.38,6/10/2020
13:46:22,5.22,0.7783,0.72,0.35,6/10/2020
13:46:23,5.218,0.7771,0.71,0.36,6/10/2020
13:46:24,5.218,0.7772,0.73,0.37,6/10/2020
13:46:25,5.213,0.7771,0.67,0.35,6/10/2020
13:46:26,5.224,0.7771,0.58,0.3,6/10/2020
13:46:27,5.219,0.7771,0.73,0.36,6/10/2020
13:46:28,5.224,0.7773,0.74,0.37,6/10/2020
13:46:29,5.224,0.7783,0.67,0.34,6/10/2020
13:46:30,5.225,0.7771,0.63,0.32,6/10/2020
13:46:31,5.225,0.7771,0.7,0.36,6/10/2020
13:46:32,5.222,0.7771,0.74,0.35,6/10/2020
13:46:33,5.198,0.7771,0.71,0.34,6/10/2020
13:46:34,5.226,0.7772,0.66,0.34,6/10/2020
13:46:35,5.225,0.7772,0.76,0.36,6/10/2020
13:46:36,5.224,0.7774,0.73,0.35,6/10/2020
13:46:37,5.225,0.7772,0.71,0.35,6/10/2020
13:46:38,5.225,0.7771,0.72,0.36,6/10/2020
13:46:39,5.215,0.7772,0.73,0.34,6/10/2020
13:46:40,5.196,0.7771,0.73,0.36,6/10/2020
13:46:41,5.228,0.7772,0.73,0.36,6/10/2020
13:46:42,5.225,0.7772,0.75,0.36,6/10/2020
13:46:43,5.223,0.7773,0.67,0.33,6/10/2020
13:46:44,5.224,0.7772,0.57,0.31,6/10/2020
13:46:45,5.224,0.7771,0.75,0.36,6/10/2020
13:46:46,5.214,0.7771,0.73,0.35,6/10/2020
13:46:47,5.227,0.7772,0.69,0.34,6/10/2020
13:46:48,5.225,0.7772,0.75,0.36,6/10/2020
13:46:49,5.226,0.7774,0.75,0.36,6/10/2020
13:46:50,5.226,0.7778,0.75,0.36,6/10/2020
13:46:51,5.227,0.7777,0.69,0.36,6/10/2020
13:46:52,5.225,0.7774,0.63,0.32,6/10/2020
13:46:53,5.225,0.7772,0.75,0.35,6/10/2020
13:46:54,5.199,0.7771,0.74,0.36,6/10/2020
13:46:55,5.195,0.7771,0.75,0.36,6/10/2020
13:46:56,5.195,0.7771,0.75,0.35,6/10/2020
13:46:57,5.218,0.7771,0.56,0.3,6/10/2020
13:46:58,5.228,0.7771,0.75,0.36,6/10/2020
13:46:59,5.228,0.7773,0.75,0.36,6/10/2020
13:47:00,5.229,0.7773,0.75,0.35,6/10/2020
13:47:01,5.227,0.7783,0.75,0.37,6/10/2020
13:47:02,5.229,0.7784,0.75,0.36,6/10/2020
13:47:03,5.23,0.7782,0.75,0.35,6/10/2020
13:47:04,5.23,0.7782,0.74,0.37,6/10/2020
13:47:05,5.23,0.7782,0.75,0.33,6/10/2020
13:47:06,5.23,0.7783,0.74,0.35,6/10/2020
13:47:07,5.229,0.7783,0.76,0.36,6/10/2020
13:47:08,5.228,0.778,0.75,0.36,6/10/2020
13:47:09,5.228,0.7781,0.75,0.36,6/10/2020
13:47:10,5.23,0.7782,0.75,0.36,6/10/2020
13:47:11,5.229,0.7783,0.74,0.36,6/10/2020
13:47:12,5.229,0.7783,0.75,0.34,6/10/2020
13:47:13,5.23,0.7782,0.75,0.36,6/10/2020
13:47:14,5.229,0.7782,0.75,0.36,6/10/2020
13:47:15,5.23,0.778,0.72,0.35,6/10/2020
13:47:16,5.228,0.7775,0.65,0.34,6/10/2020
13:47:17,5.228,0.7773,0.69,0.36,6/10/2020
13:47:18,5.217,0.7772,0.72,0.35,6/10/2020
13:47:19,5.229,0.7772,0.7,0.35,6/10/2020
13:47:20,5.229,0.7772,0.74,0.37,6/10/2020
13:47:21,5.228,0.7773,0.73,0.37,6/10/2020
13:47:22,5.23,0.7776,0.73,0.37,6/10/2020
13:47:23,5.227,0.7774,0.72,0.35,6/10/2020
13:47:24,5.227,0.7773,0.74,0.36,6/10/2020
13:47:25,5.223,0.7772,0.66,0.31,6/10/2020
13:47:26,5.228,0.7772,0.74,0.36,6/10/2020
13:47:27,5.229,0.7772,0.75,0.36,6/10/2020
13:47:28,5.229,0.7771,0.75,0.36,6/10/2020
13:47:29,5.229,0.7781,0.69,0.34,6/10/2020
13:47:30,5.229,0.7771,0.6,0.3,6/10/2020
13:47:31,5.229,0.7771,0.73,0.35,6/10/2020
13:47:32,5.215,0.7771,0.71,0.35,6/10/2020
13:47:33,5.227,0.7771,0.7,0.34,6/10/2020
13:47:34,5.231,0.7771,0.75,0.36,6/10/2020
13:47:35,5.231,0.7773,0.75,0.36,6/10/2020
13:47:36,5.229,0.7777,0.74,0.35,6/10/2020
13:47:37,5.226,0.7774,0.7,0.35,6/10/2020
13:47:38,5.226,0.7772,0.75,0.35,6/10/2020
13:47:39,5.217,0.7771,0.62,0.3,6/10/2020
13:47:40,5.227,0.7771,0.74,0.36,6/10/2020
13:47:41,5.228,0.7771,0.75,0.36,6/10/2020
13:47:42,5.228,0.7773,0.75,0.36,6/10/2020
13:47:43,5.228,0.7777,0.64,0.32,6/10/2020
13:47:44,5.226,0.7774,0.73,0.37,6/10/2020
13:47:45,5.226,0.7772,0.73,0.36,6/10/2020
13:47:46,5.219,0.7771,0.7,0.35,6/10/2020
13:47:47,5.228,0.7771,0.66,0.33,6/10/2020
13:47:48,5.227,0.7771,0.74,0.39,6/10/2020
13:47:49,5.23,0.7773,0.74,0.37,6/10/2020
13:47:50,5.229,0.7785,0.71,0.34,6/10/2020
13:47:51,5.229,0.7771,0.69,0.34,6/10/2020
13:47:52,5.229,0.7772,0.74,0.36,6/10/2020
13:47:53,5.228,0.7771,0.73,0.37,6/10/2020
13:47:54,5.232,0.7771,0.72,0.37,6/10/2020
13:47:55,5.23,0.7771,0.74,0.42,6/10/2020
13:47:56,5.23,0.7771,0.72,0.37,6/10/2020
13:47:57,5.232,0.7783,0.73,0.34,6/10/2020
13:47:58,5.23,0.7783,0.72,0.36,6/10/2020
13:47:59,5.231,0.7771,0.71,0.35,6/10/2020
13:48:00,5.231,0.7771,0.73,0.36,6/10/2020
13:48:01,5.196,0.7771,0.73,0.39,6/10/2020
13:48:02,5.199,0.7771,0.74,0.36,6/10/2020
13:48:03,5.203,0.7771,0.73,0.37,6/10/2020
13:48:04,5.2,0.7771,0.73,0.35,6/10/2020
13:48:05,5.202,0.7771,0.74,0.37,6/10/2020
13:48:06,5.199,0.7771,0.73,0.37,6/10/2020
13:48:07,5.216,0.7771,0.73,0.36,6/10/2020
13:48:08,5.2,0.7771,0.74,0.36,6/10/2020
13:48:09,5.201,0.7771,0.7,0.36,6/10/2020
13:48:10,5.201,0.7771,0.72,0.35,6/10/2020
13:48:11,5.2,0.7771,0.74,0.38,6/10/2020
13:48:12,5.204,0.7771,0.73,0.37,6/10/2020
13:48:13,5.206,0.7771,0.73,0.37,6/10/2020
13:48:14,5.203,0.7771,0.74,0.37,6/10/2020
13:48:15,5.204,0.7771,0.72,0.35,6/10/2020
13:48:16,5.202,0.7771,0.72,0.37,6/10/2020
13:48:17,5.204,0.7772,0.74,0.35,6/10/2020
13:48:18,5.211,0.7771,0.72,0.35,6/10/2020
13:48:19,5.23,0.7771,0.7,0.34,6/10/2020
13:48:20,5.234,0.7771,0.75,0.36,6/10/2020
13:48:21,5.233,0.7771,0.74,0.35,6/10/2020
13:48:22,5.235,0.7781,0.73,0.35,6/10/2020
13:48:23,5.235,0.7771,0.72,0.34,6/10/2020
13:48:24,5.235,0.7771,0.75,0.36,6/10/2020
13:48:25,5.22,0.7771,0.64,0.32,6/10/2020
13:48:26,5.234,0.7772,0.72,0.35,6/10/2020
13:48:27,5.232,0.7772,0.74,0.45,6/10/2020
13:48:28,5.232,0.7774,0.7,0.35,6/10/2020
13:48:29,5.229,0.7772,0.66,0.33,6/10/2020
13:48:30,5.229,0.7771,0.74,0.34,6/10/2020
13:48:31,5.22,0.7771,0.75,0.36,6/10/2020
13:48:32,5.202,0.7771,0.72,0.34,6/10/2020
13:48:33,5.231,0.7771,0.67,0.33,6/10/2020
13:48:34,5.229,0.7771,0.74,0.42,6/10/2020
13:48:35,5.225,0.7774,0.73,0.36,6/10/2020
13:48:36,5.228,0.7778,0.72,0.35,6/10/2020
13:48:37,5.23,0.7774,0.7,0.34,6/10/2020
13:48:38,5.23,0.7772,0.74,0.37,6/10/2020
13:48:39,5.221,0.7771,0.74,0.39,6/10/2020
13:48:40,5.204,0.7771,0.73,0.36,6/10/2020
13:48:41,5.23,0.7772,0.71,0.35,6/10/2020
13:48:42,5.227,0.7772,0.74,0.36,6/10/2020
13:48:43,5.228,0.7772,0.73,0.35,6/10/2020
13:48:44,5.226,0.7776,0.73,0.35,6/10/2020
13:48:45,5.225,0.7778,0.73,0.36,6/10/2020
13:48:46,5.227,0.7775,0.75,0.36,6/10/2020
13:48:47,5.224,0.7785,0.74,0.35,6/10/2020
13:48:48,5.225,0.7784,0.75,0.36,6/10/2020
13:48:49,5.226,0.7781,0.74,0.36,6/10/2020
13:48:50,5.224,0.7781,0.74,0.34,6/10/2020
13:48:51,5.229,0.7783,0.75,0.35,6/10/2020
13:48:52,5.227,0.7784,0.75,0.36,6/10/2020
13:48:53,5.227,0.7784,0.74,0.35,6/10/2020
13:48:54,5.227,0.7783,0.75,0.36,6/10/2020
13:48:55,5.226,0.7784,0.7,0.36,6/10/2020
13:48:56,5.224,0.7783,0.74,0.35,6/10/2020
13:48:57,5.226,0.7784,0.75,0.36,6/10/2020
13:48:58,5.226,0.7784,0.74,0.36,6/10/2020
13:48:59,5.226,0.7779,0.74,0.35,6/10/2020
13:49:00,5.222,0.7782,0.75,0.36,6/10/2020
13:49:01,5.224,0.7783,0.73,0.36,6/10/2020
13:49:02,5.224,0.7783,0.64,0.32,6/10/2020
13:49:03,5.223,0.7771,0.73,0.37,6/10/2020
13:49:04,5.223,0.7771,0.73,0.36,6/10/2020
13:49:05,5.214,0.7771,0.7,0.35,6/10/2020
13:49:06,5.223,0.7771,0.67,0.33,6/10/2020
13:49:07,5.226,0.7771,0.75,0.37,6/10/2020
13:49:08,5.225,0.7771,0.75,0.36,6/10/2020
13:49:09,5.226,0.7783,0.72,0.35,6/10/2020
13:49:10,5.224,0.7771,0.69,0.34,6/10/2020
13:49:11,5.224,0.7771,0.74,0.35,6/10/2020
13:49:12,5.216,0.7771,0.74,0.35,6/10/2020
13:49:13,5.222,0.7771,0.73,0.35,6/10/2020
13:49:14,5.224,0.7771,0.74,0.36,6/10/2020
13:49:15,5.224,0.7774,0.67,0.33,6/10/2020
13:49:16,5.227,0.7772,0.59,0.28,6/10/2020
13:49:17,5.227,0.7771,0.75,0.36,6/10/2020
13:49:18,5.213,0.7771,0.74,0.35,6/10/2020
13:49:19,5.197,0.7771,0.69,0.34,6/10/2020
13:49:20,5.225,0.7771,0.63,0.32,6/10/2020
13:49:21,5.226,0.7771,0.71,0.36,6/10/2020
13:49:22,5.226,0.7773,0.74,0.36,6/10/2020
13:49:23,5.226,0.7783,0.71,0.35,6/10/2020
13:49:24,5.225,0.7771,0.64,0.33,6/10/2020
13:49:25,5.225,0.7771,0.73,0.39,6/10/2020
13:49:26,5.222,0.7771,0.72,0.35,6/10/2020
13:49:27,5.224,0.7771,0.71,0.35,6/10/2020
13:49:28,5.227,0.7771,0.73,0.37,6/10/2020
13:49:29,5.228,0.7773,0.62,0.32,6/10/2020
13:49:30,5.227,0.7772,0.73,0.35,6/10/2020
13:49:31,5.227,0.7771,0.75,0.36,6/10/2020
13:49:32,5.214,0.7771,0.74,0.35,6/10/2020
13:49:33,5.197,0.777,0.67,0.33,6/10/2020
13:49:34,5.227,0.777,0.55,0.29,6/10/2020
13:49:35,5.228,0.777,0.73,0.36,6/10/2020
13:49:36,5.228,0.7772,0.74,0.36,6/10/2020
13:49:37,5.228,0.7783,0.68,0.34,6/10/2020
13:49:38,5.225,0.7771,0.62,0.31,6/10/2020
13:49:39,5.225,0.7771,0.74,0.35,6/10/2020
13:49:40,5.221,0.7771,0.73,0.35,6/10/2020
13:49:41,5.229,0.7771,0.7,0.35,6/10/2020
13:49:42,5.232,0.7771,0.75,0.35,6/10/2020
13:49:43,5.23,0.7772,0.59,0.27,6/10/2020
13:49:44,5.23,0.7771,0.72,0.35,6/10/2020
13:49:45,5.23,0.7771,0.74,0.37,6/10/2020
13:49:46,5.224,0.7771,0.73,0.36,6/10/2020
13:49:47,5.201,0.7771,0.62,0.33,6/10/2020
13:49:48,5.23,0.7772,0.74,0.36,6/10/2020
13:49:49,5.232,0.7772,0.74,0.35,6/10/2020
13:49:50,5.233,0.7773,0.71,0.35,6/10/2020
13:49:51,5.232,0.7772,0.66,0.33,6/10/2020
13:49:52,5.232,0.7771,0.75,0.36,6/10/2020
13:49:53,5.222,0.7771,0.75,0.36,6/10/2020
13:49:54,5.202,0.7771,0.71,0.35,6/10/2020
13:49:55,5.233,0.7771,0.68,0.33,6/10/2020
13:49:56,5.234,0.7771,0.74,0.35,6/10/2020
13:49:57,5.235,0.7773,0.74,0.36,6/10/2020
13:49:58,5.232,0.7772,0.73,0.36,6/10/2020
13:49:59,5.232,0.7771,0.75,0.36,6/10/2020
13:50:00,5.223,0.7771,0.73,0.36,6/10/2020
13:50:01,5.201,0.7772,0.58,0.29,6/10/2020
13:50:02,5.234,0.7771,0.72,0.36,6/10/2020
13:50:03,5.233,0.7771,0.73,0.39,6/10/2020
13:50:04,5.233,0.7772,0.74,0.39,6/10/2020
13:50:05,5.23,0.7783,0.6,0.31,6/10/2020
13:50:06,5.23,0.7771,0.73,0.35,6/10/2020
13:50:07,5.23,0.7771,0.75,0.36,6/10/2020
13:50:08,5.224,0.7771,0.74,0.35,6/10/2020
13:50:09,5.218,0.7771,0.64,0.32,6/10/2020
13:50:10,5.233,0.7771,0.74,0.36,6/10/2020
13:50:11,5.23,0.7771,0.75,0.36,6/10/2020
13:50:12,5.232,0.7783,0.73,0.35,6/10/2020
13:50:13,5.231,0.778,0.71,0.38,6/10/2020
13:50:14,5.231,0.7782,0.7,0.35,6/10/2020
13:50:15,5.232,0.7781,0.73,0.36,6/10/2020
13:50:16,5.233,0.778,0.73,0.37,6/10/2020
13:50:17,5.231,0.7781,0.74,0.36,6/10/2020
13:50:18,5.23,0.7778,0.73,0.36,6/10/2020
13:50:19,5.232,0.7775,0.73,0.37,6/10/2020
13:50:20,5.231,0.7776,0.72,0.36,6/10/2020
13:50:21,5.231,0.7779,0.73,0.35,6/10/2020
13:50:22,5.231,0.778,0.73,0.37,6/10/2020
13:50:23,5.241,0.7781,0.74,0.37,6/10/2020
13:50:24,5.241,0.7782,0.73,0.35,6/10/2020
13:50:25,5.241,0.7783,0.74,0.36,6/10/2020
13:50:26,5.24,0.7784,0.75,0.36,6/10/2020
13:50:27,5.236,0.7782,0.73,0.35,6/10/2020
13:50:28,5.24,0.7783,0.75,0.35,6/10/2020
13:50:29,5.239,0.7783,0.75,0.36,6/10/2020
13:50:30,5.239,0.7782,0.74,0.36,6/10/2020
13:50:31,5.237,0.7771,0.71,0.35,6/10/2020
13:50:32,5.237,0.7771,0.72,0.35,6/10/2020
