Time,Voltage(V),Current(A)
12:25:36,4.836,0.8253
12:25:37,4.838,0.8263
12:25:38,4.833,0.8264
12:25:39,4.844,0.8251
12:25:40,4.83,0.8251
12:25:41,4.844,0.8239
12:25:42,4.832,0.818
12:25:43,4.836,0.8182
12:25:44,4.842,0.8194
12:25:45,4.829,0.8196
12:25:46,4.843,0.8186
12:25:47,4.83,0.8209
12:25:48,4.833,0.819
12:25:49,4.831,0.8257
12:25:50,4.831,0.8275
12:25:51,4.833,0.8253
12:25:52,4.834,0.8269
12:25:53,4.834,0.827
12:25:54,4.837,0.8268
12:25:55,4.834,0.827
12:25:56,4.834,0.8249
12:25:57,4.834,0.8267
12:25:58,4.835,0.8268
12:25:59,4.842,0.827
12:26:00,4.829,0.827
12:26:01,4.841,0.8241
12:26:02,4.828,0.8186
12:26:03,4.84,0.8186
12:26:04,4.83,0.8186
12:26:05,4.831,0.8184
12:26:06,4.84,0.8196
12:26:07,4.827,0.8182
12:26:08,4.838,0.8198
12:26:09,4.83,0.8196
12:26:10,4.833,0.8284
12:26:11,4.833,0.8267
12:26:12,4.829,0.827
12:26:13,4.834,0.8268
12:26:14,4.836,0.8269
12:26:15,4.831,0.8273
12:26:16,4.834,0.8259
12:26:17,4.829,0.8271
12:26:18,4.834,0.827
12:26:19,4.831,0.8273
12:26:20,4.831,0.8255
12:26:21,4.84,0.8255
12:26:22,4.829,0.8245
12:26:23,4.84,0.8178
12:26:24,4.828,0.8194
12:26:25,4.836,0.8194
12:26:26,4.83,0.8192
12:26:27,4.829,0.8191
12:26:28,4.84,0.819
12:26:29,4.826,0.8191
12:26:30,4.833,0.8193
12:26:31,4.828,0.8259
12:26:32,4.828,0.8262
12:26:33,4.833,0.8258
12:26:34,4.831,0.8271
12:26:35,4.83,0.827
12:26:36,4.834,0.8269
12:26:37,4.831,0.8269
12:26:38,4.834,0.8265
12:26:39,4.828,0.8268
12:26:40,4.827,0.8268
12:26:41,4.828,0.8268
12:26:42,4.825,0.8253
12:26:43,4.839,0.8186
12:26:44,4.827,0.8199
12:26:45,4.835,0.8196
12:26:46,4.828,0.8194
12:26:47,4.83,0.8193
12:26:48,4.834,0.8195
12:26:49,4.828,0.819
12:26:50,4.838,0.8192
12:26:51,4.826,0.8205
12:26:52,4.833,0.8282
12:26:53,4.833,0.8263
12:26:54,4.828,0.8266
12:26:55,4.835,0.8269
12:26:56,4.827,0.8273
12:26:57,4.83,0.8273
12:26:58,4.834,0.8273
12:26:59,4.83,0.8274
12:27:00,4.834,0.8273
12:27:01,4.827,0.8269
12:27:02,4.83,0.8273
12:27:03,4.838,0.8263
12:27:04,4.825,0.8263
12:27:05,4.839,0.8251
12:27:06,4.826,0.8182
12:27:07,4.836,0.8207
12:27:08,4.827,0.8211
12:27:09,4.827,0.819
12:27:10,4.838,0.8194
12:27:11,4.826,0.8196
12:27:12,4.839,0.8273
12:27:13,4.839,0.8273
12:27:14,4.826,0.8259
12:27:15,4.831,0.8261
12:27:16,4.827,0.8261
12:27:17,4.831,0.8259
12:27:18,4.83,0.8263
12:27:19,4.83,0.8259
12:27:20,4.833,0.8263
12:27:21,4.829,0.8266
12:27:22,4.83,0.8255
12:27:23,4.827,0.8276
12:27:24,4.828,0.8276
12:27:25,4.828,0.8255
12:27:26,4.825,0.8199
12:27:27,4.838,0.8182
12:27:28,4.825,0.8207
12:27:29,4.834,0.8184
12:27:30,4.827,0.8196
12:27:31,4.828,0.8186
12:27:32,4.838,0.8168
12:27:33,4.825,0.8221
12:27:34,4.834,0.8271
12:27:35,4.834,0.8269
12:27:36,4.825,0.8271
12:27:37,4.831,0.8259
12:27:38,4.825,0.8271
12:27:39,4.828,0.8253
12:27:40,4.832,0.8271
12:27:41,4.828,0.8273
12:27:42,4.833,0.8259
12:27:43,4.824,0.8275
12:27:44,4.833,0.8259
12:27:45,4.827,0.8259
12:27:46,4.829,0.8262
12:27:47,4.831,0.8178
12:27:48,4.822,0.8177
12:27:49,4.834,0.8175
12:27:50,4.824,0.8186
12:27:51,4.834,0.8183
12:27:52,4.827,0.8168
12:27:53,4.824,0.8166
12:27:54,4.837,0.8257
12:27:55,4.837,0.8247
12:27:56,4.825,0.8247
12:27:57,4.831,0.8267
12:27:58,4.827,0.8268
12:27:59,4.834,0.8251
12:28:00,4.824,0.8269
12:28:01,4.826,0.8237
12:28:02,4.831,0.8259
12:28:03,4.829,0.8262
12:28:04,4.836,0.8257
12:28:05,4.826,0.8258
12:28:06,4.833,0.8258
12:28:07,4.827,0.8229
12:28:08,4.825,0.8188
12:28:09,4.836,0.8185
12:28:10,4.824,0.818
12:28:11,4.833,0.817
12:28:12,4.825,0.8172
12:28:13,4.827,0.8184
12:28:14,4.826,0.8243
12:28:15,4.826,0.8269
12:28:16,4.826,0.8268
12:28:17,4.83,0.8264
12:28:18,4.828,0.8262
12:28:19,4.833,0.8266
12:28:20,4.829,0.8266
12:28:21,4.83,0.8253
12:28:22,4.827,0.8265
12:28:23,4.831,0.8268
12:28:24,4.832,0.8264
12:28:25,4.824,0.8278
12:28:26,4.835,0.8278
12:28:27,4.825,0.8231
12:28:28,4.83,0.8196
12:28:29,4.827,0.8197
12:28:30,4.824,0.8186
12:28:31,4.836,0.8198
12:28:32,4.824,0.8239
12:28:33,4.834,0.8225
12:28:34,4.827,0.8194
12:28:35,4.826,0.8193
12:28:36,4.829,0.8227
12:28:37,4.829,0.8259
12:28:38,4.824,0.8262
12:28:39,4.83,0.8262
12:28:40,4.829,0.8266
12:28:41,4.833,0.8263
12:28:42,4.825,0.8267
12:28:43,4.83,0.8247
12:28:44,4.827,0.8263
12:28:45,4.829,0.8276
12:28:46,4.831,0.8271
12:28:47,4.824,0.8272
12:28:48,4.83,0.8272
12:28:49,4.825,0.8233
12:28:50,4.827,0.8194
12:28:51,4.826,0.8196
12:28:52,4.822,0.8176
12:28:53,4.836,0.8205
12:28:54,4.825,0.8215
12:28:55,4.828,0.8203
12:28:56,4.826,0.8174
12:28:57,4.826,0.8267
12:28:58,4.826,0.8268
12:28:59,4.827,0.8278
12:29:00,4.828,0.828
12:29:01,4.831,0.8278
12:29:02,4.829,0.8275
12:29:03,4.83,0.8278
12:29:04,4.825,0.829
12:29:05,4.827,0.8271
12:29:06,4.831,0.8275
12:29:07,4.822,0.8288
12:29:08,4.837,0.8288
12:29:09,4.824,0.8261
12:29:10,4.831,0.8205
12:29:11,4.825,0.8215
12:29:12,4.822,0.8211
12:29:13,4.829,0.8192
12:29:14,4.822,0.8211
12:29:15,4.834,0.8194
12:29:16,4.824,0.8193
12:29:17,4.826,0.8211
12:29:18,4.825,0.8282
12:29:19,4.825,0.8292
12:29:20,4.824,0.8289
12:29:21,4.823,0.829
12:29:22,4.826,0.8287
12:29:23,4.83,0.8298
12:29:24,4.822,0.8294
12:29:25,4.826,0.8296
12:29:26,4.822,0.8293
12:29:27,4.826,0.8275
12:29:28,4.83,0.8273
12:29:29,4.821,0.8273
12:29:30,4.83,0.8263
12:29:31,4.823,0.8211
12:29:32,4.822,0.8194
12:29:33,4.825,0.8217
12:29:34,4.819,0.8213
12:29:35,4.833,0.8196
12:29:36,4.823,0.8239
12:29:37,4.826,0.8269
12:29:38,4.824,0.8243
12:29:39,4.826,0.829
12:29:40,4.826,0.8286
12:29:41,4.823,0.829
12:29:42,4.825,0.8292
12:29:43,4.826,0.829
12:29:44,4.826,0.829
12:29:45,4.825,0.8291
12:29:46,4.823,0.8294
12:29:47,4.825,0.829
12:29:48,4.818,0.8288
12:29:49,4.828,0.8306
12:29:50,4.831,0.8282
12:29:51,4.822,0.8282
12:29:52,4.833,0.8285
12:29:53,4.823,0.8219
12:29:54,4.822,0.8218
12:29:55,4.825,0.8207
12:29:56,4.821,0.8211
12:29:57,4.83,0.8251
12:29:58,4.822,0.8207
12:29:59,4.824,0.8209
12:30:00,4.823,0.8284
12:30:01,4.823,0.8287
12:30:02,4.822,0.8288
12:30:03,4.82,0.8298
12:30:04,4.825,0.8298
12:30:05,4.828,0.8284
12:30:06,4.823,0.83
12:30:07,4.827,0.8288
12:30:08,4.818,0.8298
12:30:09,4.819,0.8295
12:30:10,4.825,0.8295
12:30:11,4.822,0.8278
12:30:12,4.827,0.8237
12:30:13,4.821,0.824
12:30:14,4.826,0.8225
12:30:15,4.822,0.8227
12:30:16,4.823,0.8223
12:30:17,4.824,0.8207
12:30:18,4.82,0.8231
12:30:19,4.827,0.8306
12:30:20,4.827,0.8308
12:30:21,4.822,0.831
12:30:22,4.828,0.8311
12:30:23,4.821,0.8307
12:30:24,4.825,0.8309
12:30:25,4.823,0.8312
12:30:26,4.821,0.8316
12:30:27,4.828,0.8314
12:30:28,4.819,0.8314
12:30:29,4.824,0.8286
12:30:30,4.821,0.8286
12:30:31,4.818,0.829
12:30:32,4.824,0.8211
12:30:33,4.819,0.8221
12:30:34,4.827,0.8222
12:30:35,4.821,0.8224
12:30:36,4.821,0.822
12:30:37,4.822,0.8259
12:30:38,4.818,0.8209
12:30:39,4.825,0.8213
12:30:40,4.819,0.831
12:30:41,4.819,0.8311
12:30:42,4.824,0.831
12:30:43,4.822,0.8322
12:30:44,4.825,0.831
12:30:45,4.817,0.832
12:30:46,4.823,0.8316
12:30:47,4.818,0.8312
12:30:48,4.825,0.8313
12:30:49,4.825,0.8313
12:30:50,4.821,0.8314
12:30:51,4.822,0.8314
12:30:52,4.821,0.8296
12:30:53,4.817,0.8235
12:30:54,4.824,0.8235
12:30:55,4.82,0.8234
12:30:56,4.823,0.8221
12:30:57,4.821,0.8231
12:30:58,4.818,0.8228
12:30:59,4.824,0.8243
12:31:00,4.819,0.8242
12:31:01,4.825,0.8225
12:31:02,4.819,0.8316
12:31:03,4.819,0.8317
12:31:04,4.825,0.8316
12:31:05,4.82,0.8326
12:31:06,4.822,0.8322
12:31:07,4.818,0.8323
12:31:08,4.819,0.8321
12:31:09,4.82,0.8317
12:31:10,4.819,0.8321
12:31:11,4.823,0.831
12:31:12,4.821,0.8324
12:31:13,4.818,0.8324
12:31:14,4.821,0.8294
12:31:15,4.817,0.8239
12:31:16,4.824,0.8225
12:31:17,4.819,0.8243
12:31:18,4.822,0.8221
12:31:19,4.821,0.8235
12:31:20,4.817,0.8223
12:31:21,4.824,0.8225
12:31:22,4.819,0.8223
12:31:23,4.821,0.8235
12:31:24,4.82,0.8326
12:31:25,4.82,0.8328
12:31:26,4.824,0.8318
12:31:27,4.816,0.8322
12:31:28,4.819,0.8319
12:31:29,4.819,0.833
12:31:30,4.822,0.833
12:31:31,4.824,0.8327
12:31:32,4.817,0.8322
12:31:33,4.821,0.831
12:31:34,4.817,0.8314
12:31:35,4.823,0.8326
12:31:36,4.823,0.8312
12:31:37,4.819,0.8324
12:31:38,4.822,0.8324
12:31:39,4.82,0.8286
12:31:40,4.82,0.8241
12:31:42,4.822,0.8238
12:31:43,4.817,0.8238
12:31:44,4.824,0.8235
12:31:45,4.82,0.8237
12:31:46,4.822,0.8238
12:31:47,4.821,0.8239
12:31:48,4.818,0.8324
12:31:49,4.818,0.8324
12:31:50,4.821,0.832
12:31:51,4.823,0.832
12:31:52,4.818,0.8318
12:31:53,4.821,0.8321
12:31:54,4.825,0.8318
12:31:55,4.817,0.8321
12:31:56,4.822,0.831
12:31:57,4.818,0.8322
12:31:58,4.822,0.8321
12:31:59,4.823,0.8322
12:32:00,4.819,0.8322
12:32:01,4.821,0.8298
12:32:02,4.82,0.8249
12:32:03,4.818,0.8247
12:32:04,4.823,0.8257
12:32:05,4.818,0.8239
12:32:06,4.822,0.8239
12:32:07,4.819,0.8243
12:32:08,4.816,0.8244
12:32:09,4.822,0.8247
12:32:10,4.817,0.833
12:32:11,4.817,0.833
12:32:12,4.821,0.833
12:32:13,4.822,0.8326
12:32:14,4.819,0.8325
12:32:15,4.819,0.8328
12:32:16,4.822,0.8318
12:32:17,4.816,0.8328
12:32:18,4.823,0.8318
12:32:19,4.823,0.8328
12:32:20,4.818,0.8328
12:32:21,4.823,0.8302
12:32:22,4.819,0.8267
12:32:23,4.817,0.8245
12:32:24,4.821,0.8246
12:32:25,4.817,0.8247
12:32:26,4.824,0.8259
12:32:27,4.82,0.829
12:32:28,4.819,0.8269
12:32:29,4.822,0.8272
12:32:30,4.817,0.8275
12:32:31,4.821,0.8334
12:32:32,4.821,0.8338
12:32:33,4.817,0.8324
12:32:34,4.817,0.8346
12:32:35,4.822,0.8347
12:32:36,4.821,0.8312
12:32:37,4.819,0.8338
12:32:38,4.823,0.8337
12:32:39,4.817,0.8337
12:32:40,4.82,0.834
12:32:41,4.824,0.8341
12:32:42,4.819,0.8341
12:32:43,4.824,0.8314
12:32:44,4.819,0.8261
12:32:45,4.816,0.8276
12:32:46,4.822,0.8277
12:32:47,4.817,0.8267
12:32:48,4.824,0.8253
12:32:49,4.819,0.8278
12:32:50,4.819,0.8346
12:32:51,4.819,0.8344
12:32:52,4.819,0.8341
12:32:53,4.82,0.8336
12:32:54,4.817,0.8333
12:32:55,4.818,0.8335
12:32:56,4.818,0.8324
12:32:57,4.818,0.8336
12:32:58,4.822,0.8339
12:32:59,4.816,0.8338
12:33:00,4.82,0.8338
12:33:01,4.822,0.8338
12:33:02,4.817,0.8338
12:33:03,4.822,0.8312
12:33:04,4.818,0.8265
12:33:05,4.821,0.8251
12:33:06,4.821,0.8304
12:33:07,4.816,0.8253
12:33:08,4.822,0.8255
12:33:09,4.818,0.8252
12:33:10,4.824,0.8251
12:33:11,4.82,0.833
12:33:12,4.82,0.8333
12:33:13,4.821,0.8335
12:33:14,4.818,0.8334
12:33:15,4.822,0.8331
12:33:16,4.817,0.8346
12:33:17,4.819,0.8342
12:33:18,4.819,0.8339
12:33:19,4.817,0.8337
12:33:20,4.821,0.8338
12:33:21,4.816,0.834
12:33:22,4.817,0.8338
12:33:23,4.822,0.8338
12:33:24,4.817,0.8322
12:33:25,4.824,0.8257
12:33:26,4.82,0.8258
12:33:27,4.819,0.8256
12:33:28,4.822,0.8255
12:33:29,4.817,0.8254
12:33:30,4.823,0.8256
12:33:31,4.819,0.8271
12:33:32,4.823,0.8338
12:33:33,4.823,0.8334
12:33:34,4.819,0.8333
12:33:35,4.819,0.8329
12:33:36,4.818,0.8331
12:33:37,4.824,0.8331
12:33:38,4.817,0.8342
12:33:39,4.824,0.834
12:33:40,4.82,0.8341
12:33:41,4.816,0.8341
12:33:42,4.817,0.833
12:33:43,4.817,0.8334
12:33:44,4.822,0.8331
12:33:45,4.824,0.8332
12:33:46,4.819,0.8332
12:33:47,4.825,0.832
12:33:48,4.822,0.8273
12:33:49,4.817,0.8272
12:33:50,4.823,0.829
12:33:51,4.819,0.8251
12:33:52,4.824,0.825
12:33:53,4.82,0.8271
12:33:54,4.817,0.8273
12:33:55,4.821,0.834
12:33:56,4.821,0.835
12:33:57,4.817,0.8338
12:33:58,4.817,0.835
12:33:59,4.821,0.8332
12:34:00,4.82,0.8334
12:34:01,4.822,0.8348
12:34:02,4.821,0.8324
12:34:03,4.818,0.8336
12:34:04,4.823,0.8334
12:34:05,4.823,0.8337
12:34:06,4.819,0.8337
12:34:07,4.824,0.8332
12:34:08,4.819,0.8259
12:34:09,4.825,0.8243
12:34:10,4.821,0.828
12:34:11,4.819,0.8245
12:34:12,4.824,0.8275
12:34:13,4.819,0.8286
12:34:14,4.825,0.8306
12:34:15,4.822,0.8269
12:34:16,4.82,0.8344
12:34:17,4.82,0.8342
12:34:18,4.822,0.8342
12:34:19,4.824,0.8339
12:34:20,4.818,0.8336
12:34:21,4.819,0.834
12:34:22,4.82,0.8337
12:34:23,4.818,0.8333
12:34:24,4.825,0.8332
12:34:25,4.817,0.8333
12:34:26,4.819,0.8337
12:34:27,4.824,0.8341
12:34:28,4.819,0.8341
12:34:29,4.824,0.8312
12:34:30,4.82,0.8273
12:34:31,4.823,0.8269
12:34:32,4.822,0.8253
12:34:33,4.817,0.8254
12:34:34,4.823,0.8255
12:34:35,4.819,0.8271
12:34:36,4.825,0.8336
12:34:37,4.825,0.8335
12:34:38,4.821,0.8337
12:34:39,4.82,0.8335
12:34:40,4.82,0.8337
12:34:41,4.823,0.8337
12:34:42,4.818,0.834
12:34:43,4.819,0.8343
12:34:44,4.821,0.833
12:34:45,4.817,0.8333
12:34:46,4.821,0.8331
12:34:47,4.821,0.8331
12:34:48,4.817,0.8326
12:34:49,4.823,0.8259
12:34:50,4.819,0.8271
12:34:51,4.825,0.8261
12:34:52,4.821,0.8263
12:34:53,4.818,0.8251
12:34:54,4.822,0.8253
12:34:55,4.819,0.8255
12:34:56,4.823,0.833
12:34:57,4.823,0.8329
12:34:58,4.82,0.8328
12:34:59,4.821,0.833
12:35:00,4.819,0.8332
12:35:01,4.82,0.8333
12:35:02,4.821,0.8335
12:35:03,4.823,0.8333
12:35:04,4.818,0.8344
12:35:05,4.818,0.8334
12:35:06,4.825,0.8333
12:35:07,4.821,0.8333
12:35:08,4.826,0.8322
12:35:09,4.822,0.8263
12:35:10,4.817,0.8262
12:35:11,4.824,0.8251
12:35:12,4.82,0.8263
12:35:13,4.826,0.8265
12:35:14,4.822,0.8263
12:35:15,4.817,0.826
12:35:16,4.824,0.8271
12:35:17,4.819,0.8344
12:35:18,4.819,0.8341
12:35:19,4.822,0.8343
12:35:20,4.822,0.8347
12:35:21,4.822,0.8343
12:35:22,4.816,0.8346
12:35:23,4.826,0.8347
12:35:24,4.818,0.8344
12:35:25,4.819,0.8345
12:35:26,4.821,0.8342
12:35:27,4.82,0.8342
12:35:28,4.826,0.8342
12:35:29,4.821,0.8322
12:35:30,4.823,0.8278
12:35:31,4.822,0.8302
12:35:32,4.818,0.8261
12:35:33,4.824,0.826
12:35:34,4.82,0.8271
12:35:35,4.826,0.8267
12:35:36,4.822,0.8268
12:35:37,4.818,0.8265
12:35:38,4.823,0.8338
12:35:39,4.823,0.8338
12:35:40,4.819,0.8335
12:35:41,4.818,0.8333
12:35:42,4.822,0.8346
12:35:43,4.821,0.8332
12:35:44,4.818,0.8333
12:35:45,4.823,0.8332
12:35:46,4.818,0.833
12:35:47,4.823,0.8332
12:35:48,4.824,0.833
12:35:49,4.819,0.833
12:35:50,4.825,0.8316
12:35:51,4.821,0.8251
12:35:52,4.819,0.8265
12:35:53,4.822,0.8266
12:35:54,4.818,0.8261
12:35:55,4.824,0.8235
12:35:56,4.819,0.8261
12:35:57,4.822,0.8239
12:35:58,4.822,0.8296
12:35:59,4.817,0.8348
12:36:00,4.817,0.8328
12:36:01,4.822,0.835
12:36:02,4.821,0.8338
12:36:03,4.819,0.8338
12:36:04,4.818,0.834
12:36:05,4.82,0.833
12:36:06,4.816,0.834
12:36:07,4.825,0.833
12:36:08,4.818,0.8351
12:36:09,4.821,0.8353
12:36:10,4.826,0.8349
12:36:11,4.82,0.8349
12:36:12,4.826,0.8336
12:36:13,4.821,0.8273
12:36:14,4.817,0.8276
12:36:15,4.823,0.8273
12:36:16,4.82,0.8274
12:36:17,4.825,0.8269
12:36:18,4.822,0.8268
12:36:19,4.819,0.8272
12:36:20,4.822,0.8272
12:36:21,4.818,0.8351
12:36:22,4.818,0.8352
12:36:23,4.822,0.8351
12:36:24,4.818,0.8347
12:36:25,4.82,0.835
12:36:26,4.819,0.8351
12:36:27,4.822,0.8348
12:36:28,4.817,0.8345
12:36:29,4.82,0.8348
12:36:30,4.819,0.8346
12:36:31,4.819,0.8349
12:36:32,4.825,0.8349
12:36:33,4.819,0.8328
12:36:34,4.825,0.829
12:36:35,4.822,0.8269
12:36:36,4.818,0.8273
12:36:37,4.824,0.8276
12:36:38,4.819,0.8276
12:36:39,4.826,0.8274
12:36:40,4.821,0.8271
12:36:41,4.817,0.8282
12:36:42,4.823,0.8279
12:36:43,4.819,0.828
12:36:44,4.824,0.8334
12:36:45,4.824,0.8344
12:36:46,4.818,0.8357
12:36:47,4.821,0.8342
12:36:48,4.817,0.8353
12:36:49,4.821,0.8352
12:36:50,4.818,0.8353
12:36:51,4.819,0.8348
12:36:52,4.821,0.8349
12:36:53,4.816,0.8352
12:36:54,4.821,0.8354
12:36:55,4.822,0.8353
12:36:56,4.817,0.8353
12:36:57,4.822,0.8314
12:36:58,4.817,0.8273
12:36:59,4.824,0.8271
12:37:00,4.819,0.8257
12:37:01,4.826,0.8254
12:37:02,4.822,0.8273
12:37:03,4.817,0.8247
12:37:04,4.825,0.8271
12:37:05,4.82,0.8272
12:37:06,4.826,0.8351
12:37:07,4.826,0.835
12:37:08,4.82,0.8363
12:37:09,4.822,0.8344
12:37:10,4.818,0.8347
12:37:11,4.821,0.8347
12:37:12,4.819,0.8345
12:37:13,4.818,0.8355
12:37:14,4.822,0.8354
12:37:15,4.821,0.835
12:37:16,4.821,0.8347
12:37:17,4.823,0.8344
12:37:18,4.819,0.8344
12:37:19,4.824,0.831
12:37:20,4.819,0.8292
12:37:21,4.826,0.8269
12:37:22,4.821,0.8269
12:37:23,4.823,0.8259
12:37:24,4.822,0.8271
12:37:25,4.818,0.8259
12:37:26,4.824,0.8255
12:37:27,4.819,0.8265
12:37:28,4.827,0.8355
12:37:29,4.827,0.8336
12:37:30,4.819,0.8335
12:37:31,4.821,0.8339
12:37:32,4.817,0.8359
12:37:33,4.82,0.8355
12:37:34,4.82,0.8352
12:37:35,4.817,0.8349
12:37:36,4.821,0.8351
12:37:37,4.816,0.8354
12:37:38,4.821,0.8344
12:37:39,4.823,0.8345
12:37:40,4.818,0.8345
12:37:41,4.824,0.832
12:37:42,4.82,0.8302
12:37:43,4.826,0.8282
12:37:44,4.822,0.8259
12:37:45,4.818,0.8292
12:37:46,4.822,0.8304
12:37:47,4.819,0.828
12:37:48,4.825,0.8281
12:37:49,4.819,0.8357
12:37:50,4.819,0.8353
12:37:51,4.824,0.834
12:37:52,4.817,0.8343
12:37:53,4.82,0.8345
12:37:54,4.817,0.8332
12:37:55,4.819,0.8331
12:37:56,4.819,0.8357
12:37:57,4.817,0.8358
12:37:58,4.821,0.8338
12:37:59,4.821,0.8361
12:38:00,4.821,0.8361
12:38:01,4.822,0.8332
12:38:02,4.817,0.8312
12:38:03,4.824,0.8275
12:38:04,4.819,0.8265
12:38:05,4.825,0.8265
12:38:06,4.821,0.8276
12:38:07,4.817,0.8265
12:38:08,4.824,0.8275
12:38:09,4.819,0.8277
12:38:10,4.824,0.8357
12:38:11,4.824,0.8357
12:38:12,4.817,0.8361
12:38:13,4.821,0.8357
12:38:14,4.816,0.8358
12:38:15,4.821,0.8362
12:38:16,4.818,0.8361
12:38:17,4.815,0.8348
12:38:18,4.819,0.835
12:38:19,4.815,0.8369
12:38:20,4.826,0.8336
12:38:21,4.821,0.8336
12:38:22,4.822,0.8334
12:38:23,4.821,0.8275
12:38:24,4.817,0.8298
12:38:25,4.823,0.8271
12:38:26,4.819,0.8273
12:38:27,4.825,0.8276
12:38:28,4.821,0.8275
12:38:29,4.817,0.8278
12:38:30,4.823,0.8282
12:38:31,4.818,0.8279
12:38:32,4.825,0.8351
12:38:33,4.825,0.8353
12:38:34,4.818,0.8365
12:38:35,4.822,0.8351
12:38:36,4.815,0.8353
12:38:37,4.818,0.835
12:38:38,4.82,0.8347
12:38:39,4.817,0.8351
12:38:40,4.82,0.8351
12:38:41,4.815,0.8353
12:38:42,4.822,0.8348
12:38:43,4.82,0.8348
12:38:44,4.817,0.8334
12:38:45,4.822,0.8257
12:38:46,4.817,0.826
12:38:47,4.824,0.8276
12:38:48,4.82,0.8265
12:38:49,4.821,0.8276
12:38:50,4.821,0.8247
12:38:51,4.817,0.828
12:38:52,4.823,0.8357
12:38:53,4.823,0.8346
12:38:54,4.817,0.8348
12:38:55,4.818,0.8352
12:38:56,4.814,0.8363
12:38:57,4.82,0.835
12:38:58,4.816,0.8353
12:38:59,4.819,0.8356
12:39:00,4.818,0.8359
12:39:01,4.814,0.8363
12:39:02,4.825,0.8346
12:39:03,4.819,0.8346
12:39:04,4.826,0.8343
12:39:05,4.821,0.829
12:39:06,4.817,0.8292
12:39:07,4.823,0.8295
12:39:08,4.819,0.8291
12:39:09,4.826,0.8289
12:39:10,4.822,0.8302
12:39:11,4.818,0.8299
12:39:12,4.822,0.8373
12:39:13,4.822,0.8371
12:39:14,4.817,0.8373
12:39:15,4.818,0.8372
12:39:16,4.816,0.837
12:39:17,4.819,0.8359
12:39:18,4.815,0.836
12:39:19,4.821,0.8359
12:39:20,4.816,0.8363
12:39:21,4.815,0.8362
12:39:22,4.824,0.8362
12:39:23,4.819,0.8362
12:39:24,4.824,0.8348
12:39:25,4.819,0.828
12:39:26,4.825,0.8283
12:39:27,4.82,0.8279
12:39:28,4.816,0.8306
12:39:29,4.823,0.8275
12:39:30,4.819,0.8273
12:39:31,4.826,0.83
12:39:32,4.821,0.8303
12:39:33,4.817,0.8353
12:39:34,4.817,0.8336
12:39:35,4.818,0.8348
12:39:36,4.817,0.8349
12:39:37,4.819,0.8352
12:39:38,4.813,0.8363
12:39:39,4.82,0.835
12:39:40,4.814,0.8351
12:39:41,4.816,0.834
12:39:42,4.817,0.8342
12:39:43,4.814,0.8346
12:39:44,4.824,0.8361
12:39:45,4.82,0.8361
12:39:46,4.825,0.8344
12:39:47,4.821,0.8294
12:39:48,4.823,0.8298
12:39:49,4.822,0.8288
12:39:50,4.818,0.829
12:39:51,4.823,0.8275
12:39:52,4.82,0.8276
12:39:53,4.826,0.829
12:39:54,4.821,0.8275
12:39:55,4.817,0.8292
12:39:56,4.824,0.8353
12:39:57,4.824,0.8377
12:39:58,4.817,0.8373
12:39:59,4.819,0.8377
12:40:00,4.813,0.8374
12:40:01,4.822,0.8371
12:40:02,4.817,0.837
12:40:03,4.817,0.8357
12:40:04,4.818,0.8355
12:40:05,4.815,0.8365
12:40:06,4.82,0.8367
12:40:07,4.816,0.8377
12:40:08,4.824,0.8351
12:40:09,4.821,0.8351
12:40:10,4.818,0.835
12:40:11,4.823,0.8296
12:40:12,4.819,0.8312
12:40:13,4.825,0.829
12:40:14,4.82,0.8306
12:40:15,4.822,0.8292
12:40:16,4.822,0.8294
12:40:17,4.818,0.8294
12:40:18,4.823,0.8282
12:40:19,4.819,0.8375
12:40:20,4.819,0.8376
12:40:21,4.825,0.8378
12:40:22,4.815,0.8379
12:40:23,4.822,0.8375
12:40:24,4.817,0.8375
12:40:25,4.814,0.8372
12:40:26,4.819,0.8385
12:40:27,4.814,0.8383
12:40:28,4.821,0.8381
12:40:29,4.821,0.8384
12:40:30,4.825,0.8384
12:40:31,4.822,0.8363
12:40:32,4.817,0.833
12:40:33,4.824,0.83
12:40:34,4.819,0.831
12:40:35,4.826,0.8308
12:40:36,4.822,0.8304
12:40:37,4.818,0.8308
12:40:38,4.824,0.8305
12:40:39,4.817,0.8383
12:40:40,4.817,0.838
12:40:41,4.823,0.8382
12:40:42,4.814,0.8395
12:40:43,4.82,0.8377
12:40:44,4.817,0.8381
12:40:45,4.818,0.8382
12:40:46,4.818,0.8393
12:40:47,4.813,0.8375
12:40:48,4.82,0.8387
12:40:49,4.817,0.8413
12:40:50,4.825,0.8379
12:40:51,4.822,0.8379
12:40:52,4.827,0.8378
12:40:53,4.822,0.8306
12:40:54,4.818,0.8309
12:40:55,4.824,0.8305
12:40:56,4.819,0.8308
12:40:57,4.827,0.832
12:40:58,4.822,0.8308
12:40:59,4.82,0.8391
12:41:00,4.82,0.8388
12:41:01,4.821,0.8399
12:41:02,4.815,0.8397
12:41:03,4.819,0.8387
12:41:04,4.814,0.8389
12:41:05,4.821,0.8389
12:41:06,4.817,0.8405
12:41:07,4.813,0.8391
12:41:08,4.819,0.8392
12:41:09,4.815,0.8392
12:41:10,4.825,0.8389
12:41:11,4.82,0.8389
12:41:12,4.824,0.8371
12:41:13,4.821,0.8316
12:41:14,4.823,0.8355
12:41:15,4.823,0.831
