Read times - Voltage  graph	Voltage(V) - Voltage  graph	Read times - Current graph	Current(A) - Current graph	
18853	4.978	18853	0.0327	
18854	4.978	18854	0.0325	
18855	4.986	18855	0.0325	
18856	4.986	18856	0.0326	
18857	4.979	18857	0.0326	
18858	4.979	18858	0.0300	
18859	4.986	18859	0.0300	
18860	4.986	18860	0.0327	
18861	4.979	18861	0.0327	
18862	4.979	18862	0.0302	
18863	4.985	18863	0.0302	
18864	4.985	18864	0.0321	
18865	4.979	18865	0.0321	
18866	4.979	18866	0.0302	
18867	4.986	18867	0.0302	
18868	4.986	18868	0.0321	
18869	4.979	18869	0.0321	
18870	4.979	18870	0.0305	
18871	4.987	18871	0.0305	
18872	4.987	18872	0.0347	
18873	4.978	18873	0.0347	
18874	4.978	18874	0.0300	
18875	4.987	18875	0.0300	
18876	4.987	18876	0.0349	
18877	4.979	18877	0.0349	
18878	4.979	18878	0.0296	
18879	4.986	18879	0.0296	
18880	4.986	18880	0.0351	
18881	4.979	18881	0.0351	
18882	4.979	18882	0.0294	
18883	4.986	18883	0.0294	
18884	4.986	18884	0.0349	
18885	4.979	18885	0.0349	
18886	4.979	18886	0.0300	
18887	4.986	18887	0.0300	
18888	4.986	18888	0.0349	
18889	4.979	18889	0.0349	
18890	4.979	18890	0.0302	
18891	4.986	18891	0.0302	
18892	4.986	18892	0.0355	
18893	4.984	18893	0.0355	
18894	4.984	18894	0.0302	
18895	4.986	18895	0.0302	
18896	4.986	18896	0.0341	
18897	4.983	18897	0.0341	
18898	4.983	18898	0.0300	
18899	4.987	18899	0.0300	
18900	4.987	18900	0.0459	
18901	4.984	18901	0.0459	
18902	4.984	18902	0.0302	
18903	4.987	18903	0.0302	
18904	4.987	18904	0.0461	
18905	4.984	18905	0.0461	
18906	4.984	18906	0.0294	
18907	4.986	18907	0.0294	
18908	4.986	18908	0.0461	
18909	4.984	18909	0.0461	
18910	4.984	18910	0.0294	
18911	4.986	18911	0.0294	
18912	4.986	18912	0.0463	
18913	4.984	18913	0.0463	
18914	4.984	18914	0.0307	
18915	4.986	18915	0.0307	
18916	4.986	18916	0.0463	
18917	4.984	18917	0.0463	
18918	4.984	18918	0.0300	
18919	4.986	18919	0.0300	
18920	4.986	18920	0.0455	
18921	4.986	18921	0.0455	
18922	4.986	18922	0.0300	
18923	4.986	18923	0.0300	
18924	4.986	18924	0.0454	
18925	4.985	18925	0.0454	
18926	4.985	18926	0.0302	
18927	4.987	18927	0.0302	
18928	4.987	18928	0.0799	
18929	4.985	18929	0.0799	
18930	4.985	18930	0.0302	
18931	4.987	18931	0.0302	
18932	4.987	18932	0.0805	
18933	4.985	18933	0.0805	
18934	4.985	18934	0.0300	
18935	4.987	18935	0.0300	
18936	4.987	18936	0.0807	
18937	4.986	18937	0.0807	
18938	4.986	18938	0.0294	
18939	4.986	18939	0.0294	
18940	4.986	18940	0.0809	
18941	4.987	18941	0.0809	
18942	4.987	18942	0.0300	
18943	4.986	18943	0.0300	
18944	4.986	18944	0.0811	
18945	4.987	18945	0.0811	
18946	4.987	18946	0.0302	
18947	4.986	18947	0.0302	
18948	4.986	18948	0.0803	
18949	4.987	18949	0.0803	
18950	4.987	18950	0.0300	
18951	4.986	18951	0.0300	
18952	4.986	18952	0.0803	
18953	4.986	18953	0.0803	
18954	4.986	18954	0.0302	
18955	4.986	18955	0.0302	
18956	4.986	18956	0.0805	
18957	4.986	18957	0.0805	
18958	4.986	18958	0.0302	
18959	4.987	18959	0.0302	
18960	4.987	18960	0.0833	
18961	4.986	18961	0.0833	
18962	4.986	18962	0.0300	
18963	4.987	18963	0.0300	
18964	4.987	18964	0.0829	
18965	4.986	18965	0.0829	
18966	4.986	18966	0.0296	
18967	4.986	18967	0.0296	
18968	4.986	18968	0.0831	
18969	4.987	18969	0.0831	
18970	4.987	18970	0.0300	
18971	4.985	18971	0.0300	
18972	4.985	18972	0.0831	
18973	4.987	18973	0.0831	
18974	4.987	18974	0.0302	
18975	4.984	18975	0.0302	
18976	4.984	18976	0.0829	
18977	4.987	18977	0.0829	
18978	4.987	18978	0.0302	
18979	4.985	18979	0.0302	
18980	4.985	18980	0.0821	
18981	4.986	18981	0.0821	
18982	4.986	18982	0.0302	
18983	4.987	18983	0.0302	
18984	4.987	18984	0.0495	
18985	4.986	18985	0.0495	
18986	4.986	18986	0.0307	
18987	4.986	18987	0.0307	
18988	4.986	18988	0.0497	
18989	4.986	18989	0.0497	
18990	4.986	18990	0.0296	
18991	4.984	18991	0.0296	
18992	4.984	18992	0.0497	
18993	4.986	18993	0.0497	
18994	4.986	18994	0.0294	
18995	4.984	18995	0.0294	
18996	4.984	18996	0.0495	
18997	4.987	18997	0.0495	
18998	4.987	18998	0.0300	
18999	4.984	18999	0.0300	
19000	4.984	19000	0.0495	
19001	4.987	19001	0.0495	
19002	4.987	19002	0.0300	
19003	4.984	19003	0.0300	
19004	4.984	19004	0.0487	
19005	4.986	19005	0.0487	
19006	4.986	19006	0.0302	
19007	4.984	19007	0.0302	
19008	4.984	19008	0.0489	
19009	4.986	19009	0.0489	
19010	4.986	19010	0.0302	
19011	4.985	19011	0.0302	
19012	4.985	19012	0.0337	
19013	4.986	19013	0.0337	
19014	4.986	19014	0.0300	
19015	4.985	19015	0.0300	
19016	4.985	19016	0.0335	
19017	4.986	19017	0.0335	
19018	4.986	19018	0.0294	
19019	4.979	19019	0.0294	
19020	4.979	19020	0.0337	
19021	4.987	19021	0.0337	
19022	4.987	19022	0.0294	
19023	4.979	19023	0.0294	
19024	4.979	19024	0.0335	
19025	4.987	19025	0.0335	
19026	4.987	19026	0.0323	
19027	4.979	19027	0.0323	
19028	4.979	19028	0.0335	
19029	4.987	19029	0.0335	
19030	4.987	19030	0.0337	
19031	4.979	19031	0.0337	
19032	4.979	19032	0.0336	
19033	4.987	19033	0.0336	
19034	4.987	19034	0.0323	
19035	4.980	19035	0.0323	
19036	4.980	19036	0.0300	
19037	4.986	19037	0.0300	
19038	4.986	19038	0.0323	
19039	4.980	19039	0.0323	
19040	4.980	19040	0.0302	
19041	4.986	19041	0.0302	
19042	4.986	19042	0.0323	
19043	4.980	19043	0.0323	
19044	4.980	19044	0.0300	
19045	4.986	19045	0.0300	
19046	4.986	19046	0.0317	
19047	4.978	19047	0.0317	
19048	4.978	19048	0.0302	
19049	4.986	19049	0.0302	
19050	4.986	19050	0.0319	
19051	4.978	19051	0.0319	
19052	4.978	19052	0.0305	
19053	4.987	19053	0.0305	
19054	4.987	19054	0.0349	
19055	4.978	19055	0.0349	
19056	4.978	19056	0.0294	
19057	4.987	19057	0.0294	
19058	4.987	19058	0.0351	
19059	4.978	19059	0.0351	
19060	4.978	19060	0.0294	
19061	4.987	19061	0.0294	
19062	4.987	19062	0.0349	
19063	4.978	19063	0.0349	
19064	4.978	19064	0.0296	
19065	4.986	19065	0.0296	
19066	4.986	19066	0.0351	
19067	4.979	19067	0.0351	
19068	4.979	19068	0.0300	
19069	4.987	19069	0.0300	
19070	4.987	19070	0.0341	
19071	4.984	19071	0.0341	
19072	4.984	19072	0.0302	
19073	4.986	19073	0.0302	
19074	4.986	19074	0.0343	
19075	4.984	19075	0.0343	
19076	4.984	19076	0.0300	
19077	4.987	19077	0.0300	
19078	4.987	19078	0.0438	
19079	4.983	19079	0.0438	
19080	4.983	19080	0.0302	
19081	4.987	19081	0.0302	
19082	4.987	19082	0.0440	
19083	4.983	19083	0.0440	
19084	4.983	19084	0.0296	
19085	4.986	19085	0.0296	
19086	4.986	19086	0.0444	
19087	4.983	19087	0.0444	
19088	4.983	19088	0.0294	
19089	4.986	19089	0.0294	
19090	4.986	19090	0.0446	
19091	4.984	19091	0.0446	
19092	4.984	19092	0.0300	
19093	4.986	19093	0.0300	
19094	4.986	19094	0.0450	
19095	4.984	19095	0.0450	
19096	4.984	19096	0.0303	
19097	4.986	19097	0.0303	
19098	4.986	19098	0.0446	
19099	4.986	19099	0.0446	
19100	4.986	19100	0.0302	
19101	4.986	19101	0.0302	
19102	4.986	19102	0.0450	
19103	4.985	19103	0.0450	
19104	4.985	19104	0.0302	
19105	4.987	19105	0.0302	
19106	4.987	19106	0.0797	
19107	4.985	19107	0.0797	
19108	4.985	19108	0.0300	
19109	4.987	19109	0.0300	
19110	4.987	19110	0.0803	
19111	4.985	19111	0.0803	
19112	4.985	19112	0.0302	
19113	4.987	19113	0.0302	
19114	4.987	19114	0.0805	
19115	4.986	19115	0.0805	
19116	4.986	19116	0.0294	
19117	4.986	19117	0.0294	
19118	4.986	19118	0.0809	
19119	4.987	19119	0.0809	
19120	4.987	19120	0.0300	
19121	4.986	19121	0.0300	
19122	4.986	19122	0.0811	
19123	4.986	19123	0.0811	
19124	4.986	19124	0.0305	
19125	4.986	19125	0.0305	
19126	4.986	19126	0.0809	
19127	4.987	19127	0.0809	
19128	4.987	19128	0.0302	
19129	4.986	19129	0.0302	
19130	4.986	19130	0.0813	
19131	4.986	19131	0.0813	
19132	4.986	19132	0.0302	
19133	4.987	19133	0.0302	
19134	4.987	19134	0.0821	
19135	4.986	19135	0.0821	
19136	4.986	19136	0.0300	
19137	4.987	19137	0.0300	
19138	4.987	19138	0.0819	
19139	4.986	19139	0.0819	
19140	4.986	19140	0.0294	
19141	4.986	19141	0.0294	
19142	4.986	19142	0.0815	
19143	4.986	19143	0.0815	
19144	4.986	19144	0.0294	
19145	4.985	19145	0.0294	
19146	4.985	19146	0.0813	
19147	4.987	19147	0.0813	
19148	4.987	19148	0.0298	
19149	4.985	19149	0.0298	
19150	4.985	19150	0.0813	
19151	4.987	19151	0.0813	
19152	4.987	19152	0.0300	
19153	4.986	19153	0.0300	
19154	4.986	19154	0.0809	
19155	4.987	19155	0.0809	
19156	4.987	19156	0.0302	
19157	4.985	19157	0.0302	
19158	4.985	19158	0.0797	
19159	4.986	19159	0.0797	
19160	4.986	19160	0.0300	
19161	4.986	19161	0.0300	
19162	4.986	19162	0.0469	
19163	4.986	19163	0.0469	
19164	4.986	19164	0.0302	
19165	4.986	19165	0.0302	
19166	4.986	19166	0.0467	
19167	4.986	19167	0.0467	
19168	4.986	19168	0.0309	
19169	4.984	19169	0.0309	
19170	4.984	19170	0.0463	
19171	4.986	19171	0.0463	
19172	4.986	19172	0.0294	
19173	4.984	19173	0.0294	
19174	4.984	19174	0.0457	
19175	4.987	19175	0.0457	
19176	4.987	19176	0.0300	
19177	4.984	19177	0.0300	
19178	4.984	19178	0.0457	
19179	4.987	19179	0.0457	
19180	4.987	19180	0.0300	
19181	4.984	19181	0.0300	
19182	4.984	19182	0.0448	
19183	4.987	19183	0.0448	
19184	4.987	19184	0.0302	
19185	4.984	19185	0.0302	
19186	4.984	19186	0.0446	
19187	4.986	19187	0.0446	
19188	4.986	19188	0.0300	
19189	4.983	19189	0.0300	
19190	4.983	19190	0.0442	
19191	4.986	19191	0.0442	
19192	4.986	19192	0.0302	
19193	4.984	19193	0.0302	
19194	4.984	19194	0.0331	
19195	4.986	19195	0.0331	
19196	4.986	19196	0.0302	
19197	4.984	19197	0.0302	
19198	4.984	19198	0.0331	
19199	4.986	19199	0.0331	
19200	4.986	19200	0.0296	
19201	4.978	19201	0.0296	
19202	4.978	19202	0.0329	
19203	4.987	19203	0.0329	
19204	4.987	19204	0.0328	
19205	4.978	19205	0.0328	
19206	4.978	19206	0.0328	
19207	4.987	19207	0.0328	
19208	4.987	19208	0.0328	
19209	4.978	19209	0.0328	
19210	4.978	19210	0.0328	
19211	4.987	19211	0.0328	
19212	4.987	19212	0.0329	
19213	4.978	19213	0.0329	
19214	4.978	19214	0.0325	
19215	4.985	19215	0.0325	
19216	4.985	19216	0.0328	
19217	4.978	19217	0.0328	
19218	4.978	19218	0.0324	
19219	4.986	19219	0.0324	
19220	4.986	19220	0.0327	
19221	4.979	19221	0.0327	
19222	4.979	19222	0.0300	
19223	4.986	19223	0.0300	
19224	4.986	19224	0.0325	
19225	4.979	19225	0.0325	
19226	4.979	19226	0.0302	
19227	4.986	19227	0.0302	
19228	4.986	19228	0.0325	
19229	4.979	19229	0.0325	
19230	4.979	19230	0.0302	
19231	4.985	19231	0.0302	
19232	4.985	19232	0.0325	
19233	4.979	19233	0.0325	
19234	4.979	19234	0.0302	
19235	4.987	19235	0.0302	
19236	4.987	19236	0.0349	
19237	4.979	19237	0.0349	
19238	4.979	19238	0.0302	
19239	4.987	19239	0.0302	
19240	4.987	19240	0.0349	
19241	4.979	19241	0.0349	
19242	4.979	19242	0.0294	
19243	4.986	19243	0.0294	
19244	4.986	19244	0.0353	
19245	4.979	19245	0.0353	
19246	4.979	19246	0.0296	
19247	4.986	19247	0.0296	
19248	4.986	19248	0.0349	
19249	4.980	19249	0.0349	
19250	4.980	19250	0.0302	
19251	4.986	19251	0.0302	
19252	4.986	19252	0.0345	
19253	4.984	19253	0.0345	
19254	4.984	19254	0.0300	
19255	4.986	19255	0.0300	
19256	4.986	19256	0.0343	
19257	4.984	19257	0.0343	
19258	4.984	19258	0.0302	
19259	4.986	19259	0.0302	
19260	4.986	19260	0.0343	
19261	4.984	19261	0.0343	
19262	4.984	19262	0.0307	
19263	4.987	19263	0.0307	
19264	4.987	19264	0.0509	
19265	4.984	19265	0.0509	
19266	4.984	19266	0.0300	
19267	4.987	19267	0.0300	
19268	4.987	19268	0.0511	
19269	4.984	19269	0.0511	
19270	4.984	19270	0.0294	
19271	4.986	19271	0.0294	
19272	4.986	19272	0.0513	
19273	4.984	19273	0.0513	
19274	4.984	19274	0.0294	
19275	4.986	19275	0.0294	
19276	4.986	19276	0.0519	
19277	4.985	19277	0.0519	
19278	4.985	19278	0.0298	
19279	4.986	19279	0.0298	
19280	4.986	19280	0.0515	
19281	4.986	19281	0.0515	
19282	4.986	19282	0.0300	
19283	4.986	19283	0.0300	
19284	4.986	19284	0.0517	
19285	4.986	19285	0.0517	
19286	4.986	19286	0.0302	
19287	4.986	19287	0.0302	
19288	4.986	19288	0.0521	
19289	4.986	19289	0.0521	
19290	4.986	19290	0.0302	
19291	4.987	19291	0.0302	
19292	4.987	19292	0.0846	
19293	4.986	19293	0.0846	
19294	4.986	19294	0.0300	
19295	4.987	19295	0.0300	
19296	4.987	19296	0.0850	
19297	4.986	19297	0.0850	
19298	4.986	19298	0.0296	
19299	4.986	19299	0.0296	
19300	4.986	19300	0.0848	
19301	4.986	19301	0.0848	
19302	4.986	19302	0.0296	
19303	4.986	19303	0.0296	
19304	4.986	19304	0.0850	
19305	4.986	19305	0.0850	
19306	4.986	19306	0.0315	
19307	4.985	19307	0.0315	
19308	4.985	19308	0.0850	
19309	4.987	19309	0.0850	
19310	4.987	19310	0.0302	
19311	4.986	19311	0.0302	
19312	4.986	19312	0.0844	
19313	4.986	19313	0.0844	
19314	4.986	19314	0.0302	
19315	4.985	19315	0.0302	
19316	4.985	19316	0.0844	
19317	4.986	19317	0.0844	
19318	4.986	19318	0.0302	
19319	4.987	19319	0.0302	
19320	4.987	19320	0.0758	
19321	4.986	19321	0.0758	
19322	4.986	19322	0.0302	
19323	4.986	19323	0.0302	
19324	4.986	19324	0.0759	
19325	4.986	19325	0.0759	
19326	4.986	19326	0.0296	
19327	4.986	19327	0.0296	
19328	4.986	19328	0.0758	
19329	4.986	19329	0.0758	
19330	4.986	19330	0.0294	
19331	4.985	19331	0.0294	
19332	4.985	19332	0.0756	
19333	4.987	19333	0.0756	
19334	4.987	19334	0.0298	
19335	4.985	19335	0.0298	
19336	4.985	19336	0.0754	
19337	4.987	19337	0.0754	
19338	4.987	19338	0.0302	
19339	4.986	19339	0.0302	
19340	4.986	19340	0.0744	
19341	4.986	19341	0.0744	
19342	4.986	19342	0.0302	
19343	4.984	19343	0.0302	
19344	4.984	19344	0.0742	
19345	4.986	19345	0.0742	
19346	4.986	19346	0.0300	
19347	4.986	19347	0.0300	
19348	4.986	19348	0.0416	
19349	4.986	19349	0.0416	
19350	4.986	19350	0.0302	
19351	4.986	19351	0.0302	
19352	4.986	19352	0.0414	
19353	4.986	19353	0.0414	
19354	4.986	19354	0.0294	
19355	4.983	19355	0.0294	
19356	4.983	19356	0.0410	
19357	4.986	19357	0.0410	
19358	4.986	19358	0.0294	
19359	4.983	19359	0.0294	
19360	4.983	19360	0.0408	
19361	4.987	19361	0.0408	
19362	4.987	19362	0.0302	
19363	4.983	19363	0.0302	
19364	4.983	19364	0.0402	
19365	4.986	19365	0.0402	
19366	4.986	19366	0.0303	
19367	4.983	19367	0.0303	
19368	4.983	19368	0.0394	
19369	4.986	19369	0.0394	
19370	4.986	19370	0.0303	
19371	4.984	19371	0.0303	
19372	4.984	19372	0.0325	
19373	4.986	19373	0.0325	
19374	4.986	19374	0.0303	
19375	4.983	19375	0.0303	
19376	4.983	19376	0.0325	
19377	4.986	19377	0.0325	
19378	4.986	19378	0.0305	
19379	4.978	19379	0.0305	
19380	4.978	19380	0.0325	
19381	4.987	19381	0.0325	
19382	4.987	19382	0.0298	
19383	4.978	19383	0.0298	
19384	4.978	19384	0.0325	
19385	4.986	19385	0.0325	
19386	4.986	19386	0.0298	
19387	4.978	19387	0.0298	
19388	4.978	19388	0.0325	
19389	4.987	19389	0.0325	
19390	4.987	19390	0.0329	
19391	4.978	19391	0.0329	
19392	4.978	19392	0.0326	
19393	4.987	19393	0.0326	
19394	4.987	19394	0.0330	
19395	4.978	19395	0.0330	
19396	4.978	19396	0.0317	
19397	4.986	19397	0.0317	
19398	4.986	19398	0.0335	
19399	4.978	19399	0.0335	
19400	4.978	19400	0.0317	
19401	4.986	19401	0.0317	
19402	4.986	19402	0.0335	
19403	4.979	19403	0.0335	
19404	4.979	19404	0.0300	
19405	4.986	19405	0.0300	
19406	4.986	19406	0.0335	
19407	4.979	19407	0.0335	
19408	4.979	19408	0.0302	
19409	4.986	19409	0.0302	
19410	4.986	19410	0.0329	
19411	4.980	19411	0.0329	
19412	4.980	19412	0.0302	
19413	4.986	19413	0.0302	
19414	4.986	19414	0.0329	
19415	4.980	19415	0.0329	
19416	4.980	19416	0.0302	
19417	4.986	19417	0.0302	
19418	4.986	19418	0.0329	
19419	4.980	19419	0.0329	
19420	4.980	19420	0.0302	
19421	4.987	19421	0.0302	
19422	4.987	19422	0.0353	
19423	4.980	19423	0.0353	
19424	4.980	19424	0.0294	
19425	4.986	19425	0.0294	
19426	4.986	19426	0.0353	
19427	4.980	19427	0.0353	
19428	4.980	19428	0.0294	
19429	4.986	19429	0.0294	
19430	4.986	19430	0.0349	
19431	4.981	19431	0.0349	
19432	4.981	19432	0.0300	
19433	4.986	19433	0.0300	
19434	4.986	19434	0.0349	
19435	4.981	19435	0.0349	
19436	4.981	19436	0.0302	
19437	4.986	19437	0.0302	
19438	4.986	19438	0.0343	
19439	4.985	19439	0.0343	
19440	4.985	19440	0.0302	
19441	4.986	19441	0.0302	
19442	4.986	19442	0.0343	
19443	4.985	19443	0.0343	
19444	4.985	19444	0.0302	
19445	4.987	19445	0.0302	
19446	4.987	19446	0.0554	
19447	4.985	19447	0.0554	
19448	4.985	19448	0.0302	
19449	4.987	19449	0.0302	
19450	4.987	19450	0.0560	
19451	4.985	19451	0.0560	
19452	4.985	19452	0.0294	
19453	4.986	19453	0.0294	
19454	4.986	19454	0.0560	
19455	4.985	19455	0.0560	
19456	4.985	19456	0.0296	
19457	4.986	19457	0.0296	
19458	4.986	19458	0.0562	
19459	4.986	19459	0.0562	
19460	4.986	19460	0.0300	
19461	4.986	19461	0.0300	
19462	4.986	19462	0.0564	
19463	4.986	19463	0.0564	
19464	4.986	19464	0.0302	
19465	4.986	19465	0.0302	
19466	4.986	19466	0.0560	
19467	4.986	19467	0.0560	
19468	4.986	19468	0.0302	
19469	4.986	19469	0.0302	
19470	4.986	19470	0.0562	
19471	4.986	19471	0.0562	
19472	4.986	19472	0.0307	
19473	4.986	19473	0.0307	
19474	4.986	19474	0.0566	
19475	4.986	19475	0.0566	
19476	4.986	19476	0.0302	
19477	4.987	19477	0.0302	
19478	4.987	19478	0.0860	
19479	4.986	19479	0.0860	
19480	4.986	19480	0.0294	
19481	4.986	19481	0.0294	
19482	4.986	19482	0.0860	
19483	4.986	19483	0.0860	
19484	4.986	19484	0.0296	
19485	4.986	19485	0.0296	
19486	4.986	19486	0.0862	
19487	4.987	19487	0.0862	
19488	4.987	19488	0.0300	
19489	4.985	19489	0.0300	
19490	4.985	19490	0.0862	
19491	4.987	19491	0.0862	
19492	4.987	19492	0.0300	
19493	4.985	19493	0.0300	
19494	4.985	19494	0.0864	
19495	4.987	19495	0.0864	
19496	4.987	19496	0.0302	
19497	4.986	19497	0.0302	
19498	4.986	19498	0.0858	
19499	4.986	19499	0.0858	
19500	4.986	19500	0.0302	
19501	4.986	19501	0.0302	
19502	4.986	19502	0.0856	
19503	4.986	19503	0.0856	
19504	4.986	19504	0.0300	
19505	4.986	19505	0.0300	
19506	4.986	19506	0.0700	
19507	4.985	19507	0.0700	
19508	4.985	19508	0.0296	
19509	4.986	19509	0.0296	
19510	4.986	19510	0.0696	
19511	4.986	19511	0.0696	
19512	4.986	19512	0.0294	
19513	4.986	19513	0.0294	
19514	4.986	19514	0.0690	
19515	4.987	19515	0.0690	
19516	4.987	19516	0.0305	
19517	4.985	19517	0.0305	
19518	4.985	19518	0.0683	
19519	4.987	19519	0.0683	
19520	4.987	19520	0.0300	
19521	4.985	19521	0.0300	
19522	4.985	19522	0.0671	
19523	4.986	19523	0.0671	
19524	4.986	19524	0.0302	
19525	4.986	19525	0.0302	
19526	4.986	19526	0.0665	
19527	4.986	19527	0.0665	
19528	4.986	19528	0.0302	
19529	4.986	19529	0.0302	
19530	4.986	19530	0.0351	
19531	4.986	19531	0.0351	
19532	4.986	19532	0.0300	
19533	4.986	19533	0.0300	
19534	4.986	19534	0.0351	
19535	4.986	19535	0.0351	
19536	4.986	19536	0.0296	
19537	4.982	19537	0.0296	
19538	4.982	19538	0.0353	
19539	4.986	19539	0.0353	
19540	4.986	19540	0.0296	
19541	4.981	19541	0.0296	
19542	4.981	19542	0.0351	
19543	4.987	19543	0.0351	
19544	4.987	19544	0.0307	
19545	4.982	19545	0.0307	
19546	4.982	19546	0.0349	
19547	4.987	19547	0.0349	
19548	4.987	19548	0.0309	
19549	4.981	19549	0.0309	
19550	4.981	19550	0.0351	
19551	4.987	19551	0.0351	
19552	4.987	19552	0.0309	
19553	4.981	19553	0.0309	
19554	4.981	19554	0.0345	
19555	4.986	19555	0.0345	
19556	4.986	19556	0.0309	
19557	4.982	19557	0.0309	
19558	4.982	19558	0.0312	
19559	4.986	19559	0.0312	
19560	4.986	19560	0.0310	
19561	4.982	19561	0.0310	
19562	4.982	19562	0.0314	
19563	4.986	19563	0.0314	
19564	4.986	19564	0.0302	
19565	4.978	19565	0.0302	
19566	4.978	19566	0.0317	
19567	4.986	19567	0.0317	
19568	4.986	19568	0.0303	
19569	4.978	19569	0.0303	
19570	4.978	19570	0.0315	
19571	4.987	19571	0.0315	
19572	4.987	19572	0.0339	
19573	4.978	19573	0.0339	
19574	4.978	19574	0.0315	
19575	4.987	19575	0.0315	
19576	4.987	19576	0.0341	
19577	4.978	19577	0.0341	
19578	4.978	19578	0.0309	
19579	4.986	19579	0.0309	
19580	4.986	19580	0.0341	
19581	4.978	19581	0.0341	
19582	4.978	19582	0.0311	
19583	4.986	19583	0.0311	
19584	4.986	19584	0.0341	
19585	4.979	19585	0.0341	
19586	4.979	19586	0.0300	
19587	4.986	19587	0.0300	
19588	4.986	19588	0.0347	
19589	4.978	19589	0.0347	
19590	4.978	19590	0.0302	
19591	4.986	19591	0.0302	
19592	4.986	19592	0.0337	
19593	4.981	19593	0.0337	
19594	4.981	19594	0.0302	
19595	4.986	19595	0.0302	
19596	4.986	19596	0.0337	
19597	4.981	19597	0.0337	
19598	4.981	19598	0.0300	
19599	4.987	19599	0.0300	
19600	4.987	19600	0.0347	
19601	4.981	19601	0.0347	
19602	4.981	19602	0.0302	
19603	4.987	19603	0.0302	
19604	4.987	19604	0.0351	
19605	4.981	19605	0.0351	
19606	4.981	19606	0.0296	
19607	4.986	19607	0.0296	
19608	4.986	19608	0.0349	
19609	4.981	19609	0.0349	
19610	4.981	19610	0.0311	
19611	4.986	19611	0.0311	
19612	4.986	19612	0.0349	
19613	4.982	19613	0.0349	
19614	4.982	19614	0.0300	
19615	4.986	19615	0.0300	
19616	4.986	19616	0.0351	
19617	4.982	19617	0.0351	
19618	4.982	19618	0.0300	
19619	4.986	19619	0.0300	
19620	4.986	19620	0.0343	
19621	4.985	19621	0.0343	
19622	4.985	19622	0.0302	
19623	4.986	19623	0.0302	
19624	4.986	19624	0.0343	
19625	4.985	19625	0.0343	
19626	4.985	19626	0.0302	
19627	4.987	19627	0.0302	
19628	4.987	19628	0.0625	
19629	4.985	19629	0.0625	
19630	4.985	19630	0.0302	
19631	4.987	19631	0.0302	
19632	4.987	19632	0.0631	
19633	4.985	19633	0.0631	
19634	4.985	19634	0.0302	
19635	4.987	19635	0.0302	
19636	4.987	19636	0.0631	
19637	4.985	19637	0.0631	
19638	4.985	19638	0.0294	
19639	4.986	19639	0.0294	
19640	4.986	19640	0.0635	
19641	4.985	19641	0.0635	
19642	4.985	19642	0.0296	
19643	4.986	19643	0.0296	
19644	4.986	19644	0.0641	
19645	4.986	19645	0.0641	
19646	4.986	19646	0.0302	
19647	4.986	19647	0.0302	
19648	4.986	19648	0.0641	
19649	4.986	19649	0.0641	
19650	4.986	19650	0.0300	
19651	4.986	19651	0.0300	
19652	4.986	19652	0.0641	
19653	4.986	19653	0.0641	
19654	4.986	19654	0.0307	
19655	4.986	19655	0.0307	
19656	4.986	19656	0.0641	
19657	4.986	19657	0.0641	
19658	4.986	19658	0.0302	
19659	4.987	19659	0.0302	
19660	4.987	19660	0.0866	
19661	4.986	19661	0.0866	
19662	4.986	19662	0.0294	
19663	4.986	19663	0.0294	
19664	4.986	19664	0.0866	
19665	4.985	19665	0.0866	
19666	4.985	19666	0.0296	
19667	4.985	19667	0.0296	
19668	4.985	19668	0.0866	
19669	4.986	19669	0.0866	
19670	4.986	19670	0.0294	
19671	4.985	19671	0.0294	
19672	4.985	19672	0.0866	
19673	4.985	19673	0.0866	
19674	4.985	19674	0.0296	
19675	4.985	19675	0.0296	
19676	4.985	19676	0.0866	
19677	4.987	19677	0.0866	
19678	4.987	19678	0.0298	
19679	4.985	19679	0.0298	
19680	4.985	19680	0.0860	
19681	4.986	19681	0.0860	
19682	4.986	19682	0.0302	
19683	4.985	19683	0.0302	
19684	4.985	19684	0.0858	
19685	4.986	19685	0.0858	
19686	4.986	19686	0.0302	
19687	4.986	19687	0.0302	
19688	4.986	19688	0.0639	
19689	4.986	19689	0.0639	
19690	4.986	19690	0.0302	
19691	4.986	19691	0.0302	
19692	4.986	19692	0.0635	
19693	4.986	19693	0.0635	
19694	4.986	19694	0.0302	
19695	4.986	19695	0.0302	
19696	4.986	19696	0.0633	
19697	4.986	19697	0.0633	
19698	4.986	19698	0.0294	
19699	4.985	19699	0.0294	
19700	4.985	19700	0.0631	
19701	4.987	19701	0.0631	
19702	4.987	19702	0.0300	
19703	4.985	19703	0.0300	
19704	4.985	19704	0.0629	
19705	4.987	19705	0.0629	
19706	4.987	19706	0.0302	
19707	4.985	19707	0.0302	
19708	4.985	19708	0.0621	
19709	4.987	19709	0.0621	
19710	4.987	19710	0.0302	
19711	4.985	19711	0.0302	
19712	4.985	19712	0.0617	
