UNIXTIMECO2,,,
1580169982,931,12:06:22 AM,1/28/2020
1580169983,931,12:06:23 AM,1/28/2020
1580169984,930,12:06:24 AM,1/28/2020
1580169985,930,12:06:25 AM,1/28/2020
1580169986,930,12:06:26 AM,1/28/2020
1580169987,930,12:06:27 AM,1/28/2020
1580169988,930,12:06:28 AM,1/28/2020
1580169989,930,12:06:29 AM,1/28/2020
1580169990,930,12:06:30 AM,1/28/2020
1580169991,930,12:06:31 AM,1/28/2020
1580169992,930,12:06:32 AM,1/28/2020
1580169993,930,12:06:33 AM,1/28/2020
1580169994,929,12:06:34 AM,1/28/2020
1580169995,929,12:06:35 AM,1/28/2020
1580169996,929,12:06:36 AM,1/28/2020
1580169997,929,12:06:37 AM,1/28/2020
1580169998,929,12:06:38 AM,1/28/2020
1580170000,928,12:06:40 AM,1/28/2020
1580170001,928,12:06:41 AM,1/28/2020
1580170002,928,12:06:42 AM,1/28/2020
1580170003,928,12:06:43 AM,1/28/2020
1580170004,928,12:06:44 AM,1/28/2020
1580170005,928,12:06:45 AM,1/28/2020
1580170006,929,12:06:46 AM,1/28/2020
1580170007,929,12:06:47 AM,1/28/2020
1580170008,929,12:06:48 AM,1/28/2020
1580170009,929,12:06:49 AM,1/28/2020
1580170010,928,12:06:50 AM,1/28/2020
1580170011,928,12:06:51 AM,1/28/2020
1580170012,928,12:06:52 AM,1/28/2020
1580170013,928,12:06:53 AM,1/28/2020
1580170014,928,12:06:54 AM,1/28/2020
1580170015,929,12:06:55 AM,1/28/2020
1580170016,929,12:06:56 AM,1/28/2020
1580170017,929,12:06:57 AM,1/28/2020
1580170018,929,12:06:58 AM,1/28/2020
1580170019,930,12:06:59 AM,1/28/2020
1580170020,930,12:07:00 AM,1/28/2020
1580170021,930,12:07:01 AM,1/28/2020
1580170022,930,12:07:02 AM,1/28/2020
1580170023,930,12:07:03 AM,1/28/2020
1580170024,930,12:07:04 AM,1/28/2020
1580170025,930,12:07:05 AM,1/28/2020
1580170026,929,12:07:06 AM,1/28/2020
1580170027,929,12:07:07 AM,1/28/2020
1580170028,929,12:07:08 AM,1/28/2020
1580170029,929,12:07:09 AM,1/28/2020
1580170031,929,12:07:11 AM,1/28/2020
1580170032,930,12:07:12 AM,1/28/2020
1580170033,930,12:07:13 AM,1/28/2020
1580170034,930,12:07:14 AM,1/28/2020
1580170035,930,12:07:15 AM,1/28/2020
1580170036,930,12:07:16 AM,1/28/2020
1580170037,931,12:07:17 AM,1/28/2020
1580170038,931,12:07:18 AM,1/28/2020
1580170039,930,12:07:19 AM,1/28/2020
1580170040,930,12:07:20 AM,1/28/2020
1580170041,930,12:07:21 AM,1/28/2020
1580170042,930,12:07:22 AM,1/28/2020
1580170043,930,12:07:23 AM,1/28/2020
1580170044,930,12:07:24 AM,1/28/2020
1580170045,930,12:07:25 AM,1/28/2020
1580170046,930,12:07:26 AM,1/28/2020
1580170047,930,12:07:27 AM,1/28/2020
1580170048,929,12:07:28 AM,1/28/2020
1580170049,929,12:07:29 AM,1/28/2020
1580170050,929,12:07:30 AM,1/28/2020
1580170051,929,12:07:31 AM,1/28/2020
1580170052,929,12:07:32 AM,1/28/2020
1580170053,929,12:07:33 AM,1/28/2020
1580170054,929,12:07:34 AM,1/28/2020
1580170055,929,12:07:35 AM,1/28/2020
1580170056,929,12:07:36 AM,1/28/2020
1580170057,929,12:07:37 AM,1/28/2020
1580170058,929,12:07:38 AM,1/28/2020
1580170059,929,12:07:39 AM,1/28/2020
1580170060,929,12:07:40 AM,1/28/2020
1580170062,929,12:07:42 AM,1/28/2020
1580170063,930,12:07:43 AM,1/28/2020
1580170064,930,12:07:44 AM,1/28/2020
1580170065,930,12:07:45 AM,1/28/2020
1580170066,930,12:07:46 AM,1/28/2020
1580170067,930,12:07:47 AM,1/28/2020
1580170068,930,12:07:48 AM,1/28/2020
1580170069,930,12:07:49 AM,1/28/2020
1580170070,930,12:07:50 AM,1/28/2020
1580170071,930,12:07:51 AM,1/28/2020
1580170072,930,12:07:52 AM,1/28/2020
1580170073,929,12:07:53 AM,1/28/2020
1580170074,929,12:07:54 AM,1/28/2020
1580170075,929,12:07:55 AM,1/28/2020
1580170076,929,12:07:56 AM,1/28/2020
1580170077,929,12:07:57 AM,1/28/2020
1580170078,930,12:07:58 AM,1/28/2020
1580170079,930,12:07:59 AM,1/28/2020
1580170080,930,12:08:00 AM,1/28/2020
1580170081,930,12:08:01 AM,1/28/2020
1580170082,930,12:08:02 AM,1/28/2020
