"unixtime","datetime","date","ws","wd","co2","temp"
1625644996,2021-07-07 08:03:16,"07/07/2021 08:03",0.67,14,452,26
1625644999,2021-07-07 08:03:19,"07/07/2021 08:03",0.34,14,449,26
1625645002,2021-07-07 08:03:22,"07/07/2021 08:03",0.67,10,445,26
1625645005,2021-07-07 08:03:25,"07/07/2021 08:03",0.34,44,437,26
1625645008,2021-07-07 08:03:28,"07/07/2021 08:03",0.67,9,427,26
1625645011,2021-07-07 08:03:31,"07/07/2021 08:03",0.67,9,412,26
1625645014,2021-07-07 08:03:34,"07/07/2021 08:03",0.34,10,424,26
1625645017,2021-07-07 08:03:37,"07/07/2021 08:03",0.67,9,442,26
1625645020,2021-07-07 08:03:40,"07/07/2021 08:03",0.34,77,417,26
1625645023,2021-07-07 08:03:43,"07/07/2021 08:03",0.34,10,433,26
1625645026,2021-07-07 08:03:46,"07/07/2021 08:03",0.67,9,450,26
1625645029,2021-07-07 08:03:49,"07/07/2021 08:03",0.34,11,419,26
1625645032,2021-07-07 08:03:52,"07/07/2021 08:03",0.67,11,337,26
1625645035,2021-07-07 08:03:55,"07/07/2021 08:03",0.34,33,476,26
1625645038,2021-07-07 08:03:58,"07/07/2021 08:03",0.67,13,465,26
1625645041,2021-07-07 08:04:01,"07/07/2021 08:04",0.34,16,463,26
1625645044,2021-07-07 08:04:04,"07/07/2021 08:04",0.67,16,441,26
1625645047,2021-07-07 08:04:07,"07/07/2021 08:04",0.67,15,455,26
1625645050,2021-07-07 08:04:10,"07/07/2021 08:04",0.34,46,444,26
1625645053,2021-07-07 08:04:13,"07/07/2021 08:04",0.67,15,440,26
1625645056,2021-07-07 08:04:16,"07/07/2021 08:04",0.34,16,436,26
1625645059,2021-07-07 08:04:19,"07/07/2021 08:04",0.67,15,441,26
1625645062,2021-07-07 08:04:22,"07/07/2021 08:04",0.34,14,434,26
1625645065,2021-07-07 08:04:25,"07/07/2021 08:04",0,43,434,26
1625645068,2021-07-07 08:04:28,"07/07/2021 08:04",0.34,13,432,26
1625645071,2021-07-07 08:04:31,"07/07/2021 08:04",0.34,13,433,26
1625645074,2021-07-07 08:04:34,"07/07/2021 08:04",0,11,438,26
1625645077,2021-07-07 08:04:37,"07/07/2021 08:04",0.34,11,437,26
1625645080,2021-07-07 08:04:40,"07/07/2021 08:04",0.34,32,437,26
1625645083,2021-07-07 08:04:43,"07/07/2021 08:04",0.34,11,434,26
1625645086,2021-07-07 08:04:46,"07/07/2021 08:04",0.34,11,427,26
1625645089,2021-07-07 08:04:49,"07/07/2021 08:04",0.34,13,417,26
1625645092,2021-07-07 08:04:52,"07/07/2021 08:04",0.34,13,424,26
1625645095,2021-07-07 08:04:55,"07/07/2021 08:04",0.34,39,430,26
1625645098,2021-07-07 08:04:58,"07/07/2021 08:04",0.34,13,435,26
1625645101,2021-07-07 08:05:01,"07/07/2021 08:05",0.34,11,434,26
1625645104,2021-07-07 08:05:04,"07/07/2021 08:05",0,10,442,26
1625645107,2021-07-07 08:05:07,"07/07/2021 08:05",0.34,10,449,26
1625645110,2021-07-07 08:05:10,"07/07/2021 08:05",0.34,58,444,26
1625645113,2021-07-07 08:05:13,"07/07/2021 08:05",0,14,447,26
1625645116,2021-07-07 08:05:16,"07/07/2021 08:05",0.34,14,455,26
1625645119,2021-07-07 08:05:19,"07/07/2021 08:05",0.67,21,456,26
1625645122,2021-07-07 08:05:22,"07/07/2021 08:05",1.01,36,454,26
1625645125,2021-07-07 08:05:25,"07/07/2021 08:05",0.67,72,447,26
1625645128,2021-07-07 08:05:28,"07/07/2021 08:05",1.01,33,449,26
1625645131,2021-07-07 08:05:31,"07/07/2021 08:05",0.67,61,445,26
1625645134,2021-07-07 08:05:34,"07/07/2021 08:05",1.01,55,458,26
1625645137,2021-07-07 08:05:37,"07/07/2021 08:05",0.34,55,469,26
1625645140,2021-07-07 08:05:40,"07/07/2021 08:05",0.67,84,442,26
1625645143,2021-07-07 08:05:43,"07/07/2021 08:05",0.34,58,436,26
1625645146,2021-07-07 08:05:46,"07/07/2021 08:05",0.34,61,448,26
1625645149,2021-07-07 08:05:49,"07/07/2021 08:05",0.34,60,443,26
1625645152,2021-07-07 08:05:52,"07/07/2021 08:05",0,71,441,26
1625645155,2021-07-07 08:05:55,"07/07/2021 08:05",0.34,82,437,26
1625645158,2021-07-07 08:05:58,"07/07/2021 08:05",0.34,59,435,26
1625645161,2021-07-07 08:06:01,"07/07/2021 08:06",0.67,57,433,26
1625645164,2021-07-07 08:06:04,"07/07/2021 08:06",0.34,36,433,26
1625645167,2021-07-07 08:06:07,"07/07/2021 08:06",0.67,18,431,26
1625645170,2021-07-07 08:06:10,"07/07/2021 08:06",0.67,47,435,26
1625645173,2021-07-07 08:06:13,"07/07/2021 08:06",0.67,14,432,26
1625645176,2021-07-07 08:06:16,"07/07/2021 08:06",0.67,13,438,26
1625645179,2021-07-07 08:06:19,"07/07/2021 08:06",0.34,10,435,26
1625645182,2021-07-07 08:06:22,"07/07/2021 08:06",0.34,10,441,26
1625645185,2021-07-07 08:06:25,"07/07/2021 08:06",0.67,39,443,26
1625645188,2021-07-07 08:06:28,"07/07/2021 08:06",0.67,11,456,26
1625645191,2021-07-07 08:06:31,"07/07/2021 08:06",0.34,20,450,26
1625645194,2021-07-07 08:06:34,"07/07/2021 08:06",0.34,19,449,26
1625645197,2021-07-07 08:06:37,"07/07/2021 08:06",0.34,37,449,26
1625645200,2021-07-07 08:06:40,"07/07/2021 08:06",0.34,71,453,26
1625645203,2021-07-07 08:06:43,"07/07/2021 08:06",0.67,52,453,26
1625645206,2021-07-07 08:06:46,"07/07/2021 08:06",0.67,51,450,26
1625645209,2021-07-07 08:06:49,"07/07/2021 08:06",0.34,55,449,26
1625645212,2021-07-07 08:06:52,"07/07/2021 08:06",0.67,58,449,26
1625645215,2021-07-07 08:06:55,"07/07/2021 08:06",0.34,85,440,26
1625645218,2021-07-07 08:06:58,"07/07/2021 08:06",0.67,62,439,26
1625645221,2021-07-07 08:07:01,"07/07/2021 08:07",0.67,61,441,26
1625645224,2021-07-07 08:07:04,"07/07/2021 08:07",0.34,62,443,26
1625645227,2021-07-07 08:07:07,"07/07/2021 08:07",0.67,58,444,26
1625645230,2021-07-07 08:07:10,"07/07/2021 08:07",0.34,67,447,26
1625645233,2021-07-07 08:07:13,"07/07/2021 08:07",0.34,36,446,26
1625645236,2021-07-07 08:07:16,"07/07/2021 08:07",1.01,23,446,26
1625645239,2021-07-07 08:07:19,"07/07/2021 08:07",1.01,16,449,26
1625645242,2021-07-07 08:07:22,"07/07/2021 08:07",1.01,13,446,26
1625645245,2021-07-07 08:07:25,"07/07/2021 08:07",1.01,41,446,26
1625645248,2021-07-07 08:07:28,"07/07/2021 08:07",0.67,11,445,26
1625645251,2021-07-07 08:07:31,"07/07/2021 08:07",1.01,11,446,26
1625645254,2021-07-07 08:07:34,"07/07/2021 08:07",0.67,9,447,26
1625645257,2021-07-07 08:07:37,"07/07/2021 08:07",0.67,10,448,26
1625645260,2021-07-07 08:07:40,"07/07/2021 08:07",0.67,49,446,26
1625645263,2021-07-07 08:07:43,"07/07/2021 08:07",0.67,9,445,26
1625645266,2021-07-07 08:07:46,"07/07/2021 08:07",0.67,9,444,26
1625645269,2021-07-07 08:07:49,"07/07/2021 08:07",0.34,10,435,26
1625645272,2021-07-07 08:07:52,"07/07/2021 08:07",0.67,14,436,26
1625645275,2021-07-07 08:07:55,"07/07/2021 08:07",0.34,77,437,26
1625645278,2021-07-07 08:07:58,"07/07/2021 08:07",0.34,19,437,26
1625645281,2021-07-07 08:08:01,"07/07/2021 08:08",0.67,20,436,26
1625645284,2021-07-07 08:08:04,"07/07/2021 08:08",0.34,39,436,26
1625645287,2021-07-07 08:08:07,"07/07/2021 08:08",0.34,54,436,26
1625645290,2021-07-07 08:08:10,"07/07/2021 08:08",0,72,437,26
1625645293,2021-07-07 08:08:13,"07/07/2021 08:08",0.34,60,437,26
1625645296,2021-07-07 08:08:16,"07/07/2021 08:08",0,61,437,26
1625645299,2021-07-07 08:08:19,"07/07/2021 08:08",0.34,62,438,26
1625645302,2021-07-07 08:08:22,"07/07/2021 08:08",0,59,440,26
1625645305,2021-07-07 08:08:25,"07/07/2021 08:08",0,51,439,26
1625645308,2021-07-07 08:08:28,"07/07/2021 08:08",0,33,438,26
1625645311,2021-07-07 08:08:31,"07/07/2021 08:08",0,16,438,26
1625645314,2021-07-07 08:08:34,"07/07/2021 08:08",0,15,437,26
1625645317,2021-07-07 08:08:37,"07/07/2021 08:08",0,11,437,26
1625645320,2021-07-07 08:08:40,"07/07/2021 08:08",0,42,435,26
1625645323,2021-07-07 08:08:43,"07/07/2021 08:08",0,10,435,26
1625645326,2021-07-07 08:08:46,"07/07/2021 08:08",0,12,435,26
1625645329,2021-07-07 08:08:49,"07/07/2021 08:08",0.34,21,435,26
1625645332,2021-07-07 08:08:52,"07/07/2021 08:08",0,22,436,26
1625645335,2021-07-07 08:08:55,"07/07/2021 08:08",0,68,434,26
1625645338,2021-07-07 08:08:58,"07/07/2021 08:08",0,53,435,26
1625645341,2021-07-07 08:09:01,"07/07/2021 08:09",0,53,437,26
1625645344,2021-07-07 08:09:04,"07/07/2021 08:09",0,56,438,26
1625645347,2021-07-07 08:09:07,"07/07/2021 08:09",0,56,437,26
1625645350,2021-07-07 08:09:10,"07/07/2021 08:09",0,87,437,26
1625645353,2021-07-07 08:09:13,"07/07/2021 08:09",0,61,437,26
1625645356,2021-07-07 08:09:16,"07/07/2021 08:09",0,61,438,26
1625645359,2021-07-07 08:09:19,"07/07/2021 08:09",0,62,439,26
1625645362,2021-07-07 08:09:22,"07/07/2021 08:09",0.34,60,440,26
1625645365,2021-07-07 08:09:25,"07/07/2021 08:09",0,78,438,26
1625645368,2021-07-07 08:09:28,"07/07/2021 08:09",0,53,438,26
1625645371,2021-07-07 08:09:31,"07/07/2021 08:09",0,51,439,26
1625645374,2021-07-07 08:09:34,"07/07/2021 08:09",0,38,438,26
1625645377,2021-07-07 08:09:37,"07/07/2021 08:09",0,19,438,26
1625645380,2021-07-07 08:09:40,"07/07/2021 08:09",0,46,438,26
1625645383,2021-07-07 08:09:43,"07/07/2021 08:09",0,15,437,26
1625645386,2021-07-07 08:09:46,"07/07/2021 08:09",0,15,437,26
1625645389,2021-07-07 08:09:49,"07/07/2021 08:09",0,13,436,26
1625645392,2021-07-07 08:09:52,"07/07/2021 08:09",0,12,436,26
1625645395,2021-07-07 08:09:55,"07/07/2021 08:09",0.34,32,435,26
1625645398,2021-07-07 08:09:58,"07/07/2021 08:09",0.34,14,435,26
1625645401,2021-07-07 08:10:01,"07/07/2021 08:10",0.34,11,433,26
1625645404,2021-07-07 08:10:04,"07/07/2021 08:10",0.34,19,434,26
1625645407,2021-07-07 08:10:07,"07/07/2021 08:10",0.34,21,435,26
1625645410,2021-07-07 08:10:10,"07/07/2021 08:10",0.34,70,438,26
1625645413,2021-07-07 08:10:13,"07/07/2021 08:10",0.34,53,436,26
1625645416,2021-07-07 08:10:16,"07/07/2021 08:10",0.67,53,436,27
1625645419,2021-07-07 08:10:19,"07/07/2021 08:10",0.34,56,432,27
1625645422,2021-07-07 08:10:22,"07/07/2021 08:10",0.34,57,422,27
1625645425,2021-07-07 08:10:25,"07/07/2021 08:10",0.67,89,415,27
1625645428,2021-07-07 08:10:28,"07/07/2021 08:10",0.34,62,432,27
1625645431,2021-07-07 08:10:31,"07/07/2021 08:10",0.34,62,416,27
1625645434,2021-07-07 08:10:34,"07/07/2021 08:10",0.34,58,476,27
1625645437,2021-07-07 08:10:37,"07/07/2021 08:10",0.34,53,450,27
1625645440,2021-07-07 08:10:40,"07/07/2021 08:10",0,48,435,27
1625645443,2021-07-07 08:10:43,"07/07/2021 08:10",0.34,16,442,27
1625645446,2021-07-07 08:10:46,"07/07/2021 08:10",0.34,15,440,27
1625645449,2021-07-07 08:10:49,"07/07/2021 08:10",0,12,434,27
1625645452,2021-07-07 08:10:52,"07/07/2021 08:10",0.34,11,435,27
1625645455,2021-07-07 08:10:55,"07/07/2021 08:10",0,37,429,27
1625645458,2021-07-07 08:10:58,"07/07/2021 08:10",0.34,16,434,27
1625645461,2021-07-07 08:11:01,"07/07/2021 08:11",0,21,435,27
1625645464,2021-07-07 08:11:04,"07/07/2021 08:11",0,42,441,27
1625645467,2021-07-07 08:11:07,"07/07/2021 08:11",0,48,439,27
1625645470,2021-07-07 08:11:10,"07/07/2021 08:11",0,93,440,27
1625645473,2021-07-07 08:11:13,"07/07/2021 08:11",0,60,439,27
1625645476,2021-07-07 08:11:16,"07/07/2021 08:11",0,60,443,27
1625645479,2021-07-07 08:11:19,"07/07/2021 08:11",0.34,62,440,27
1625645482,2021-07-07 08:11:22,"07/07/2021 08:11",0,56,442,27
1625645485,2021-07-07 08:11:25,"07/07/2021 08:11",0,59,445,27
1625645488,2021-07-07 08:11:28,"07/07/2021 08:11",0,28,445,27
1625645491,2021-07-07 08:11:31,"07/07/2021 08:11",0,17,443,27
1625645494,2021-07-07 08:11:34,"07/07/2021 08:11",0,17,444,27
1625645497,2021-07-07 08:11:37,"07/07/2021 08:11",0,14,442,27
1625645500,2021-07-07 08:11:40,"07/07/2021 08:11",0,44,443,27
1625645503,2021-07-07 08:11:43,"07/07/2021 08:11",0,13,442,27
1625645506,2021-07-07 08:11:46,"07/07/2021 08:11",0,11,442,27
1625645509,2021-07-07 08:11:49,"07/07/2021 08:11",0,13,443,27
1625645512,2021-07-07 08:11:52,"07/07/2021 08:11",0.34,12,443,27
1625645515,2021-07-07 08:11:55,"07/07/2021 08:11",0,39,442,27
1625645518,2021-07-07 08:11:58,"07/07/2021 08:11",0.34,11,441,27
1625645521,2021-07-07 08:12:01,"07/07/2021 08:12",0,9,440,27
1625645524,2021-07-07 08:12:04,"07/07/2021 08:12",0.34,9,441,27
1625645527,2021-07-07 08:12:07,"07/07/2021 08:12",0,11,443,27
1625645530,2021-07-07 08:12:10,"07/07/2021 08:12",0.34,77,443,27
1625645533,2021-07-07 08:12:13,"07/07/2021 08:12",0.67,20,445,27
1625645536,2021-07-07 08:12:16,"07/07/2021 08:12",0.34,20,444,27
1625645539,2021-07-07 08:12:19,"07/07/2021 08:12",0.34,33,442,27
1625645542,2021-07-07 08:12:22,"07/07/2021 08:12",0.67,52,444,27
1625645545,2021-07-07 08:12:25,"07/07/2021 08:12",0.34,65,443,27
1625645548,2021-07-07 08:12:28,"07/07/2021 08:12",0.67,55,443,27
1625645551,2021-07-07 08:12:31,"07/07/2021 08:12",0.67,54,442,27
1625645554,2021-07-07 08:12:34,"07/07/2021 08:12",0.67,56,448,26
1625645557,2021-07-07 08:12:37,"07/07/2021 08:12",0.67,56,449,26
1625645560,2021-07-07 08:12:40,"07/07/2021 08:12",0.67,87,450,26
1625645563,2021-07-07 08:12:43,"07/07/2021 08:12",0.67,58,451,26
1625645566,2021-07-07 08:12:46,"07/07/2021 08:12",0.67,60,453,26
1625645569,2021-07-07 08:12:49,"07/07/2021 08:12",0.67,61,451,26
1625645572,2021-07-07 08:12:52,"07/07/2021 08:12",0.67,61,449,26
1625645575,2021-07-07 08:12:55,"07/07/2021 08:12",0.67,89,450,26
1625645578,2021-07-07 08:12:58,"07/07/2021 08:12",0.67,62,451,26
1625645581,2021-07-07 08:13:01,"07/07/2021 08:13",0.67,62,452,26
1625645584,2021-07-07 08:13:04,"07/07/2021 08:13",0.67,62,452,26
1625645587,2021-07-07 08:13:07,"07/07/2021 08:13",0.34,58,448,26
1625645590,2021-07-07 08:13:10,"07/07/2021 08:13",1.01,65,444,26
1625645593,2021-07-07 08:13:13,"07/07/2021 08:13",0.67,39,443,26
1625645596,2021-07-07 08:13:16,"07/07/2021 08:13",1.01,20,431,26
1625645599,2021-07-07 08:13:19,"07/07/2021 08:13",0.67,37,426,26
1625645602,2021-07-07 08:13:22,"07/07/2021 08:13",0.67,18,428,26
1625645605,2021-07-07 08:13:25,"07/07/2021 08:13",0.67,47,432,26
1625645608,2021-07-07 08:13:28,"07/07/2021 08:13",0.34,15,433,26
1625645611,2021-07-07 08:13:31,"07/07/2021 08:13",0.34,16,430,26
1625645614,2021-07-07 08:13:34,"07/07/2021 08:13",0.34,14,431,26
1625645617,2021-07-07 08:13:37,"07/07/2021 08:13",0.34,11,429,26
1625645620,2021-07-07 08:13:40,"07/07/2021 08:13",0.34,37,432,26
1625645623,2021-07-07 08:13:43,"07/07/2021 08:13",0.34,11,435,26
1625645626,2021-07-07 08:13:46,"07/07/2021 08:13",0,9,439,26
1625645629,2021-07-07 08:13:49,"07/07/2021 08:13",0.34,12,441,26
1625645632,2021-07-07 08:13:52,"07/07/2021 08:13",0.34,13,436,26
1625645635,2021-07-07 08:13:55,"07/07/2021 08:13",0.34,74,432,26
1625645638,2021-07-07 08:13:58,"07/07/2021 08:13",0.34,28,435,26
1625645641,2021-07-07 08:14:01,"07/07/2021 08:14",0.34,47,434,26
1625645644,2021-07-07 08:14:04,"07/07/2021 08:14",0.34,41,434,26
1625645647,2021-07-07 08:14:07,"07/07/2021 08:14",0,54,436,26
1625645650,2021-07-07 08:14:10,"07/07/2021 08:14",0.34,65,440,26
1625645653,2021-07-07 08:14:13,"07/07/2021 08:14",0.34,58,449,26
1625645656,2021-07-07 08:14:16,"07/07/2021 08:14",0.34,59,452,26
1625645659,2021-07-07 08:14:19,"07/07/2021 08:14",0.34,61,453,26
1625645662,2021-07-07 08:14:22,"07/07/2021 08:14",0.67,61,453,26
1625645665,2021-07-07 08:14:25,"07/07/2021 08:14",0.34,85,453,26
1625645668,2021-07-07 08:14:28,"07/07/2021 08:14",0.34,57,451,26
1625645671,2021-07-07 08:14:31,"07/07/2021 08:14",0.67,57,454,26
1625645674,2021-07-07 08:14:34,"07/07/2021 08:14",0.34,46,452,26
1625645677,2021-07-07 08:14:37,"07/07/2021 08:14",0.67,34,452,26
1625645680,2021-07-07 08:14:40,"07/07/2021 08:14",0.34,51,449,26
1625645683,2021-07-07 08:14:43,"07/07/2021 08:14",0.67,23,447,26
1625645686,2021-07-07 08:14:46,"07/07/2021 08:14",0.67,31,445,26
1625645689,2021-07-07 08:14:49,"07/07/2021 08:14",0.34,22,446,26
1625645692,2021-07-07 08:14:52,"07/07/2021 08:14",0.67,34,447,26
1625645695,2021-07-07 08:14:55,"07/07/2021 08:14",0.34,48,449,26
1625645698,2021-07-07 08:14:58,"07/07/2021 08:14",0.67,33,449,26
1625645701,2021-07-07 08:15:01,"07/07/2021 08:15",0.34,21,447,26
1625645704,2021-07-07 08:15:04,"07/07/2021 08:15",0.67,17,442,26
1625645707,2021-07-07 08:15:07,"07/07/2021 08:15",0.34,22,443,26
1625645710,2021-07-07 08:15:10,"07/07/2021 08:15",0.67,46,443,26
1625645713,2021-07-07 08:15:13,"07/07/2021 08:15",0.34,16,442,26
1625645716,2021-07-07 08:15:16,"07/07/2021 08:15",0.67,14,442,27
1625645719,2021-07-07 08:15:19,"07/07/2021 08:15",0.67,12,442,27
1625645722,2021-07-07 08:15:22,"07/07/2021 08:15",0.34,13,441,27
1625645725,2021-07-07 08:15:25,"07/07/2021 08:15",0.67,35,441,27
1625645728,2021-07-07 08:15:28,"07/07/2021 08:15",0.34,10,443,27
1625645731,2021-07-07 08:15:31,"07/07/2021 08:15",0.34,9,443,27
1625645734,2021-07-07 08:15:34,"07/07/2021 08:15",0.34,10,445,27
1625645737,2021-07-07 08:15:37,"07/07/2021 08:15",0.34,9,445,27
1625645740,2021-07-07 08:15:40,"07/07/2021 08:15",0.34,78,445,26
1625645743,2021-07-07 08:15:43,"07/07/2021 08:15",0.34,11,440,27
1625645746,2021-07-07 08:15:46,"07/07/2021 08:15",0.34,19,442,27
1625645749,2021-07-07 08:15:49,"07/07/2021 08:15",0.34,12,441,26
1625645752,2021-07-07 08:15:52,"07/07/2021 08:15",0,15,447,26
1625645755,2021-07-07 08:15:55,"07/07/2021 08:15",0.34,68,445,27
1625645758,2021-07-07 08:15:58,"07/07/2021 08:15",0,12,448,27
1625645761,2021-07-07 08:16:01,"07/07/2021 08:16",0,19,448,27
1625645764,2021-07-07 08:16:04,"07/07/2021 08:16",0.34,15,441,27
1625645767,2021-07-07 08:16:07,"07/07/2021 08:16",0,30,441,27
1625645770,2021-07-07 08:16:10,"07/07/2021 08:16",0.34,84,439,26
1625645773,2021-07-07 08:16:13,"07/07/2021 08:16",0,53,442,26
1625645776,2021-07-07 08:16:16,"07/07/2021 08:16",0.34,58,442,26
1625645779,2021-07-07 08:16:19,"07/07/2021 08:16",0.34,58,439,26
1625645782,2021-07-07 08:16:22,"07/07/2021 08:16",0.34,61,439,26
1625645785,2021-07-07 08:16:25,"07/07/2021 08:16",0.34,90,439,26
1625645788,2021-07-07 08:16:28,"07/07/2021 08:16",0.34,62,440,26
1625645791,2021-07-07 08:16:31,"07/07/2021 08:16",0.67,62,441,26
1625645794,2021-07-07 08:16:34,"07/07/2021 08:16",0.34,62,442,26
1625645797,2021-07-07 08:16:37,"07/07/2021 08:16",0.34,60,439,26
1625645800,2021-07-07 08:16:40,"07/07/2021 08:16",0.67,78,440,26
1625645803,2021-07-07 08:16:43,"07/07/2021 08:16",0.34,52,439,26
1625645806,2021-07-07 08:16:46,"07/07/2021 08:16",0.67,54,441,26
1625645809,2021-07-07 08:16:49,"07/07/2021 08:16",0.34,43,435,26
1625645812,2021-07-07 08:16:52,"07/07/2021 08:16",0.34,31,436,26
1625645815,2021-07-07 08:16:55,"07/07/2021 08:16",0.67,49,436,26
1625645818,2021-07-07 08:16:58,"07/07/2021 08:16",0.34,18,440,26
1625645821,2021-07-07 08:17:01,"07/07/2021 08:17",0.67,20,435,26
1625645824,2021-07-07 08:17:04,"07/07/2021 08:17",0.34,17,435,26
1625645827,2021-07-07 08:17:07,"07/07/2021 08:17",0,19,442,26
1625645830,2021-07-07 08:17:10,"07/07/2021 08:17",0.34,47,444,26
1625645833,2021-07-07 08:17:13,"07/07/2021 08:17",0.34,18,439,26
1625645836,2021-07-07 08:17:16,"07/07/2021 08:17",0,28,448,26
1625645839,2021-07-07 08:17:19,"07/07/2021 08:17",0,27,439,26
1625645842,2021-07-07 08:17:22,"07/07/2021 08:17",0.34,28,442,26
1625645845,2021-07-07 08:17:25,"07/07/2021 08:17",0.34,53,441,26
1625645848,2021-07-07 08:17:28,"07/07/2021 08:17",0.67,45,445,26
1625645851,2021-07-07 08:17:31,"07/07/2021 08:17",1.01,59,459,27
1625645854,2021-07-07 08:17:34,"07/07/2021 08:17",0.67,59,451,26
1625645857,2021-07-07 08:17:37,"07/07/2021 08:17",0.67,61,441,26
1625645860,2021-07-07 08:17:40,"07/07/2021 08:17",0.34,90,417,27
1625645863,2021-07-07 08:17:43,"07/07/2021 08:17",0.67,62,487,26
1625645866,2021-07-07 08:17:46,"07/07/2021 08:17",0.34,59,486,26
1625645869,2021-07-07 08:17:49,"07/07/2021 08:17",0.67,57,433,26
1625645872,2021-07-07 08:17:52,"07/07/2021 08:17",0.34,49,376,26
1625645875,2021-07-07 08:17:55,"07/07/2021 08:17",0.34,69,378,27
1625645878,2021-07-07 08:17:58,"07/07/2021 08:17",0.34,32,394,26
1625645881,2021-07-07 08:18:01,"07/07/2021 08:18",0.34,14,399,27
1625645884,2021-07-07 08:18:04,"07/07/2021 08:18",0.34,14,427,26
1625645887,2021-07-07 08:18:07,"07/07/2021 08:18",0,19,432,27
1625645890,2021-07-07 08:18:10,"07/07/2021 08:18",0,61,442,27
1625645893,2021-07-07 08:18:13,"07/07/2021 08:18",0.34,28,444,27
1625645896,2021-07-07 08:18:16,"07/07/2021 08:18",0.34,24,446,27
1625645899,2021-07-07 08:18:19,"07/07/2021 08:18",0,45,448,27
1625645902,2021-07-07 08:18:22,"07/07/2021 08:18",0.34,34,448,27
1625645905,2021-07-07 08:18:25,"07/07/2021 08:18",0.34,63,447,27
1625645908,2021-07-07 08:18:28,"07/07/2021 08:18",0,14,449,27
1625645911,2021-07-07 08:18:31,"07/07/2021 08:18",0.34,9,452,27
1625645914,2021-07-07 08:18:34,"07/07/2021 08:18",0.34,9,454,27
1625645917,2021-07-07 08:18:37,"07/07/2021 08:18",0.67,12,455,27
1625645920,2021-07-07 08:18:40,"07/07/2021 08:18",0.34,29,457,27
1625645923,2021-07-07 08:18:43,"07/07/2021 08:18",0.67,14,459,27
1625645926,2021-07-07 08:18:46,"07/07/2021 08:18",1.01,17,459,27
1625645929,2021-07-07 08:18:49,"07/07/2021 08:18",0.67,17,453,27
1625645932,2021-07-07 08:18:52,"07/07/2021 08:18",1.34,19,453,27
1625645935,2021-07-07 08:18:55,"07/07/2021 08:18",1.01,50,452,27
1625645938,2021-07-07 08:18:58,"07/07/2021 08:18",1.34,31,452,27
1625645941,2021-07-07 08:19:01,"07/07/2021 08:19",1.34,23,451,27
1625645944,2021-07-07 08:19:04,"07/07/2021 08:19",1.68,39,449,27
1625645947,2021-07-07 08:19:07,"07/07/2021 08:19",1.68,37,446,27
1625645950,2021-07-07 08:19:10,"07/07/2021 08:19",2.01,47,445,27
1625645953,2021-07-07 08:19:13,"07/07/2021 08:19",2.35,30,444,27
1625645956,2021-07-07 08:19:16,"07/07/2021 08:19",2.35,18,444,27
1625645959,2021-07-07 08:19:19,"07/07/2021 08:19",1.34,32,444,27
1625645962,2021-07-07 08:19:22,"07/07/2021 08:19",1.01,18,444,27
1625645965,2021-07-07 08:19:25,"07/07/2021 08:19",0.67,43,444,27
1625645968,2021-07-07 08:19:28,"07/07/2021 08:19",0.34,15,443,27
1625645971,2021-07-07 08:19:31,"07/07/2021 08:19",0.67,13,444,27
1625645974,2021-07-07 08:19:34,"07/07/2021 08:19",0.34,13,442,27
1625645977,2021-07-07 08:19:37,"07/07/2021 08:19",0,16,442,27
1625645980,2021-07-07 08:19:40,"07/07/2021 08:19",0.34,43,441,27
1625645983,2021-07-07 08:19:43,"07/07/2021 08:19",0,17,438,27
1625645986,2021-07-07 08:19:46,"07/07/2021 08:19",0,17,436,27
1625645989,2021-07-07 08:19:49,"07/07/2021 08:19",0.34,18,436,27
1625645992,2021-07-07 08:19:52,"07/07/2021 08:19",0.67,28,436,27
1625645995,2021-07-07 08:19:55,"07/07/2021 08:19",1.01,46,436,27
1625645998,2021-07-07 08:19:58,"07/07/2021 08:19",1.01,21,436,27
1625646001,2021-07-07 08:20:01,"07/07/2021 08:20",1.01,16,435,27
1625646004,2021-07-07 08:20:04,"07/07/2021 08:20",1.01,14,436,27
1625646007,2021-07-07 08:20:07,"07/07/2021 08:20",0.67,16,439,27
1625646010,2021-07-07 08:20:10,"07/07/2021 08:20",0.67,40,439,27
1625646013,2021-07-07 08:20:13,"07/07/2021 08:20",0.34,14,439,27
1625646016,2021-07-07 08:20:16,"07/07/2021 08:20",0,12,440,27
1625646019,2021-07-07 08:20:19,"07/07/2021 08:20",0,11,440,27
1625646022,2021-07-07 08:20:22,"07/07/2021 08:20",0,11,441,27
1625646025,2021-07-07 08:20:25,"07/07/2021 08:20",0,32,440,27
1625646028,2021-07-07 08:20:28,"07/07/2021 08:20",0,9,440,27
1625646031,2021-07-07 08:20:31,"07/07/2021 08:20",0,10,441,27
1625646034,2021-07-07 08:20:34,"07/07/2021 08:20",0,9,439,27
1625646037,2021-07-07 08:20:37,"07/07/2021 08:20",0,10,438,27
