unixtime,ws,wd,co2,temp
1625746651,1,25,413,25
1625746654,0,33,413,25
1625746657,1,40,409,25
1625746660,1,62,409,25
1625746663,0,53,409,25
1625746666,1,58,411,25
1625746669,2,58,412,25
1625746672,1,59,411,25
1625746675,1,89,410,25
1625746678,2,61,412,25
1625746681,2,62,412,25
1625746684,2,62,413,25
1625746687,2,62,411,25
1625746690,3,88,412,25
1625746693,3,61,413,25
1625746696,2,61,416,25
1625746699,2,61,414,25
1625746702,1,60,414,25
1625746705,2,89,420,25
1625746708,1,61,421,25
1625746711,1,61,418,25
1625746714,1,62,421,25
1625746717,1,62,412,25
1625746720,2,88,401,25
1625746723,1,62,406,25
1625746726,2,62,405,25
1625746729,1,64,410,25
1625746732,1,60,415,25
1625746735,1,79,412,25
1625746738,2,55,410,25
1625746741,2,49,405,25
1625746744,1,36,404,25
1625746747,2,24,407,25
1625746750,1,44,410,25
1625746753,1,16,409,25
1625746756,2,14,408,25
1625746759,2,13,406,25
1625746762,2,14,409,25
1625746765,3,38,400,25
1625746768,3,10,403,25
1625746771,2,9,397,25
1625746774,2,10,399,25
1625746777,2,15,401,25
1625746780,2,74,399,25
1625746783,2,27,397,25
1625746786,3,39,396,25
1625746789,3,53,399,25
1625746792,4,55,411,25
1625746795,4,76,409,25
1625746798,4,55,414,25
1625746801,3,57,414,25
1625746804,4,58,397,25
1625746807,3,59,379,25
1625746810,4,86,497,25
1625746813,3,39,358,25
1625746816,5,60,329,25
1625746819,4,60,295,25
1625746822,4,61,327,25
1625746825,3,88,469,25
1625746828,3,61,442,25
1625746831,2,59,453,25
1625746834,1,51,360,25
1625746837,1,52,388,25
1625746840,1,49,385,25
1625746843,1,23,396,25
1625746846,1,19,382,25
1625746849,2,17,380,25
1625746852,1,16,388,25
1625746855,2,44,397,25
1625746858,1,18,394,25
1625746861,1,19,407,25
1625746864,0,19,406,25
1625746867,1,18,403,25
1625746870,1,44,404,25
1625746873,1,19,400,25
1625746876,0,20,403,25
1625746879,1,19,406,25
1625746882,0,29,411,25
1625746885,0,46,412,25
1625746888,0,19,417,25
1625746891,0,18,418,25
1625746894,0,19,419,25
1625746897,0,17,422,25
1625746900,0,44,422,25
1625746903,0,16,422,25
1625746906,0,15,426,25
1625746909,0,15,429,25
1625746912,0,12,429,25
1625746915,0,37,432,25
1625746918,0,11,433,25
1625746921,0,10,434,25
1625746924,1,12,433,25
1625746927,2,12,432,25
1625746930,1,65,430,25
1625746933,1,20,429,25
1625746936,1,33,428,25
1625746939,1,48,425,25
1625746942,1,55,423,25
1625746945,1,82,413,25
1625746948,0,60,418,25
1625746951,1,61,414,25
1625746954,1,62,419,25
1625746957,0,62,418,25
1625746960,1,70,413,25
1625746963,2,55,410,25
1625746966,1,39,412,25
1625746969,2,20,423,25
1625746972,2,15,433,25
1625746975,2,40,425,25
1625746978,1,9,428,25
1625746981,2,11,433,25
1625746984,1,21,430,25
1625746987,1,49,432,25
1625746990,0,87,428,25
1625746993,1,58,430,25
1625746996,1,61,430,25
1625746999,1,62,432,25
1625747002,1,60,424,25
1625747005,1,57,423,25
1625747008,1,23,421,25
1625747011,1,16,418,25
1625747014,1,14,418,25
1625747017,1,12,422,25
1625747020,2,33,424,25
1625747023,1,9,426,25
1625747026,1,9,441,25
1625747029,1,9,442,25
1625747032,1,12,412,25
1625747035,1,80,447,25
1625747038,2,34,433,25
1625747041,1,48,463,25
1625747044,2,54,441,25
1625747047,2,54,444,25
1625747050,3,87,435,25
1625747053,2,62,428,25
1625747056,3,61,432,25
1625747059,2,61,423,25
1625747062,3,62,424,25
1625747065,1,89,426,25
1625747068,2,60,427,25
1625747071,3,60,426,25
1625747074,3,60,450,25
1625747077,3,59,451,25
1625747080,2,89,442,25
1625747083,2,61,446,25
1625747086,3,62,449,25
1625747089,4,72,438,25
1625747092,4,60,436,25
1625747095,5,66,442,25
1625747098,4,56,461,25
1625747101,4,37,456,25
1625747104,4,20,473,25
1625747107,4,16,494,25
1625747110,4,43,413,25
1625747113,4,18,420,25
1625747116,4,26,360,25
1625747119,5,11,411,25
1625747122,4,11,358,25
1625747125,4,33,423,25
1625747128,4,9,425,25
1625747131,3,9,454,25
1625747134,3,9,451,25
1625747137,3,9,450,25
1625747140,2,79,447,25
1625747143,3,10,433,26
1625747146,3,11,431,26
1625747149,2,11,410,26
1625747152,3,13,427,26
1625747155,2,58,429,26
1625747158,2,10,419,26
1625747161,2,12,412,26
1625747164,2,10,427,25
1625747167,2,12,426,26
1625747170,3,53,426,26
1625747173,2,19,434,26
1625747176,2,10,445,26
1625747179,2,9,429,26
1625747182,3,12,420,26
1625747185,3,87,436,26
1625747188,2,30,429,26
1625747191,2,27,409,26
1625747194,2,40,397,26
1625747197,1,54,417,26
1625747200,2,77,409,26
1625747203,1,65,416,26
1625747206,2,59,420,26
1625747209,3,61,427,26
1625747212,3,62,425,26
1625747215,3,87,408,26
1625747218,2,74,405,26
1625747221,1,60,403,26
1625747224,1,57,406,26
1625747227,1,44,408,26
1625747230,0,48,412,26
1625747233,1,19,411,26
1625747236,1,18,412,26
1625747239,0,17,406,26
1625747242,1,15,401,26
1625747245,0,44,401,26
1625747248,1,13,401,26
1625747251,0,12,402,26
1625747254,1,11,404,26
1625747257,0,9,406,26
1625747260,1,55,410,26
1625747263,1,12,412,26
1625747266,2,11,416,26
1625747269,1,14,413,26
1625747272,2,20,414,26
1625747275,2,71,416,26
1625747278,1,24,416,26
1625747281,2,23,415,26
1625747284,1,20,415,26
1625747287,1,19,417,26
1625747290,1,63,421,26
1625747293,2,9,417,26
1625747296,1,9,416,26
1625747299,1,9,417,26
1625747302,1,9,418,26
1625747305,1,76,419,26
1625747308,1,10,419,26
1625747311,1,10,419,26
1625747314,0,11,423,26
1625747317,0,11,424,26
1625747320,0,36,420,26
1625747323,1,10,417,26
1625747326,1,14,413,26
1625747329,1,12,411,26
1625747332,2,14,408,26
1625747335,1,44,432,26
1625747338,2,13,445,26
1625747341,2,12,440,26
1625747344,1,29,437,26
1625747347,1,10,412,26
1625747350,1,40,442,26
1625747353,1,10,432,26
1625747356,1,9,426,26
1625747359,1,9,404,26
1625747362,1,9,403,26
1625747365,0,77,397,26
1625747368,1,10,393,26
1625747371,0,13,395,26
1625747374,1,17,409,26
1625747377,1,15,410,26
1625747380,2,57,399,26
1625747383,0,15,414,26
1625747386,1,50,416,26
1625747389,1,54,405,26
1625747392,0,56,396,26
1625747395,0,84,385,26
1625747398,1,60,384,26
1625747401,0,61,384,26
1625747404,0,62,399,26
1625747407,0,61,397,26
1625747410,0,53,398,26
1625747413,0,22,408,26
1625747416,0,16,412,26
1625747419,1,13,418,26
1625747422,0,10,416,26
1625747425,0,33,416,26
1625747428,2,9,415,26
1625747431,1,14,417,26
1625747434,1,22,414,26
1625747437,2,39,413,26
1625747440,1,76,411,26
1625747443,0,48,412,26
1625747446,0,54,413,26
1625747449,0,54,412,26
1625747452,1,54,411,26
1625747455,0,62,410,26
1625747458,0,52,410,26
1625747461,0,42,409,26
1625747464,0,27,407,26
1625747467,0,17,409,26
1625747470,0,38,409,26
1625747473,0,9,412,26
1625747476,0,11,412,26
1625747479,1,11,412,26
1625747482,1,11,413,26
1625747485,1,36,415,26
1625747488,2,11,414,26
1625747491,1,11,416,26
1625747494,1,11,418,26
1625747497,1,10,419,26
1625747500,0,42,420,26
1625747503,0,9,421,26
1625747506,0,14,421,26
1625747509,0,21,425,26
1625747512,0,17,427,26
1625747515,1,73,426,26
1625747518,1,36,422,26
1625747521,0,47,423,26
1625747524,1,50,422,26
1625747527,1,53,423,26
1625747530,0,62,423,26
1625747533,0,47,422,26
1625747536,0,53,421,26
1625747539,1,53,420,26
1625747542,1,55,421,26
1625747545,0,74,423,26
1625747548,1,53,423,26
1625747551,1,55,422,26
1625747554,1,55,420,26
1625747557,0,57,419,26
1625747560,1,81,420,26
1625747563,1,59,422,26
1625747566,1,61,421,26
1625747569,2,62,422,26
1625747572,1,61,421,26
1625747575,3,50,422,26
1625747578,2,19,417,26
1625747581,2,17,422,26
1625747584,2,14,421,26
1625747587,1,14,423,26
1625747590,1,32,432,26
1625747593,1,11,437,26
1625747596,1,19,431,26
1625747599,1,36,427,26
1625747602,2,53,432,26
1625747605,1,80,440,26
1625747608,1,60,451,26
1625747611,1,61,453,26
1625747614,1,62,443,26
1625747617,1,60,438,26
1625747620,1,51,444,26
1625747623,0,19,425,26
1625747626,0,15,434,26
1625747629,1,13,421,26
1625747632,1,11,420,26
1625747635,0,34,418,26
1625747638,1,10,409,26
1625747641,1,9,406,26
1625747644,0,9,413,26
1625747647,1,10,418,26
1625747650,1,81,424,26
1625747653,1,16,443,26
1625747656,0,23,430,26
1625747659,1,29,425,26
1625747662,1,34,425,26
1625747665,0,72,400,26
1625747668,1,40,406,26
1625747671,0,64,408,26
1625747674,1,54,407,26
1625747677,0,55,398,26
1625747680,1,81,399,26
1625747683,0,59,400,26
1625747686,1,58,403,26
1625747689,0,59,410,26
1625747692,0,61,407,26
1625747695,0,86,408,26
1625747698,0,59,409,26
1625747701,0,46,411,26
1625747704,0,28,415,26
1625747707,0,18,411,26
1625747710,0,42,409,26
1625747713,0,15,410,26
1625747716,0,13,412,26
1625747719,0,12,414,26
1625747722,0,11,411,26
1625747725,0,32,412,26
1625747728,0,9,413,26
1625747731,0,9,414,26
1625747734,0,11,414,26
1625747737,0,10,417,26
1625747740,1,53,420,26
1625747743,1,9,418,26
1625747746,2,9,420,26
1625747749,1,11,424,26
1625747752,1,14,425,26
1625747755,1,76,427,26
1625747758,1,27,429,26
1625747761,2,48,428,26
1625747764,1,55,432,26
1625747767,1,58,441,26
1625747770,1,89,436,26
1625747773,1,62,430,26
1625747776,1,62,462,26
1625747779,1,62,427,26
1625747782,1,60,418,26
1625747785,0,64,420,26
1625747788,1,48,437,26
1625747791,0,44,431,26
1625747794,1,39,434,26
1625747797,0,39,432,26
1625747800,0,47,425,26
1625747803,0,37,429,26
1625747806,0,41,433,26
1625747809,0,57,438,26
1625747812,0,59,433,26
1625747815,0,68,427,26
1625747818,0,59,429,26
1625747821,0,59,430,26
1625747824,0,55,432,26
1625747827,0,51,440,26
1625747830,0,48,439,26
1625747833,0,42,435,26
1625747836,0,31,431,26
1625747839,0,18,430,26
1625747842,0,16,423,26
1625747845,0,42,418,26
1625747848,0,11,420,26
1625747851,0,10,433,26
1625747854,2,9,426,26
1625747857,2,9,448,26
1625747860,1,72,442,26
1625747863,3,10,441,26
1625747866,3,10,414,26
1625747869,3,14,402,26
1625747872,2,19,411,26
1625747875,3,70,412,26
1625747878,1,49,414,26
1625747881,2,54,419,26
1625747884,2,54,412,26
1625747887,2,59,394,26
1625747890,1,87,396,26
1625747893,1,61,412,26
1625747896,0,62,413,26
1625747899,1,60,419,26
1625747902,0,55,444,26
1625747905,0,49,441,26
1625747908,0,20,438,26
1625747911,0,16,433,26
1625747914,0,16,431,26
1625747917,0,14,432,26
1625747920,0,34,433,26
1625747923,1,9,428,26
1625747926,0,11,430,26
1625747929,1,11,433,26
1625747932,1,30,436,26
1625747935,0,74,450,26
1625747938,0,49,424,26
1625747941,0,54,422,26
1625747944,0,58,434,26
1625747947,0,60,433,26
1625747950,0,89,427,26
1625747953,0,62,430,26
1625747956,0,62,416,26
1625747959,0,61,414,26
1625747962,0,61,420,26
1625747965,0,85,422,26
1625747968,0,62,424,26
1625747971,0,61,429,26
1625747974,0,61,434,26
1625747977,0,60,434,26
1625747980,0,74,434,26
1625747983,0,61,434,26
1625747986,0,61,433,26
1625747989,0,60,434,26
1625747992,0,59,433,26
1625747995,0,64,430,26
1625747998,0,39,428,26
1625748001,0,23,429,26
1625748004,0,22,429,26
1625748007,0,16,428,26
1625748010,0,35,427,27
1625748013,0,10,428,27
1625748016,0,11,427,27
1625748019,0,26,427,27
1625748022,0,49,429,27
1625748025,0,73,431,27
1625748028,0,57,430,27
1625748031,0,60,429,27
1625748034,0,62,430,27
1625748037,0,62,434,27
1625748040,0,76,436,27
1625748043,0,61,436,27
1625748046,0,59,438,27
1625748049,0,54,438,27
1625748052,0,42,436,27
1625748055,0,46,434,27
1625748058,0,16,433,27
1625748061,0,14,432,27
1625748064,0,11,432,27
1625748067,0,9,432,27
1625748070,0,61,431,27
1625748073,0,11,431,27
1625748076,0,16,431,27
1625748079,0,29,431,27
1625748082,0,40,430,27
1625748085,0,61,431,27
1625748088,0,52,432,27
1625748091,0,58,433,27
1625748094,0,58,431,27
1625748097,0,60,434,27
1625748100,0,88,434,27
1625748103,0,59,432,27
1625748106,0,49,429,27
1625748109,0,31,426,27
1625748112,0,18,426,27
1625748115,0,43,422,27
1625748118,0,14,421,27
1625748121,0,11,420,27
1625748124,0,9,417,27
1625748127,0,12,416,27
1625748130,0,73,417,27
1625748133,0,42,418,27
1625748136,0,55,419,27
1625748139,0,59,417,27
1625748142,0,61,416,27
1625748145,0,87,414,27
1625748148,0,61,416,27
1625748151,0,62,418,27
1625748154,0,62,418,27
1625748157,0,62,417,26
1625748160,0,88,417,26
1625748163,0,61,417,26
1625748166,0,61,417,26
1625748169,0,60,417,26
1625748172,0,60,417,26
1625748175,0,89,415,26
1625748178,0,61,414,27
1625748181,0,61,413,27
1625748184,0,62,414,27
1625748187,1,62,414,27
1625748190,0,81,417,26
1625748193,1,62,418,27
1625748196,0,74,418,27
1625748199,0,61,424,27
1625748202,0,59,424,27
1625748205,0,61,432,27
1625748208,0,43,431,27
1625748211,1,38,428,26
1625748214,0,34,428,27
1625748217,0,40,427,26
1625748220,0,46,426,27
1625748223,0,17,425,26
1625748226,0,15,423,27
1625748229,1,13,421,27
1625748232,1,11,422,27
1625748235,2,38,416,27
1625748238,0,10,418,27
1625748241,1,14,418,27
1625748244,1,28,419,27
1625748247,0,49,424,27
1625748250,0,69,425,27
1625748253,1,58,426,27
1625748256,0,60,427,27
1625748259,1,62,427,27
1625748262,0,62,431,26
1625748265,0,72,431,26
1625748268,0,58,430,26
1625748271,1,51,429,26
1625748274,0,44,425,26
1625748277,0,33,423,26
1625748280,0,46,423,26
1625748283,0,17,421,26
1625748286,0,15,419,26
1625748289,0,14,419,26
1625748292,0,13,419,26
1625748295,0,33,418,26
1625748298,0,10,417,26
1625748301,0,19,417,27
1625748304,0,43,417,27
1625748307,0,56,416,26
1625748310,0,87,419,27
1625748313,0,61,418,27
1625748316,0,62,418,27
1625748319,0,60,418,27
1625748322,0,42,418,27
1625748325,0,47,418,27
1625748328,0,16,419,26
1625748331,0,14,420,27
1625748334,0,11,420,26
1625748337,0,11,419,26
1625748340,0,44,420,26
1625748343,0,10,422,26
1625748346,0,13,422,26
1625748349,0,17,422,26
1625748352,0,28,421,26
1625748355,0,69,418,26
1625748358,0,37,420,26
1625748361,0,51,421,26
1625748364,0,54,451,26
1625748367,0,55,443,26
1625748370,0,81,432,26
1625748373,0,57,433,26
1625748376,0,58,425,26
1625748379,0,59,436,26
1625748382,0,60,441,26
1625748385,0,90,448,26
1625748388,0,61,451,26
1625748391,0,62,448,26
1625748394,0,62,440,26
1625748397,0,59,437,26
1625748400,1,52,429,26
1625748403,0,53,427,26
1625748406,0,19,429,26
1625748409,0,15,433,26
1625748412,0,13,437,26
1625748415,0,33,439,26
1625748418,0,13,439,26
1625748421,0,17,440,26
1625748424,0,54,439,26
1625748427,0,57,440,26
1625748430,0,89,442,26
1625748433,0,61,442,26
1625748436,0,62,443,26
1625748439,0,59,442,26
1625748442,0,50,443,26
1625748445,0,48,442,26
1625748448,0,23,442,26
1625748451,0,16,441,26
1625748454,0,13,440,26
1625748457,0,10,442,26
1625748460,0,47,442,26
1625748463,0,22,440,26
1625748466,0,32,439,26
1625748469,0,53,440,26
1625748472,0,58,439,26
1625748475,0,89,438,26
1625748478,0,62,437,26
1625748481,0,59,436,26
1625748484,0,50,437,26
1625748487,0,30,438,26
1625748490,0,46,442,26
1625748493,0,17,446,26
1625748496,0,14,450,26
1625748499,0,11,442,26
1625748502,0,10,437,26
1625748505,0,65,443,26
1625748508,0,39,433,26
1625748511,0,43,433,26
1625748514,0,54,429,26
1625748517,0,59,432,26
1625748520,0,89,430,26
1625748523,1,62,425,26
1625748526,1,53,425,26
1625748529,0,36,431,26
1625748532,1,32,433,26
1625748535,2,46,433,26
1625748538,1,13,432,26
1625748541,1,10,431,26
1625748544,1,13,429,26
1625748547,2,42,428,26
1625748550,1,83,426,26
1625748553,2,60,423,26
1625748556,1,67,424,26
1625748559,2,60,424,26
1625748562,1,46,429,26
1625748565,2,46,430,26
1625748568,1,15,432,26
1625748571,2,14,433,26
1625748574,1,10,431,26
1625748577,2,10,429,26
1625748580,1,80,429,26
1625748583,2,47,427,26
1625748586,2,57,426,26
1625748589,1,60,426,26
1625748592,2,63,427,26
1625748595,2,72,429,26
1625748598,2,38,426,26
1625748601,1,18,425,26
1625748604,1,14,429,26
1625748607,1,12,424,26
1625748610,0,47,420,26
1625748613,1,13,417,26
1625748616,1,35,414,26
1625748619,0,54,418,26
1625748622,1,58,422,26
1625748625,0,89,422,26
1625748628,1,62,420,26
1625748631,1,62,424,26
1625748634,1,59,422,26
1625748637,2,54,425,26
1625748640,2,48,426,26
1625748643,2,34,427,26
1625748646,2,18,428,26
1625748649,2,16,431,26
1625748652,3,14,433,26
1625748655,2,39,435,26
1625748658,2,11,437,26
1625748661,2,9,437,26
1625748664,1,10,436,26
1625748667,2,9,440,26
1625748670,2,68,442,26
1625748673,3,9,435,26
1625748676,3,10,431,26
1625748679,3,14,427,26
1625748682,3,13,424,26
1625748685,2,75,424,26
1625748688,3,14,436,26
1625748691,2,21,435,26
1625748694,2,29,431,26
1625748697,3,39,427,26
1625748700,3,61,427,26
1625748703,3,55,426,26
1625748706,2,35,420,26
1625748709,3,54,421,26
1625748712,3,55,418,26
1625748715,2,72,417,26
1625748718,2,55,418,26
1625748721,3,56,418,26
1625748724,2,45,420,26
1625748727,3,48,437,26
1625748730,2,75,421,26
1625748733,2,12,474,26
1625748736,2,10,469,26
1625748739,2,11,459,26
1625748742,2,12,433,26
1625748745,1,42,430,26
1625748748,2,20,404,26
1625748751,1,45,402,26
1625748754,0,58,408,26
1625748757,2,62,412,26
1625748760,1,89,422,26
1625748763,1,60,437,26
1625748766,2,60,433,26
1625748769,2,46,432,26
1625748772,1,66,427,26
1625748775,2,71,427,26
1625748778,1,23,432,26
1625748781,1,16,432,26
1625748784,2,13,437,26
1625748787,1,10,437,26
1625748790,2,36,437,26
1625748793,2,13,431,26
1625748796,2,17,429,26
1625748799,2,27,429,26
1625748802,2,50,435,26
1625748805,1,72,431,26
1625748808,1,62,429,26
1625748811,1,62,431,26
1625748814,1,60,430,26
1625748817,1,58,426,26
1625748820,1,66,426,26
1625748823,1,55,430,26
1625748826,1,57,433,26
1625748829,1,59,432,26
1625748832,1,61,429,26
1625748835,1,83,426,26
1625748838,0,55,426,26
1625748841,0,41,430,26
1625748844,1,23,432,26
1625748847,1,19,434,26
1625748850,1,47,434,26
1625748853,2,28,436,26
1625748856,2,40,433,26
1625748859,2,49,436,26
1625748862,2,58,437,26
1625748865,2,73,434,26
1625748868,1,62,431,26
1625748871,2,62,431,26
1625748874,2,62,433,26
1625748877,2,69,432,26
1625748880,2,80,433,26
1625748883,1,67,429,26
1625748886,1,53,430,26
1625748889,0,58,432,26
1625748892,1,55,431,26
1625748895,0,56,430,26
1625748898,0,51,427,26
1625748901,1,58,427,26
1625748904,0,59,426,26
1625748907,1,62,429,26
1625748910,0,88,428,26
1625748913,0,60,426,26
1625748916,1,57,426,26
1625748919,1,56,425,26
1625748922,0,54,425,26
1625748925,1,67,428,26
1625748928,0,15,427,26
1625748931,0,10,430,26
1625748934,1,9,436,26
1625748937,1,11,438,26
1625748940,1,86,439,26
1625748943,1,14,436,26
1625748946,1,15,430,26
1625748949,1,16,431,26
1625748952,1,18,430,26
1625748955,0,70,432,26
1625748958,1,31,432,26
1625748961,1,41,442,25
1625748964,2,47,448,25
1625748967,2,56,442,25
1625748970,1,71,436,25
1625748973,1,62,431,25
1625748976,1,60,420,25
1625748979,2,58,411,25
1625748982,1,55,396,25
1625748985,2,62,401,25
1625748988,1,33,397,25
1625748991,1,15,420,25
1625748994,2,10,424,25
1625748997,1,12,427,25
1625749000,2,41,422,25
1625749003,2,16,422,25
1625749006,1,23,423,25
1625749009,1,44,421,25
1625749012,2,59,427,25
1625749015,1,87,434,25
1625749018,3,57,438,25
1625749021,2,52,480,25
1625749024,2,33,442,25
1625749027,1,18,439,25
1625749030,1,48,449,25
1625749033,2,10,442,25
1625749036,1,12,434,25
1625749039,2,14,434,25
1625749042,2,17,437,25
1625749045,1,44,437,25
1625749048,1,55,433,25
1625749051,1,62,440,25
1625749054,1,61,437,25
1625749057,1,57,443,25
1625749060,0,60,434,25
1625749063,1,23,436,25
1625749066,1,20,440,25
1625749069,0,10,435,25
1625749072,1,9,439,25
1625749075,1,33,433,25
1625749078,1,14,439,25
1625749081,0,16,443,25
1625749084,1,28,449,25
1625749087,1,47,446,25
1625749090,0,71,447,25
1625749093,2,61,447,25
1625749096,1,76,445,25
1625749099,2,60,447,25
1625749102,2,57,450,25
1625749105,2,86,451,25
1625749108,1,26,451,25
1625749111,1,12,457,25
1625749114,1,11,451,25
1625749117,1,13,451,25
1625749120,1,44,443,25
1625749123,1,58,442,25
1625749126,1,62,438,25
1625749129,1,61,438,26
1625749132,2,55,436,25
1625749135,2,67,433,25
1625749138,2,28,432,26
1625749141,1,11,430,25
1625749144,1,9,428,26
1625749147,1,13,427,26
1625749150,1,40,428,26
1625749153,1,35,427,25
1625749156,1,57,427,26
1625749159,1,63,425,25
1625749162,1,61,425,26
1625749165,1,84,426,25
1625749168,0,55,425,25
1625749171,1,45,426,25
1625749174,2,24,422,26
1625749177,1,14,424,25
1625749180,1,46,425,26
1625749183,1,10,425,26
1625749186,2,12,424,26
1625749189,2,14,425,25
1625749192,1,21,425,26
1625749195,2,47,422,25
1625749198,2,59,421,25
1625749201,2,62,423,25
1625749204,3,62,422,25
1625749207,3,59,422,25
1625749210,4,79,418,26
1625749213,4,57,418,26
1625749216,3,47,417,26
1625749219,4,17,417,26
1625749222,3,10,421,26
1625749225,3,32,409,26
1625749228,3,14,409,26
1625749231,2,16,408,26
1625749234,2,18,405,26
1625749237,2,23,408,26
1625749240,1,48,417,26
1625749243,1,39,418,26
1625749246,1,59,421,26
1625749249,1,61,414,26
1625749252,2,61,415,26
1625749255,1,80,413,26
1625749258,2,60,413,26
1625749261,2,60,414,26
1625749264,2,60,424,26
1625749267,2,62,423,26
1625749270,2,87,425,26
1625749273,2,62,428,26
1625749276,1,62,425,26
1625749279,2,62,429,26
1625749282,1,61,425,26
1625749285,2,88,423,26
1625749288,1,60,418,26
1625749291,2,53,418,26
1625749294,1,32,425,26
1625749297,1,17,426,26
1625749300,2,49,422,26
1625749303,1,10,419,26
1625749306,1,11,417,26
1625749309,0,13,420,26
1625749312,1,15,420,26
1625749315,2,45,419,26
1625749318,1,25,414,26
1625749321,2,36,421,26
1625749324,1,50,409,26
1625749327,1,58,411,26
1625749330,1,81,416,26
1625749333,1,62,421,26
1625749336,1,60,423,26
1625749339,2,57,423,26
1625749342,1,54,421,26
1625749345,1,63,413,26
1625749348,1,42,418,26
1625749351,1,13,418,26
1625749354,1,9,420,26
1625749357,0,9,418,26
1625749360,1,46,418,26
1625749363,0,13,420,26
1625749366,0,15,423,26
1625749369,1,17,422,26
1625749372,1,18,422,26
1625749375,0,48,423,26
1625749378,0,46,420,26
1625749381,1,62,419,26
1625749384,0,62,420,26
1625749387,0,60,421,26
1625749390,0,80,420,26
1625749393,0,54,421,26
1625749396,0,47,420,26
1625749399,0,29,420,26
1625749402,0,11,421,26
1625749405,0,36,422,26
1625749408,0,10,423,26
1625749411,0,12,422,26
1625749414,0,14,421,26
1625749417,0,14,420,26
1625749420,0,44,419,26
1625749423,0,16,418,26
1625749426,0,19,417,26
1625749429,1,20,418,26
1625749432,0,18,420,26
1625749435,1,46,422,26
1625749438,0,16,423,26
1625749441,2,14,419,26
1625749444,2,13,415,26
1625749447,2,13,412,26
1625749450,2,38,412,26
1625749453,2,11,412,26
1625749456,1,11,412,26
1625749459,1,12,418,26
1625749462,0,13,420,26
1625749465,0,45,421,26
1625749468,1,17,421,26
1625749471,0,25,420,26
1625749474,0,41,418,26
1625749477,0,47,419,26
1625749480,0,52,419,26
1625749483,0,60,421,26
1625749486,1,59,419,26
1625749489,1,59,420,26
1625749492,1,60,419,26
1625749495,0,77,420,26
1625749498,1,62,420,26
1625749501,1,61,422,26
1625749504,1,61,424,26
1625749507,1,71,423,26
1625749510,1,87,423,26
1625749513,0,65,426,26
1625749516,1,54,428,26
1625749519,1,48,426,26
1625749522,2,44,426,26
1625749525,1,67,428,26
1625749528,1,39,425,26
1625749531,1,20,426,26
1625749534,1,33,432,26
1625749537,1,30,433,26
1625749540,1,67,432,26
1625749543,0,21,430,26
1625749546,1,24,428,26
1625749549,0,23,426,26
1625749552,0,30,426,26
1625749555,1,78,427,26
1625749558,0,19,428,26
1625749561,1,23,429,26
1625749564,1,25,424,26
1625749567,0,28,420,26
1625749570,1,70,420,26
1625749573,1,23,417,26
1625749576,0,24,418,26
1625749579,1,23,407,26
1625749582,0,26,414,26
1625749585,1,71,415,26
1625749588,0,26,412,26
1625749591,0,22,408,26
1625749594,0,14,410,26
1625749597,1,11,412,26
1625749600,0,33,415,27
1625749603,0,11,417,27
1625749606,0,11,415,27
1625749609,0,12,417,27
1625749612,0,13,418,27
1625749615,0,41,417,27
1625749618,0,14,415,27
1625749621,0,17,415,27
1625749624,0,17,414,27
1625749627,0,18,414,27
1625749630,0,46,415,27
1625749633,0,17,416,27
1625749636,0,17,416,27
1625749639,0,17,416,27
1625749642,0,15,416,27
1625749645,0,42,417,27
1625749648,0,12,418,27
1625749651,0,14,419,27
1625749654,0,14,419,27
1625749657,0,10,419,27
1625749660,0,34,420,27
1625749663,0,9,421,27
1625749666,0,9,423,27
1625749669,0,9,424,27
1625749672,0,9,422,27
1625749675,0,78,421,27
1625749678,0,13,422,27
1625749681,0,14,423,27
1625749684,0,15,422,27
1625749687,0,16,419,27
1625749690,0,46,416,27
1625749693,0,16,416,27
1625749696,0,17,423,27
1625749699,0,18,420,27
1625749702,0,18,423,27
1625749705,0,49,426,27
1625749708,0,36,431,27
1625749711,0,35,431,27
1625749714,0,33,431,27
1625749717,0,34,428,27
1625749720,0,51,427,27
1625749723,0,44,430,27
1625749726,0,50,429,27
1625749729,0,55,429,27
1625749732,0,61,429,27
1625749735,0,88,429,27
1625749738,0,61,428,27
1625749741,0,60,428,27
1625749744,0,59,427,27
1625749747,0,58,429,27
1625749750,0,69,429,27
1625749753,0,56,428,27
1625749756,0,55,429,27
1625749759,0,56,430,27
1625749762,0,56,428,27
1625749765,0,83,429,27
1625749768,0,55,428,27
1625749771,0,57,428,27
1625749774,0,56,429,27
1625749777,0,54,429,27
1625749780,0,66,430,27
1625749783,0,38,430,27
1625749786,0,28,430,27
1625749789,0,21,430,27
1625749792,0,14,430,27
1625749795,0,60,430,27
1625749798,0,13,429,27
1625749801,0,11,430,27
1625749804,0,9,429,27
1625749807,0,10,428,27
1625749810,0,40,429,27
1625749813,0,11,429,27
1625749816,1,12,429,27
1625749819,0,14,430,27
1625749822,1,16,430,27
1625749825,0,46,430,27
1625749828,0,41,430,27
1625749831,1,53,430,27
1625749834,0,57,431,27
1625749837,1,59,433,27
1625749840,1,76,433,27
1625749843,1,60,433,27
1625749846,0,62,433,27
1625749849,0,62,434,27
1625749852,0,62,434,27
1625749855,0,87,434,27
1625749858,0,60,435,27
1625749861,0,61,435,27
1625749864,0,61,434,27
1625749867,0,61,433,27
1625749870,0,88,433,27
1625749873,0,61,432,27
