Time,Voltage(V),Current(A),D+(V),D-(V)
15:21:33,5.053,0.8655,0.74,0.36
15:21:34,5.048,0.8713,0.74,0.36
15:21:35,5.052,0.8624,0.74,0.37
15:21:36,5.049,0.8685,0.7,0.33
15:21:37,5.052,0.8446,0.64,0.3
15:21:38,5.05,0.8446,0.73,0.36
15:21:39,5.049,0.8679,0.74,0.36
15:21:40,5.05,0.8401,0.74,0.36
15:21:41,5.049,0.864,0.71,0.36
15:21:42,5.056,0.8695,0.73,0.35
15:21:43,5.049,0.86,0.73,0.36
15:21:44,5.049,0.8713,0.74,0.36
15:21:45,5.056,0.8563,0.74,0.38
15:21:46,5.049,0.8691,0.74,0.36
15:21:47,5.05,0.8413,0.74,0.36
15:21:48,5.05,0.8667,0.72,0.34
15:21:49,5.049,0.8316,0.68,0.32
15:21:50,5.053,0.8316,0.74,0.35
15:21:51,5.049,0.8652,0.74,0.36
15:21:52,5.053,0.8509,0.74,0.36
15:21:53,5.05,0.8614,0.74,0.37
15:21:54,5.056,0.8695,0.69,0.35
15:21:55,5.051,0.8575,0.73,0.36
15:21:56,5.049,0.8683,0.74,0.34
15:21:57,5.049,0.8393,0.75,0.36
15:21:58,5.051,0.8683,0.75,0.36
15:21:59,5.049,0.8318,0.75,0.36
15:22:00,5.05,0.8652,0.74,0.35
15:22:01,5.05,0.8711,0.7,0.33
15:22:02,5.054,0.8711,0.75,0.35
15:22:03,5.05,0.862,0.74,0.37
15:22:04,5.057,0.8705,0.75,0.36
15:22:05,5.05,0.859,0.75,0.36
15:22:06,5.049,0.8669,0.69,0.32
15:22:07,5.052,0.8462,0.74,0.35
15:22:08,5.052,0.8681,0.75,0.36
15:22:09,5.049,0.8336,0.75,0.36
15:22:10,5.05,0.8652,0.75,0.36
15:22:11,5.049,0.8689,0.75,0.36
15:22:12,5.054,0.8644,0.74,0.35
15:22:13,5.05,0.8644,0.75,0.36
15:22:14,5.057,0.8707,0.74,0.36
15:22:15,5.05,0.8614,0.75,0.34
15:22:16,5.052,0.8683,0.75,0.36
15:22:17,5.052,0.8541,0.74,0.35
15:22:18,5.049,0.8679,0.72,0.33
15:22:19,5.049,0.8314,0.75,0.36
15:22:20,5.052,0.8667,0.75,0.36
15:22:21,5.049,0.846,0.75,0.36
15:22:22,5.051,0.86,0.75,0.35
15:22:23,5.049,0.8705,0.75,0.36
15:22:24,5.054,0.8553,0.75,0.36
15:22:25,5.051,0.8681,0.73,0.35
15:22:26,5.052,0.8681,0.73,0.36
15:22:27,5.05,0.8428,0.71,0.35
15:22:28,5.049,0.8663,0.73,0.36
15:22:29,5.053,0.8411,0.73,0.36
15:22:30,5.05,0.864,0.72,0.34
15:22:31,5.056,0.8705,0.68,0.31
15:22:32,5.056,0.8636,0.73,0.36
15:22:33,5.05,0.8709,0.73,0.36
15:22:34,5.054,0.8553,0.73,0.36
15:22:35,5.05,0.8675,0.74,0.36
15:22:36,5.049,0.8413,0.74,0.36
15:22:37,5.051,0.8644,0.73,0.36
15:22:38,5.05,0.8511,0.73,0.35
15:22:39,5.051,0.8511,0.73,0.35
15:22:40,5.05,0.8642,0.7,0.35
15:22:41,5.057,0.8665,0.73,0.36
15:22:42,5.051,0.8606,0.74,0.37
15:22:43,5.052,0.8671,0.7,0.33
15:22:44,5.051,0.8476,0.65,0.29
15:22:45,5.051,0.8673,0.73,0.36
15:22:46,5.049,0.8472,0.73,0.36
15:22:47,5.05,0.8661,0.73,0.36
15:22:48,5.049,0.8509,0.74,0.35
15:22:49,5.051,0.8638,0.73,0.35
15:22:50,5.05,0.8707,0.74,0.35
15:22:51,5.056,0.8707,0.75,0.36
15:22:52,5.05,0.8594,0.74,0.36
15:22:53,5.056,0.8687,0.75,0.36
15:22:54,5.051,0.8596,0.75,0.36
15:22:55,5.05,0.8661,0.73,0.34
15:22:56,5.052,0.8353,0.68,0.31
15:22:57,5.052,0.8661,0.74,0.37
15:22:58,5.05,0.8395,0.74,0.36
15:22:59,5.052,0.8646,0.73,0.37
15:23:00,5.049,0.8703,0.69,0.32
15:23:01,5.056,0.8598,0.6,0.28
15:23:02,5.05,0.8598,0.73,0.36
15:23:03,5.056,0.8695,0.73,0.36
15:23:04,5.051,0.8582,0.74,0.36
15:23:05,5.05,0.8661,0.7,0.36
15:23:06,5.052,0.8466,0.73,0.35
15:23:07,5.05,0.8659,0.73,0.35
15:23:08,5.05,0.8355,0.73,0.36
15:23:09,5.052,0.8646,0.74,0.36
15:23:10,5.05,0.8689,0.74,0.37
15:23:11,5.053,0.8577,0.74,0.36
15:23:12,5.05,0.8683,0.73,0.36
15:23:13,5.051,0.8462,0.66,0.31
15:23:14,5.051,0.8673,0.73,0.36
15:23:15,5.05,0.8673,0.74,0.36
15:23:16,5.052,0.8385,0.74,0.37
15:23:17,5.05,0.8646,0.74,0.37
15:23:18,5.055,0.8573,0.74,0.36
15:23:19,5.051,0.86,0.73,0.36
15:23:20,5.054,0.8687,0.72,0.34
15:23:21,5.051,0.8588,0.68,0.32
15:23:22,5.051,0.8681,0.74,0.38
15:23:23,5.052,0.8592,0.74,0.37
