Unixtime,WindCyc,WindDir,ConcData,TempData
1625610520,6.0,196.0,448.0,42.0
1625610523,6.0,206.0,473.0,42.0
1625610526,7.0,204.0,476.0,42.0
1625610529,6.0,203.0,474.0,42.0
1625610532,4.0,235.0,471.0,42.0
1625610535,4.0,87.0,456.0,42.0
1625610538,6.0,327.0,416.0,41.0
1625610541,7.0,246.0,425.0,42.0
1625610544,11.0,306.0,427.0,42.0
1625610547,13.0,267.0,422.0,42.0
1625610550,14.0,250.0,404.0,41.0
1625610553,15.0,259.0,408.0,41.0
1625610556,13.0,283.0,430.0,41.0
1625610559,12.0,237.0,500.0,41.0
1625610562,10.0,250.0,543.0,41.0
1625610565,9.0,267.0,539.0,41.0
1625610568,8.0,296.0,505.0,40.0
1625610571,9.0,244.0,675.0,40.0
1625610574,10.0,244.0,546.0,40.0
1625610577,9.0,188.0,491.0,40.0
1625610580,8.0,193.0,447.0,40.0
1625610583,8.0,235.0,442.0,40.0
1625610586,6.0,238.0,424.0,40.0
1625610589,4.0,200.0,386.0,40.0
1625610592,2.0,188.0,405.0,40.0
1625610595,2.0,191.0,430.0,41.0
1625610598,3.0,176.0,473.0,41.0
1625610601,2.0,184.0,473.0,41.0
1625610604,2.0,100.0,506.0,41.0
1625610607,4.0,170.0,497.0,41.0
1625610610,4.0,205.0,434.0,41.0
1625610613,3.0,199.0,450.0,41.0
1625610616,3.0,208.0,449.0,41.0
1625610619,2.0,211.0,448.0,41.0
1625610622,1.0,215.0,434.0,41.0
1625610625,1.0,191.0,420.0,41.0
1625610628,2.0,199.0,423.0,41.0
1625610631,2.0,196.0,445.0,41.0
1625610634,3.0,196.0,451.0,41.0
1625610637,4.0,192.0,451.0,41.0
1625610640,3.0,193.0,433.0,41.0
1625610643,3.0,193.0,416.0,41.0
1625610646,3.0,193.0,429.0,41.0
1625610649,1.0,193.0,428.0,41.0
1625610652,2.0,193.0,438.0,41.0
1625610655,2.0,193.0,433.0,41.0
1625610658,3.0,196.0,432.0,41.0
1625610661,5.0,247.0,431.0,41.0
1625610664,5.0,247.0,432.0,41.0
1625610667,5.0,249.0,438.0,41.0
1625610670,5.0,254.0,439.0,41.0
1625610673,5.0,259.0,440.0,41.0
1625610676,4.0,258.0,443.0,41.0
1625610679,4.0,256.0,450.0,41.0
1625610682,4.0,243.0,458.0,41.0
1625610685,4.0,240.0,453.0,41.0
1625610688,3.0,240.0,414.0,41.0
1625610691,2.0,240.0,415.0,41.0
1625610694,2.0,240.0,479.0,41.0
1625610697,3.0,240.0,445.0,41.0
1625610700,2.0,240.0,414.0,41.0
1625610703,3.0,238.0,392.0,41.0
1625610706,3.0,238.0,421.0,41.0
1625610709,4.0,238.0,403.0,41.0
1625610712,4.0,241.0,415.0,41.0
1625610715,4.0,249.0,410.0,41.0
1625610718,3.0,247.0,379.0,41.0
1625610721,3.0,247.0,388.0,41.0
1625610724,3.0,247.0,397.0,41.0
1625610727,2.0,247.0,411.0,41.0
1625610730,2.0,246.0,418.0,41.0
1625610733,3.0,247.0,444.0,41.0
1625610736,2.0,259.0,455.0,41.0
1625610739,2.0,259.0,436.0,41.0
1625610742,2.0,259.0,437.0,41.0
1625610745,3.0,267.0,479.0,41.0
1625610748,3.0,292.0,511.0,41.0
1625610751,2.0,295.0,494.0,41.0
1625610754,5.0,237.0,364.0,41.0
1625610757,5.0,225.0,286.0,41.0
1625610760,7.0,246.0,317.0,41.0
1625610763,6.0,229.0,359.0,41.0
1625610766,5.0,232.0,373.0,41.0
1625610769,5.0,283.0,422.0,41.0
1625610772,4.0,225.0,433.0,41.0
1625610775,4.0,240.0,438.0,41.0
1625610778,3.0,240.0,455.0,41.0
1625610781,5.0,242.0,461.0,41.0
1625610784,4.0,274.0,447.0,41.0
1625610787,4.0,244.0,463.0,41.0
1625610790,5.0,184.0,471.0,41.0
1625610793,6.0,193.0,495.0,41.0
1625610796,6.0,209.0,475.0,41.0
1625610799,6.0,214.0,421.0,41.0
1625610802,5.0,216.0,411.0,41.0
1625610805,5.0,215.0,427.0,41.0
1625610808,5.0,216.0,425.0,41.0
1625610811,6.0,288.0,405.0,41.0
1625610814,7.0,275.0,439.0,41.0
1625610817,8.0,207.0,453.0,41.0
1625610820,5.0,209.0,465.0,41.0
1625610823,5.0,247.0,512.0,41.0
1625610826,6.0,254.0,491.0,41.0
1625610829,9.0,218.0,491.0,41.0
1625610832,9.0,233.0,480.0,41.0
1625610835,7.0,227.0,476.0,41.0
1625610838,5.0,200.0,465.0,41.0
1625610841,4.0,224.0,467.0,41.0
1625610844,4.0,224.0,445.0,41.0
1625610847,3.0,225.0,436.0,41.0
1625610850,2.0,225.0,434.0,41.0
1625610853,4.0,226.0,443.0,41.0
1625610856,6.0,241.0,449.0,41.0
1625610859,11.0,200.0,445.0,41.0
1625610862,9.0,225.0,454.0,41.0
1625610865,8.0,236.0,442.0,41.0
1625610868,9.0,226.0,433.0,41.0
1625610871,12.0,222.0,412.0,41.0
1625610874,13.0,218.0,437.0,41.0
1625610877,10.0,200.0,410.0,41.0
1625610880,12.0,222.0,470.0,41.0
1625610883,11.0,235.0,434.0,41.0
1625610886,10.0,215.0,422.0,41.0
1625610889,8.0,228.0,453.0,41.0
1625610892,7.0,242.0,439.0,41.0
1625610895,7.0,225.0,434.0,41.0
1625610898,7.0,262.0,415.0,41.0
1625610901,6.0,260.0,434.0,41.0
1625610904,7.0,253.0,423.0,41.0
1625610907,9.0,232.0,437.0,41.0
1625610910,10.0,225.0,444.0,41.0
1625610913,12.0,244.0,449.0,41.0
1625610916,12.0,218.0,455.0,41.0
1625610919,11.0,215.0,445.0,40.0
1625610922,11.0,209.0,458.0,40.0
1625610925,13.0,219.0,455.0,40.0
1625610928,16.0,211.0,469.0,40.0
1625610931,13.0,222.0,465.0,40.0
1625610934,12.0,225.0,479.0,40.0
1625610937,13.0,216.0,464.0,40.0
1625610940,15.0,210.0,409.0,40.0
1625610943,13.0,212.0,464.0,40.0
1625610946,14.0,205.0,516.0,40.0
1625610949,10.0,233.0,372.0,40.0
1625610952,9.0,219.0,382.0,40.0
1625610955,14.0,219.0,420.0,40.0
1625610958,15.0,243.0,409.0,40.0
1625610961,18.0,218.0,431.0,40.0
1625610964,17.0,233.0,400.0,40.0
1625610967,16.0,225.0,470.0,40.0
1625610970,16.0,166.0,493.0,40.0
1625610973,13.0,258.0,469.0,40.0
1625610976,15.0,244.0,443.0,40.0
1625610979,13.0,191.0,463.0,40.0
1625610982,13.0,220.0,445.0,40.0
1625610985,13.0,203.0,435.0,40.0
1625610988,11.0,224.0,480.0,40.0
1625610991,11.0,218.0,446.0,40.0
1625610994,10.0,228.0,453.0,40.0
1625610997,10.0,218.0,448.0,40.0
1625611000,10.0,215.0,484.0,40.0
1625611003,12.0,231.0,503.0,40.0
1625611006,14.0,219.0,496.0,40.0
1625611009,12.0,214.0,468.0,40.0
1625611012,10.0,211.0,489.0,40.0
1625611015,10.0,238.0,475.0,40.0
1625611018,10.0,230.0,473.0,40.0
1625611021,8.0,238.0,410.0,40.0
1625611024,13.0,210.0,434.0,40.0
1625611027,11.0,190.0,461.0,39.0
1625611030,10.0,220.0,462.0,39.0
1625611033,12.0,207.0,442.0,39.0
1625611036,9.0,223.0,436.0,39.0
1625611039,9.0,219.0,386.0,39.0
1625611042,10.0,209.0,362.0,39.0
1625611045,12.0,218.0,373.0,40.0
1625611048,11.0,221.0,365.0,40.0
1625611051,11.0,209.0,381.0,40.0
1625611054,10.0,215.0,387.0,40.0
1625611057,9.0,216.0,409.0,40.0
1625611060,8.0,234.0,448.0,40.0
1625611063,8.0,214.0,482.0,40.0
1625611066,7.0,209.0,488.0,40.0
1625611069,6.0,215.0,449.0,40.0
1625611072,7.0,214.0,433.0,40.0
1625611075,7.0,220.0,430.0,40.0
1625611078,9.0,214.0,437.0,40.0
1625611081,8.0,212.0,458.0,40.0
1625611084,7.0,211.0,459.0,40.0
1625611087,6.0,205.0,464.0,40.0
1625611090,6.0,183.0,432.0,40.0
1625611093,5.0,226.0,435.0,40.0
1625611096,6.0,222.0,434.0,40.0
1625611099,6.0,171.0,440.0,40.0
1625611102,8.0,191.0,437.0,40.0
1625611105,8.0,191.0,453.0,40.0
1625611108,9.0,215.0,452.0,40.0
1625611111,10.0,207.0,463.0,40.0
1625611114,9.0,201.0,441.0,40.0
1625611117,8.0,207.0,450.0,40.0
1625611120,8.0,217.0,429.0,40.0
1625611123,7.0,214.0,400.0,40.0
1625611126,8.0,218.0,394.0,40.0
1625611129,8.0,225.0,401.0,40.0
1625611132,7.0,221.0,388.0,40.0
1625611135,5.0,220.0,414.0,40.0
1625611138,6.0,227.0,416.0,40.0
1625611141,6.0,232.0,420.0,40.0
1625611144,6.0,228.0,430.0,40.0
1625611147,6.0,213.0,426.0,40.0
1625611150,7.0,212.0,429.0,40.0
1625611153,5.0,240.0,426.0,40.0
1625611156,5.0,233.0,418.0,40.0
1625611159,5.0,250.0,444.0,40.0
1625611162,8.0,234.0,439.0,40.0
1625611165,9.0,275.0,449.0,40.0
1625611168,16.0,212.0,452.0,40.0
1625611171,14.0,200.0,466.0,40.0
1625611174,9.0,196.0,488.0,40.0
1625611177,6.0,148.0,706.0,40.0
1625611180,7.0,178.0,435.0,40.0
1625611183,6.0,72.0,401.0,40.0
1625611186,13.0,189.0,373.0,40.0
1625611189,12.0,186.0,381.0,40.0
1625611192,14.0,218.0,428.0,40.0
1625611195,11.0,215.0,504.0,40.0
1625611198,8.0,241.0,527.0,40.0
1625611201,6.0,235.0,543.0,40.0
1625611204,5.0,272.0,376.0,40.0
1625611207,4.0,236.0,371.0,40.0
1625611210,9.0,201.0,451.0,40.0
1625611213,10.0,222.0,472.0,40.0
1625611216,8.0,144.0,511.0,40.0
1625611219,13.0,206.0,509.0,40.0
1625611222,14.0,200.0,536.0,40.0
1625611225,15.0,211.0,475.0,40.0
1625611228,14.0,217.0,478.0,40.0
1625611231,14.0,203.0,399.0,40.0
1625611234,13.0,212.0,364.0,40.0
1625611237,13.0,218.0,428.0,40.0
1625611240,13.0,225.0,447.0,40.0
1625611243,12.0,226.0,422.0,40.0
1625611246,8.0,225.0,428.0,40.0
1625611249,10.0,207.0,417.0,40.0
1625611252,11.0,207.0,417.0,40.0
1625611255,7.0,203.0,401.0,40.0
1625611258,6.0,223.0,408.0,40.0
1625611261,8.0,210.0,416.0,40.0
1625611264,9.0,213.0,410.0,40.0
1625611267,8.0,201.0,418.0,40.0
1625611270,7.0,208.0,420.0,40.0
1625611273,8.0,208.0,420.0,40.0
1625611276,12.0,222.0,421.0,40.0
1625611279,13.0,211.0,422.0,40.0
1625611282,15.0,226.0,422.0,40.0
1625611285,19.0,206.0,423.0,40.0
1625611288,15.0,205.0,425.0,40.0
1625611291,11.0,251.0,430.0,40.0
1625611294,9.0,210.0,427.0,40.0
1625611297,12.0,218.0,437.0,39.0
1625611300,9.0,210.0,470.0,40.0
1625611303,8.0,233.0,365.0,39.0
1625611306,9.0,211.0,434.0,40.0
1625611309,10.0,207.0,396.0,40.0
1625611312,10.0,231.0,418.0,40.0
1625611315,11.0,211.0,472.0,40.0
1625611318,9.0,203.0,475.0,40.0
1625611321,8.0,216.0,438.0,40.0
1625611324,8.0,215.0,446.0,40.0
1625611327,8.0,208.0,437.0,40.0
1625611330,10.0,209.0,412.0,40.0
1625611333,9.0,213.0,413.0,40.0
1625611336,8.0,207.0,417.0,40.0
1625611339,9.0,209.0,431.0,40.0
1625611342,10.0,211.0,430.0,40.0
1625611345,9.0,238.0,442.0,40.0
1625611348,8.0,230.0,448.0,40.0
1625611351,7.0,252.0,458.0,40.0
1625611354,11.0,228.0,461.0,40.0
1625611357,10.0,226.0,472.0,40.0
1625611360,9.0,224.0,504.0,40.0
1625611363,10.0,219.0,458.0,40.0
1625611366,10.0,221.0,414.0,40.0
1625611369,8.0,210.0,457.0,40.0
1625611372,8.0,209.0,444.0,40.0
1625611375,7.0,213.0,439.0,40.0
1625611378,6.0,213.0,438.0,40.0
1625611381,7.0,215.0,427.0,40.0
1625611384,6.0,232.0,442.0,40.0
1625611387,5.0,274.0,419.0,40.0
1625611390,4.0,269.0,406.0,40.0
1625611393,5.0,267.0,419.0,40.0
1625611396,4.0,234.0,471.0,40.0
1625611399,5.0,223.0,450.0,40.0
1625611402,7.0,232.0,464.0,40.0
1625611405,8.0,222.0,475.0,40.0
1625611408,7.0,225.0,468.0,40.0
1625611411,7.0,226.0,482.0,40.0
1625611414,7.0,226.0,484.0,40.0
1625611417,8.0,230.0,476.0,40.0
1625611420,8.0,250.0,467.0,40.0
1625611423,12.0,217.0,457.0,40.0
1625611426,14.0,256.0,455.0,40.0
1625611429,9.0,264.0,456.0,40.0
1625611432,17.0,195.0,453.0,40.0
1625611435,17.0,219.0,455.0,40.0
1625611438,13.0,208.0,470.0,40.0
1625611441,12.0,226.0,517.0,40.0
1625611444,13.0,238.0,477.0,40.0
1625611447,10.0,237.0,470.0,40.0
1625611450,9.0,213.0,442.0,40.0
1625611453,10.0,262.0,429.0,40.0
1625611456,10.0,231.0,450.0,40.0
1625611459,13.0,204.0,394.0,40.0
1625611462,11.0,226.0,427.0,40.0
1625611465,13.0,282.0,502.0,40.0
1625611468,11.0,214.0,523.0,40.0
1625611471,11.0,212.0,475.0,39.0
1625611474,10.0,218.0,445.0,40.0
1625611477,10.0,225.0,433.0,39.0
1625611480,11.0,220.0,453.0,40.0
1625611483,12.0,219.0,447.0,40.0
1625611486,10.0,219.0,447.0,39.0
1625611489,11.0,229.0,460.0,39.0
1625611492,12.0,216.0,466.0,39.0
1625611495,11.0,246.0,463.0,39.0
1625611498,12.0,236.0,462.0,39.0
1625611501,14.0,194.0,463.0,39.0
1625611504,14.0,166.0,458.0,39.0
1625611507,13.0,167.0,456.0,39.0
1625611510,13.0,223.0,469.0,39.0
1625611513,13.0,220.0,467.0,39.0
1625611516,12.0,224.0,449.0,39.0
1625611519,9.0,217.0,457.0,39.0
1625611522,9.0,232.0,480.0,39.0
1625611525,10.0,213.0,459.0,39.0
1625611528,8.0,234.0,423.0,39.0
1625611531,8.0,230.0,397.0,39.0
1625611534,9.0,232.0,405.0,39.0
1625611537,10.0,215.0,329.0,39.0
1625611540,10.0,211.0,393.0,39.0
1625611543,10.0,194.0,472.0,39.0
1625611546,9.0,210.0,391.0,39.0
1625611549,7.0,255.0,612.0,39.0
1625611552,10.0,212.0,409.0,39.0
1625611555,17.0,213.0,408.0,39.0
1625611558,14.0,219.0,457.0,39.0
1625611561,11.0,219.0,521.0,39.0
1625611564,11.0,228.0,580.0,39.0
1625611567,10.0,226.0,468.0,39.0
1625611570,11.0,212.0,439.0,39.0
1625611573,10.0,220.0,427.0,39.0
1625611576,11.0,215.0,411.0,39.0
1625611579,10.0,231.0,433.0,39.0
1625611582,10.0,229.0,411.0,39.0
1625611585,8.0,229.0,424.0,39.0
1625611588,8.0,232.0,425.0,39.0
1625611591,9.0,220.0,427.0,39.0
1625611594,8.0,226.0,420.0,39.0
1625611597,9.0,232.0,424.0,39.0
1625611600,11.0,241.0,413.0,39.0
1625611603,10.0,221.0,410.0,39.0
1625611606,9.0,217.0,426.0,39.0
1625611609,8.0,238.0,429.0,39.0
1625611612,7.0,240.0,441.0,39.0
1625611615,8.0,223.0,430.0,39.0
1625611618,12.0,219.0,436.0,39.0
1625611621,11.0,209.0,434.0,39.0
1625611624,9.0,223.0,443.0,39.0
1625611627,7.0,236.0,437.0,39.0
1625611630,12.0,217.0,419.0,39.0
1625611633,9.0,216.0,424.0,39.0
1625611636,8.0,207.0,458.0,39.0
1625611639,9.0,215.0,465.0,39.0
1625611642,11.0,221.0,478.0,39.0
1625611645,9.0,249.0,466.0,39.0
1625611648,6.0,265.0,521.0,39.0
1625611651,6.0,249.0,468.0,39.0
1625611654,5.0,248.0,507.0,39.0
1625611657,4.0,235.0,479.0,39.0
1625611660,3.0,232.0,402.0,39.0
1625611663,4.0,220.0,437.0,39.0
1625611666,6.0,251.0,415.0,39.0
1625611669,5.0,239.0,382.0,39.0
1625611672,8.0,226.0,363.0,39.0
1625611675,8.0,238.0,410.0,39.0
1625611678,7.0,249.0,402.0,39.0
1625611681,8.0,230.0,397.0,39.0
1625611684,6.0,226.0,399.0,39.0
1625611687,5.0,231.0,396.0,39.0
1625611690,5.0,213.0,408.0,39.0
1625611693,4.0,212.0,412.0,39.0
1625611696,4.0,209.0,419.0,39.0
1625611699,3.0,206.0,418.0,39.0
1625611702,2.0,206.0,423.0,40.0
1625611705,2.0,205.0,403.0,40.0
1625611708,1.0,206.0,407.0,40.0
1625611711,5.0,215.0,405.0,40.0
1625611714,6.0,256.0,404.0,40.0
1625611717,5.0,265.0,408.0,40.0
1625611720,7.0,245.0,411.0,40.0
1625611723,8.0,240.0,414.0,40.0
1625611726,8.0,234.0,417.0,40.0
1625611729,7.0,237.0,416.0,40.0
1625611732,7.0,235.0,417.0,40.0
1625611735,8.0,214.0,418.0,40.0
1625611738,7.0,214.0,420.0,40.0
1625611741,5.0,232.0,423.0,40.0
1625611744,4.0,214.0,425.0,40.0
1625611747,5.0,208.0,424.0,40.0
1625611750,6.0,202.0,419.0,40.0
1625611753,5.0,161.0,422.0,40.0
1625611756,4.0,172.0,426.0,40.0
1625611759,7.0,223.0,427.0,40.0
1625611762,7.0,219.0,425.0,40.0
1625611765,6.0,231.0,427.0,40.0
1625611768,5.0,227.0,431.0,40.0
1625611771,6.0,233.0,416.0,40.0
1625611774,5.0,256.0,395.0,40.0
1625611777,5.0,255.0,388.0,40.0
1625611780,3.0,261.0,429.0,40.0
1625611783,3.0,286.0,451.0,40.0
1625611786,3.0,267.0,469.0,40.0
1625611789,5.0,220.0,483.0,40.0
1625611792,7.0,206.0,484.0,40.0
1625611795,10.0,281.0,490.0,40.0
1625611798,8.0,295.0,539.0,40.0
1625611801,5.0,229.0,525.0,40.0
1625611804,5.0,224.0,515.0,40.0
1625611807,6.0,216.0,497.0,40.0
1625611810,7.0,243.0,487.0,40.0
1625611813,7.0,245.0,487.0,40.0
1625611816,9.0,208.0,437.0,40.0
1625611819,8.0,209.0,476.0,40.0
1625611822,8.0,227.0,503.0,40.0
1625611825,9.0,229.0,474.0,40.0
1625611828,10.0,218.0,473.0,40.0
1625611831,13.0,247.0,445.0,40.0
1625611834,10.0,246.0,466.0,40.0
1625611837,7.0,272.0,483.0,40.0
1625611840,5.0,282.0,477.0,40.0
1625611843,7.0,187.0,490.0,40.0
1625611846,8.0,216.0,523.0,40.0
1625611849,8.0,204.0,488.0,40.0
1625611852,10.0,123.0,461.0,40.0
1625611855,10.0,172.0,419.0,40.0
1625611858,10.0,156.0,474.0,40.0
1625611861,8.0,198.0,365.0,40.0
1625611864,9.0,199.0,487.0,40.0
1625611867,12.0,185.0,364.0,40.0
1625611870,10.0,197.0,358.0,40.0
1625611873,9.0,219.0,416.0,40.0
1625611876,8.0,223.0,480.0,40.0
1625611879,6.0,235.0,459.0,40.0
1625611882,5.0,242.0,456.0,40.0
1625611885,5.0,201.0,434.0,40.0
1625611888,4.0,245.0,432.0,40.0
1625611891,6.0,243.0,441.0,40.0
1625611894,5.0,256.0,445.0,40.0
1625611897,5.0,234.0,450.0,40.0
1625611900,6.0,224.0,450.0,40.0
1625611903,3.0,193.0,448.0,40.0
1625611906,3.0,253.0,449.0,40.0
1625611909,4.0,255.0,457.0,40.0
1625611912,6.0,209.0,451.0,40.0
1625611915,6.0,249.0,448.0,40.0
1625611918,6.0,189.0,453.0,40.0
1625611921,7.0,168.0,450.0,40.0
1625611924,9.0,158.0,463.0,40.0
1625611927,8.0,196.0,415.0,40.0
1625611930,7.0,183.0,435.0,40.0
1625611933,10.0,174.0,391.0,40.0
1625611936,8.0,215.0,438.0,40.0
1625611939,8.0,247.0,464.0,40.0
1625611942,7.0,227.0,438.0,40.0
1625611945,6.0,192.0,446.0,40.0
1625611948,4.0,176.0,417.0,40.0
1625611951,3.0,138.0,449.0,40.0
1625611954,4.0,129.0,464.0,40.0
1625611957,5.0,233.0,472.0,40.0
1625611960,5.0,223.0,465.0,40.0
1625611963,4.0,220.0,457.0,40.0
1625611966,4.0,201.0,505.0,40.0
1625611969,5.0,210.0,517.0,40.0
1625611972,5.0,202.0,525.0,40.0
1625611975,4.0,217.0,521.0,40.0
1625611978,4.0,263.0,511.0,40.0
1625611981,2.0,262.0,493.0,40.0
1625611984,5.0,261.0,490.0,40.0
1625611987,6.0,175.0,487.0,40.0
1625611990,5.0,217.0,483.0,40.0
1625611993,4.0,174.0,487.0,40.0
1625611996,5.0,256.0,485.0,40.0
1625611999,2.0,266.0,478.0,40.0
1625612002,3.0,236.0,474.0,40.0
1625612005,3.0,242.0,475.0,40.0
1625612008,5.0,249.0,481.0,40.0
1625612011,8.0,184.0,473.0,40.0
1625612014,9.0,209.0,476.0,40.0
1625612017,7.0,183.0,478.0,40.0
1625612020,8.0,162.0,468.0,40.0
1625612023,9.0,173.0,455.0,40.0
1625612026,11.0,215.0,485.0,40.0
1625612029,12.0,221.0,405.0,40.0
1625612032,9.0,235.0,310.0,40.0
1625612035,9.0,78.0,372.0,40.0
1625612038,10.0,156.0,356.0,40.0
1625612041,11.0,158.0,374.0,40.0
1625612044,10.0,195.0,403.0,40.0
1625612047,8.0,194.0,419.0,40.0
1625612050,8.0,112.0,445.0,40.0
1625612053,7.0,165.0,450.0,40.0
1625612056,10.0,189.0,424.0,40.0
1625612059,10.0,190.0,420.0,40.0
1625612062,11.0,231.0,425.0,40.0
1625612065,8.0,216.0,412.0,40.0
1625612068,8.0,280.0,366.0,40.0
1625612071,7.0,242.0,484.0,40.0
1625612074,5.0,201.0,537.0,40.0
1625612077,7.0,221.0,532.0,40.0
1625612080,8.0,250.0,491.0,40.0
1625612083,7.0,207.0,497.0,40.0
1625612086,7.0,201.0,470.0,40.0
1625612089,10.0,252.0,474.0,40.0
1625612092,8.0,180.0,489.0,40.0
1625612095,9.0,253.0,481.0,40.0
1625612098,8.0,229.0,489.0,39.0
1625612101,6.0,251.0,478.0,39.0
1625612104,6.0,137.0,467.0,39.0
1625612107,6.0,254.0,481.0,39.0
1625612110,7.0,221.0,473.0,39.0
1625612113,6.0,157.0,461.0,39.0
1625612116,5.0,186.0,462.0,40.0
1625612119,6.0,233.0,455.0,40.0
1625612122,6.0,283.0,446.0,40.0
1625612125,7.0,224.0,434.0,40.0
1625612128,4.0,193.0,427.0,40.0
1625612131,3.0,150.0,416.0,40.0
1625612134,3.0,159.0,434.0,40.0
1625612137,3.0,90.0,433.0,40.0
