DATE,TIME,FRAC_DAYS_SINCE_JAN1,FRAC_HRS_SINCE_JAN1,EPOCH_TIME,CO2_sync,ANEMOMETER_C_sync,ANEMOMETER_UX_sync,ANEMOMETER_UY_sync,ANEMOMETER_UZ_sync,ANEMOMETER_T_sync
8/17/2019,09:10.7,227.7147072,5465.152972,1566000551,388.54,3.49E+02,-8.90E-01,-1.78E+00,-2.95E-01,2.95E+01
8/17/2019,09:10.8,227.7147083,5465.153,1566000551,388.12,3.49E+02,-8.10E-01,-1.70E+00,-5.19E-01,2.94E+01
8/17/2019,09:10.9,227.7147095,5465.153028,1566000551,387.84,3.49E+02,-7.19E-01,-1.58E+00,-5.69E-01,2.94E+01
8/17/2019,09:11.0,227.7147107,5465.153056,1566000551,389.09,3.49E+02,-6.60E-01,-1.59E+00,-5.68E-01,2.94E+01
8/17/2019,09:11.1,227.7147118,5465.153083,1566000551,389.06,3.49E+02,-5.44E-01,-1.60E+00,-4.27E-01,2.95E+01
8/17/2019,09:11.2,227.714713,5465.153111,1566000551,388.99,3.49E+02,-4.66E-01,-1.74E+00,-4.40E-01,2.95E+01
8/17/2019,09:11.3,227.7147141,5465.153139,1566000551,389.39,3.49E+02,-4.38E-01,-1.88E+00,-2.54E-01,2.95E+01
8/17/2019,09:11.4,227.7147153,5465.153167,1566000551,389.82,3.49E+02,-5.73E-01,-2.05E+00,3.00E-02,2.95E+01
8/17/2019,09:11.5,227.7147164,5465.153194,1566000552,390.22,3.49E+02,-5.80E-01,-2.06E+00,2.13E-02,2.95E+01
8/17/2019,09:11.6,227.7147176,5465.153222,1566000552,390.11,3.49E+02,-5.56E-01,-2.05E+00,2.02E-02,2.95E+01
8/17/2019,09:11.7,227.7147188,5465.15325,1566000552,389.58,3.49E+02,-4.85E-01,-1.97E+00,9.00E-02,2.95E+01
8/17/2019,09:11.8,227.7147199,5465.153278,1566000552,389.61,3.49E+02,-5.83E-01,-1.98E+00,4.30E-02,2.95E+01
8/17/2019,09:11.9,227.7147211,5465.153306,1566000552,390.26,3.49E+02,-4.76E-01,-2.05E+00,6.96E-03,2.95E+01
8/17/2019,09:12.0,227.7147222,5465.153333,1566000552,389.73,3.49E+02,-3.01E-01,-2.09E+00,-3.70E-02,2.95E+01
8/17/2019,09:12.1,227.7147234,5465.153361,1566000552,389.29,3.49E+02,-2.80E-01,-2.08E+00,-9.17E-02,2.95E+01
8/17/2019,09:12.2,227.7147245,5465.153389,1566000552,389.79,3.49E+02,-3.53E-01,-2.10E+00,2.44E-02,2.95E+01
8/17/2019,09:12.3,227.7147257,5465.153417,1566000552,389.82,3.49E+02,-3.30E-01,-2.01E+00,8.01E-02,2.96E+01
8/17/2019,09:12.4,227.7147269,5465.153444,1566000552,389.94,3.49E+02,-2.77E-01,-1.91E+00,1.23E-01,2.96E+01
8/17/2019,09:12.5,227.714728,5465.153472,1566000553,389.45,3.49E+02,-2.23E-01,-1.89E+00,1.04E-01,2.96E+01
8/17/2019,09:12.6,227.7147292,5465.1535,1566000553,389.16,3.49E+02,-1.52E-01,-1.87E+00,-2.15E-04,2.95E+01
8/17/2019,09:12.7,227.7147303,5465.153528,1566000553,389.44,3.49E+02,-6.79E-02,-1.99E+00,-1.54E-01,2.95E+01
8/17/2019,09:12.8,227.7147315,5465.153556,1566000553,389.76,3.49E+02,-1.13E-01,-2.02E+00,-2.25E-01,2.95E+01
8/17/2019,09:12.9,227.7147326,5465.153583,1566000553,389.60,3.49E+02,-1.91E-01,-1.92E+00,-2.53E-01,2.95E+01
8/17/2019,09:13.0,227.7147338,5465.153611,1566000553,389.91,3.49E+02,1.89E-02,-1.92E+00,-3.00E-01,2.96E+01
8/17/2019,09:13.1,227.714735,5465.153639,1566000553,390.12,3.49E+02,1.86E-01,-2.07E+00,-4.63E-01,2.96E+01
8/17/2019,09:13.2,227.7147361,5465.153667,1566000553,389.82,3.49E+02,2.94E-01,-2.27E+00,-7.03E-01,2.96E+01
8/17/2019,09:13.3,227.7147373,5465.153694,1566000553,389.91,3.49E+02,3.00E-01,-2.25E+00,-6.28E-01,2.98E+01
8/17/2019,09:13.4,227.7147384,5465.153722,1566000553,390.21,3.49E+02,2.21E-01,-2.13E+00,-4.99E-01,2.98E+01
8/17/2019,09:13.5,227.7147396,5465.15375,1566000554,390.12,3.49E+02,1.88E-01,-2.07E+00,-4.67E-01,2.98E+01
8/17/2019,09:13.6,227.7147407,5465.153778,1566000554,389.45,3.49E+02,1.82E-01,-2.06E+00,-5.07E-01,2.98E+01
8/17/2019,09:13.7,227.7147419,5465.153806,1566000554,390.24,3.49E+02,1.74E-01,-2.11E+00,-5.59E-01,2.97E+01
8/17/2019,09:13.8,227.7147431,5465.153833,1566000554,389.51,3.49E+02,8.76E-02,-2.20E+00,-5.89E-01,2.97E+01
8/17/2019,09:13.9,227.7147442,5465.153861,1566000554,389.54,3.49E+02,-4.56E-02,-2.26E+00,-4.22E-01,2.96E+01
8/17/2019,09:14.0,227.7147454,5465.153889,1566000554,389.80,3.49E+02,6.15E-02,-2.07E+00,-5.39E-01,2.96E+01
8/17/2019,09:14.1,227.7147465,5465.153917,1566000554,390.29,3.49E+02,2.81E-02,-2.01E+00,-5.42E-01,2.96E+01
8/17/2019,09:14.2,227.7147477,5465.153944,1566000554,389.74,3.49E+02,3.55E-02,-2.11E+00,-3.66E-01,2.96E+01
8/17/2019,09:14.3,227.7147488,5465.153972,1566000554,389.42,3.49E+02,-1.82E-01,-1.96E+00,-1.92E-01,2.96E+01
8/17/2019,09:14.4,227.71475,5465.154,1566000554,389.89,3.49E+02,-4.99E-01,-1.91E+00,-3.64E-02,2.96E+01
8/17/2019,09:14.5,227.7147512,5465.154028,1566000555,389.85,3.49E+02,-6.18E-01,-1.84E+00,1.07E-01,2.96E+01
8/17/2019,09:14.6,227.7147523,5465.154056,1566000555,389.70,3.49E+02,-5.48E-01,-1.68E+00,5.63E-02,2.96E+01
8/17/2019,09:14.7,227.7147535,5465.154083,1566000555,389.96,3.49E+02,-5.05E-01,-1.61E+00,1.59E-02,2.96E+01
8/17/2019,09:14.8,227.7147546,5465.154111,1566000555,389.52,3.49E+02,-4.76E-01,-1.62E+00,1.82E-01,2.97E+01
8/17/2019,09:14.9,227.7147558,5465.154139,1566000555,390.04,3.49E+02,-4.34E-01,-1.54E+00,1.03E-01,2.96E+01
8/17/2019,09:15.0,227.7147569,5465.154167,1566000555,389.73,3.49E+02,-4.71E-01,-1.48E+00,5.94E-02,2.96E+01
8/17/2019,09:15.1,227.7147581,5465.154194,1566000555,389.62,3.49E+02,-4.32E-01,-1.56E+00,-2.14E-02,2.96E+01
8/17/2019,09:15.2,227.7147593,5465.154222,1566000555,389.50,3.49E+02,-3.90E-01,-1.63E+00,2.80E-02,2.96E+01
8/17/2019,09:15.3,227.7147604,5465.15425,1566000555,389.81,3.49E+02,-3.44E-01,-1.60E+00,1.66E-01,2.96E+01
8/17/2019,09:15.4,227.7147616,5465.154278,1566000555,390.54,3.49E+02,-4.06E-01,-1.53E+00,2.72E-01,2.96E+01
8/17/2019,09:15.5,227.7147627,5465.154306,1566000556,389.89,3.49E+02,-4.51E-01,-1.52E+00,2.99E-01,2.96E+01
8/17/2019,09:15.6,227.7147639,5465.154333,1566000556,389.40,3.49E+02,-3.98E-01,-1.55E+00,3.88E-01,2.96E+01
8/17/2019,09:15.7,227.7147651,5465.154361,1566000556,389.39,3.49E+02,-3.55E-01,-1.51E+00,3.35E-01,2.97E+01
8/17/2019,09:15.8,227.7147662,5465.154389,1566000556,389.32,3.49E+02,-3.42E-01,-1.43E+00,1.82E-01,2.96E+01
8/17/2019,09:15.9,227.7147674,5465.154417,1566000556,389.65,3.49E+02,-3.50E-01,-1.46E+00,5.85E-02,2.96E+01
8/17/2019,09:16.0,227.7147685,5465.154444,1566000556,389.24,3.49E+02,-3.53E-01,-1.50E+00,3.36E-02,2.96E+01
8/17/2019,09:16.1,227.7147697,5465.154472,1566000556,389.12,3.49E+02,-3.87E-01,-1.49E+00,1.14E-01,2.96E+01
8/17/2019,09:16.2,227.7147708,5465.1545,1566000556,389.19,3.49E+02,-4.66E-01,-1.56E+00,1.71E-01,2.96E+01
8/17/2019,09:16.3,227.714772,5465.154528,1566000556,389.24,3.49E+02,-5.38E-01,-1.69E+00,2.00E-01,2.96E+01
8/17/2019,09:16.4,227.7147732,5465.154556,1566000556,389.37,3.49E+02,-4.27E-01,-1.71E+00,2.87E-01,2.97E+01
8/17/2019,09:16.5,227.7147743,5465.154583,1566000557,390.06,3.49E+02,-3.38E-01,-1.68E+00,3.07E-01,2.97E+01
8/17/2019,09:16.6,227.7147755,5465.154611,1566000557,390.11,3.49E+02,-2.66E-01,-1.65E+00,2.40E-01,2.97E+01
8/17/2019,09:16.7,227.7147766,5465.154639,1566000557,390.20,3.49E+02,-2.38E-01,-1.78E+00,-1.49E-02,2.97E+01
8/17/2019,09:16.8,227.7147778,5465.154667,1566000557,389.53,3.49E+02,-2.53E-01,-1.84E+00,-2.96E-01,2.97E+01
8/17/2019,09:16.9,227.7147789,5465.154694,1566000557,389.62,3.49E+02,-1.55E-01,-1.98E+00,-2.58E-01,2.97E+01
8/17/2019,09:17.0,227.7147801,5465.154722,1566000557,390.03,3.49E+02,-2.58E-01,-2.06E+00,1.64E-01,2.97E+01
8/17/2019,09:17.1,227.7147813,5465.15475,1566000557,389.47,3.49E+02,-3.00E-01,-1.95E+00,5.27E-01,2.97E+01
8/17/2019,09:17.2,227.7147824,5465.154778,1566000557,389.75,3.49E+02,-5.78E-01,-1.97E+00,5.17E-01,2.97E+01
8/17/2019,09:17.3,227.7147836,5465.154806,1566000557,389.31,3.49E+02,-6.78E-01,-2.08E+00,6.43E-01,2.97E+01
8/17/2019,09:17.4,227.7147847,5465.154833,1566000557,389.32,3.49E+02,-6.41E-01,-2.09E+00,7.09E-01,2.97E+01
8/17/2019,09:17.5,227.7147859,5465.154861,1566000558,389.19,3.49E+02,-7.71E-01,-1.98E+00,3.58E-01,2.97E+01
8/17/2019,09:17.6,227.714787,5465.154889,1566000558,389.00,3.49E+02,-5.04E-01,-1.96E+00,2.32E-01,2.96E+01
8/17/2019,09:17.7,227.7147882,5465.154917,1566000558,389.49,3.49E+02,-4.15E-01,-1.93E+00,-2.34E-01,2.96E+01
8/17/2019,09:17.8,227.7147894,5465.154944,1566000558,389.60,3.49E+02,-3.57E-01,-1.93E+00,-4.64E-01,2.96E+01
8/17/2019,09:17.9,227.7147905,5465.154972,1566000558,389.40,3.49E+02,-2.13E-01,-2.03E+00,-4.57E-01,2.96E+01
8/17/2019,09:18.0,227.7147917,5465.155,1566000558,389.71,3.49E+02,-2.53E-01,-2.02E+00,-4.41E-01,2.96E+01
8/17/2019,09:18.1,227.7147928,5465.155028,1566000558,389.13,3.49E+02,-1.01E-01,-2.13E+00,-3.27E-01,2.97E+01
8/17/2019,09:18.2,227.714794,5465.155056,1566000558,389.20,3.49E+02,3.93E-01,-2.10E+00,-6.57E-02,2.97E+01
8/17/2019,09:18.3,227.7147951,5465.155083,1566000558,388.85,3.49E+02,6.87E-01,-1.88E+00,1.78E-02,2.97E+01
8/17/2019,09:18.4,227.7147963,5465.155111,1566000558,389.27,3.49E+02,5.77E-01,-1.78E+00,-5.49E-02,2.98E+01
8/17/2019,09:18.5,227.7147975,5465.155139,1566000559,389.32,3.49E+02,5.19E-01,-1.88E+00,-1.60E-01,2.98E+01
8/17/2019,09:18.6,227.7147986,5465.155167,1566000559,388.45,3.49E+02,4.18E-01,-2.07E+00,-4.46E-02,2.98E+01
8/17/2019,09:18.7,227.7147998,5465.155194,1566000559,388.22,3.49E+02,5.54E-01,-1.99E+00,4.16E-02,2.98E+01
8/17/2019,09:18.8,227.7148009,5465.155222,1566000559,389.21,3.49E+02,4.73E-01,-1.99E+00,1.40E-01,2.97E+01
8/17/2019,09:18.9,227.7148021,5465.15525,1566000559,388.64,3.49E+02,5.18E-01,-1.99E+00,6.77E-02,2.97E+01
8/17/2019,09:19.0,227.7148032,5465.155278,1566000559,388.71,3.49E+02,4.82E-01,-1.92E+00,1.54E-02,2.97E+01
8/17/2019,09:19.1,227.7148044,5465.155306,1566000559,388.85,3.49E+02,3.61E-01,-1.95E+00,-1.43E-01,2.98E+01
8/17/2019,09:19.2,227.7148056,5465.155333,1566000559,388.51,3.49E+02,3.25E-01,-2.02E+00,-9.79E-02,2.98E+01
8/17/2019,09:19.3,227.7148067,5465.155361,1566000559,389.04,3.49E+02,3.26E-01,-2.09E+00,-1.34E-01,2.99E+01
8/17/2019,09:19.4,227.7148079,5465.155389,1566000559,389.30,3.49E+02,4.13E-01,-2.10E+00,-1.72E-01,2.99E+01
8/17/2019,09:19.5,227.714809,5465.155417,1566000560,389.03,3.49E+02,5.02E-01,-2.03E+00,-1.49E-01,2.99E+01
8/17/2019,09:19.6,227.7148102,5465.155444,1566000560,388.64,3.49E+02,5.84E-01,-2.35E+00,-3.52E-01,2.99E+01
8/17/2019,09:19.7,227.7148113,5465.155472,1566000560,389.02,3.49E+02,6.45E-01,-2.54E+00,-4.55E-01,2.96E+01
8/17/2019,09:19.8,227.7148125,5465.1555,1566000560,389.14,3.49E+02,4.34E-01,-2.47E+00,-5.52E-01,2.96E+01
8/17/2019,09:19.9,227.7148137,5465.155528,1566000560,389.63,3.49E+02,4.45E-01,-2.48E+00,-5.60E-01,2.96E+01
8/17/2019,09:20.0,227.7148148,5465.155556,1566000560,389.74,3.49E+02,4.32E-01,-2.46E+00,-5.45E-01,2.96E+01
8/17/2019,09:20.1,227.714816,5465.155583,1566000560,389.89,3.49E+02,4.54E-01,-2.45E+00,-4.51E-01,2.96E+01
8/17/2019,09:20.2,227.7148171,5465.155611,1566000560,389.99,3.49E+02,4.89E-01,-2.37E+00,-3.77E-01,2.96E+01
8/17/2019,09:20.3,227.7148183,5465.155639,1566000560,389.58,3.49E+02,4.64E-01,-2.43E+00,-3.54E-01,2.96E+01
8/17/2019,09:20.4,227.7148194,5465.155667,1566000560,389.73,3.49E+02,4.85E-01,-2.29E+00,-4.08E-01,2.96E+01
8/17/2019,09:20.5,227.7148206,5465.155694,1566000561,390.43,3.49E+02,4.98E-01,-2.29E+00,-4.09E-01,2.96E+01
8/17/2019,09:20.6,227.7148218,5465.155722,1566000561,390.16,3.49E+02,4.78E-01,-2.29E+00,-4.52E-01,2.96E+01
8/17/2019,09:20.7,227.7148229,5465.15575,1566000561,389.78,3.49E+02,4.29E-01,-2.25E+00,-4.64E-01,2.97E+01
8/17/2019,09:20.8,227.7148241,5465.155778,1566000561,389.76,3.49E+02,4.26E-01,-2.21E+00,-4.44E-01,2.98E+01
8/17/2019,09:20.9,227.7148252,5465.155806,1566000561,390.09,3.49E+02,4.02E-01,-2.34E+00,-2.86E-01,2.99E+01
8/17/2019,09:21.0,227.7148264,5465.155833,1566000561,390.10,3.50E+02,2.20E-01,-2.66E+00,-3.18E-01,2.99E+01
8/17/2019,09:21.1,227.7148276,5465.155861,1566000561,389.96,3.49E+02,1.22E-01,-2.53E+00,-1.49E-01,2.98E+01
8/17/2019,09:21.2,227.7148287,5465.155889,1566000561,390.25,3.49E+02,1.43E-01,-2.40E+00,1.12E-01,2.98E+01
8/17/2019,09:21.3,227.7148299,5465.155917,1566000561,390.22,3.49E+02,1.63E-01,-2.36E+00,1.93E-01,2.98E+01
8/17/2019,09:21.4,227.714831,5465.155944,1566000561,390.34,3.49E+02,1.11E-01,-2.19E+00,1.81E-01,2.98E+01
8/17/2019,09:21.5,227.7148322,5465.155972,1566000562,389.77,3.49E+02,1.67E-01,-2.19E+00,2.15E-01,2.97E+01
8/17/2019,09:21.6,227.7148333,5465.156,1566000562,389.72,3.49E+02,2.91E-01,-2.33E+00,1.35E-01,2.97E+01
8/17/2019,09:21.7,227.7148345,5465.156028,1566000562,389.55,3.49E+02,4.93E-01,-2.43E+00,-5.00E-02,2.98E+01
8/17/2019,09:21.8,227.7148357,5465.156056,1566000562,389.28,3.49E+02,7.21E-01,-2.42E+00,-5.20E-02,2.98E+01
8/17/2019,09:21.9,227.7148368,5465.156083,1566000562,389.22,3.49E+02,3.56E-01,-2.33E+00,-4.78E-02,2.97E+01
8/17/2019,09:22.0,227.714838,5465.156111,1566000562,389.31,3.49E+02,4.48E-01,-2.22E+00,1.54E-02,2.98E+01
8/17/2019,09:22.1,227.7148391,5465.156139,1566000562,389.32,3.49E+02,5.66E-01,-2.20E+00,1.01E-01,2.98E+01
8/17/2019,09:22.2,227.7148403,5465.156167,1566000562,389.63,3.49E+02,5.03E-01,-2.25E+00,9.64E-02,2.99E+01
8/17/2019,09:22.3,227.7148414,5465.156194,1566000562,389.73,3.50E+02,5.57E-01,-2.29E+00,1.99E-01,3.00E+01
8/17/2019,09:22.4,227.7148426,5465.156222,1566000562,389.94,3.50E+02,6.28E-01,-2.12E+00,3.50E-01,3.00E+01
8/17/2019,09:22.5,227.7148438,5465.15625,1566000563,389.94,3.50E+02,7.76E-01,-1.99E+00,4.74E-01,2.99E+01
8/17/2019,09:22.6,227.7148449,5465.156278,1566000563,390.11,3.49E+02,1.08E+00,-1.95E+00,5.12E-01,2.99E+01
8/17/2019,09:22.7,227.7148461,5465.156306,1566000563,389.61,3.50E+02,1.11E+00,-2.13E+00,5.10E-01,3.01E+01
8/17/2019,09:22.8,227.7148472,5465.156333,1566000563,390.10,3.50E+02,1.21E+00,-2.17E+00,4.83E-01,3.03E+01
8/17/2019,09:22.9,227.7148484,5465.156361,1566000563,390.18,3.50E+02,1.29E+00,-2.24E+00,6.67E-01,3.02E+01
8/17/2019,09:23.0,227.7148495,5465.156389,1566000563,389.49,3.50E+02,1.42E+00,-2.30E+00,8.62E-01,3.02E+01
8/17/2019,09:23.1,227.7148507,5465.156417,1566000563,389.89,3.50E+02,1.60E+00,-2.12E+00,7.96E-01,3.03E+01
8/17/2019,09:23.2,227.7148519,5465.156444,1566000563,389.87,3.50E+02,1.69E+00,-2.16E+00,7.80E-01,3.04E+01
8/17/2019,09:23.3,227.714853,5465.156472,1566000563,389.09,3.50E+02,1.73E+00,-2.17E+00,7.01E-01,3.04E+01
8/17/2019,09:23.4,227.7148542,5465.1565,1566000563,388.83,3.50E+02,1.69E+00,-2.14E+00,3.23E-01,3.04E+01
8/17/2019,09:23.5,227.7148553,5465.156528,1566000564,389.17,3.50E+02,1.60E+00,-2.08E+00,1.34E-01,3.03E+01
8/17/2019,09:23.6,227.7148565,5465.156556,1566000564,389.47,3.50E+02,1.50E+00,-2.01E+00,9.16E-02,3.02E+01
8/17/2019,09:23.7,227.7148576,5465.156583,1566000564,389.28,3.50E+02,1.32E+00,-2.12E+00,-5.80E-02,3.02E+01
8/17/2019,09:23.8,227.7148588,5465.156611,1566000564,389.28,3.50E+02,1.21E+00,-2.31E+00,-2.82E-01,3.02E+01
8/17/2019,09:23.9,227.71486,5465.156639,1566000564,390.05,3.50E+02,1.08E+00,-2.50E+00,-5.39E-01,3.02E+01
8/17/2019,09:24.0,227.7148611,5465.156667,1566000564,389.56,3.49E+02,1.28E+00,-2.69E+00,-5.10E-01,2.98E+01
8/17/2019,09:24.1,227.7148623,5465.156694,1566000564,389.78,3.49E+02,1.21E+00,-2.75E+00,-4.52E-01,2.97E+01
8/17/2019,09:24.2,227.7148634,5465.156722,1566000564,389.66,3.49E+02,1.18E+00,-2.77E+00,-3.84E-01,2.98E+01
8/17/2019,09:24.3,227.7148646,5465.15675,1566000564,389.86,3.50E+02,1.31E+00,-2.71E+00,-1.03E-01,3.01E+01
8/17/2019,09:24.4,227.7148657,5465.156778,1566000564,390.27,3.50E+02,1.42E+00,-2.56E+00,4.43E-02,3.02E+01
8/17/2019,09:24.5,227.7148669,5465.156806,1566000565,390.10,3.50E+02,1.34E+00,-2.50E+00,-2.00E-01,3.00E+01
8/17/2019,09:24.6,227.7148681,5465.156833,1566000565,389.52,3.49E+02,1.47E+00,-2.62E+00,-1.88E-01,2.98E+01
8/17/2019,09:24.7,227.7148692,5465.156861,1566000565,389.48,3.49E+02,1.56E+00,-2.66E+00,-3.36E-01,2.96E+01
8/17/2019,09:24.8,227.7148704,5465.156889,1566000565,389.84,3.49E+02,1.64E+00,-2.65E+00,-4.28E-01,2.97E+01
8/17/2019,09:24.9,227.7148715,5465.156917,1566000565,390.32,3.49E+02,1.57E+00,-2.65E+00,-4.75E-01,2.97E+01
8/17/2019,09:25.0,227.7148727,5465.156944,1566000565,389.90,3.49E+02,1.63E+00,-2.65E+00,-3.87E-01,2.97E+01
8/17/2019,09:25.1,227.7148738,5465.156972,1566000565,389.52,3.49E+02,1.48E+00,-2.78E+00,-3.60E-01,2.96E+01
8/17/2019,09:25.2,227.714875,5465.157,1566000565,390.28,3.49E+02,1.32E+00,-2.69E+00,-3.30E-01,2.95E+01
8/17/2019,09:25.3,227.7148762,5465.157028,1566000565,390.50,3.49E+02,1.37E+00,-2.63E+00,-3.82E-01,2.95E+01
8/17/2019,09:25.4,227.7148773,5465.157056,1566000565,390.50,3.49E+02,1.39E+00,-2.48E+00,-3.13E-01,2.95E+01
8/17/2019,09:25.5,227.7148785,5465.157083,1566000566,391.08,3.49E+02,1.25E+00,-2.54E+00,-1.68E-01,2.96E+01
8/17/2019,09:25.6,227.7148796,5465.157111,1566000566,391.49,3.49E+02,1.18E+00,-2.53E+00,-1.19E-01,2.96E+01
8/17/2019,09:25.7,227.7148808,5465.157139,1566000566,391.86,3.49E+02,1.33E+00,-2.41E+00,-3.56E-01,2.95E+01
8/17/2019,09:25.8,227.7148819,5465.157167,1566000566,391.59,3.49E+02,1.35E+00,-2.52E+00,-5.60E-01,2.94E+01
8/17/2019,09:25.9,227.7148831,5465.157194,1566000566,391.06,3.49E+02,1.45E+00,-2.69E+00,-6.40E-01,2.94E+01
8/17/2019,09:26.0,227.7148843,5465.157222,1566000566,391.45,3.49E+02,1.71E+00,-2.77E+00,-6.60E-01,2.94E+01
8/17/2019,09:26.1,227.7148854,5465.15725,1566000566,391.07,3.49E+02,1.64E+00,-2.63E+00,-7.36E-01,2.94E+01
8/17/2019,09:26.2,227.7148866,5465.157278,1566000566,390.61,3.49E+02,1.28E+00,-2.45E+00,-6.76E-01,2.94E+01
8/17/2019,09:26.3,227.7148877,5465.157306,1566000566,390.21,3.49E+02,1.66E+00,-2.42E+00,-6.30E-01,2.95E+01
8/17/2019,09:26.4,227.7148889,5465.157333,1566000566,390.52,3.49E+02,1.76E+00,-2.37E+00,-5.36E-01,2.94E+01
8/17/2019,09:26.5,227.7148901,5465.157361,1566000567,389.62,3.49E+02,1.54E+00,-2.22E+00,-5.32E-01,2.94E+01
8/17/2019,09:26.6,227.7148912,5465.157389,1566000567,389.16,3.49E+02,1.37E+00,-2.08E+00,-8.16E-01,2.95E+01
8/17/2019,09:26.7,227.7148924,5465.157417,1566000567,389.43,3.49E+02,1.43E+00,-1.90E+00,-9.98E-01,2.94E+01
8/17/2019,09:26.8,227.7148935,5465.157444,1566000567,390.42,3.49E+02,1.64E+00,-1.91E+00,-7.34E-01,2.94E+01
8/17/2019,09:26.9,227.7148947,5465.157472,1566000567,389.79,3.49E+02,1.63E+00,-1.94E+00,-6.96E-01,2.95E+01
8/17/2019,09:27.0,227.7148958,5465.1575,1566000567,389.59,3.49E+02,1.63E+00,-1.83E+00,-5.64E-01,2.95E+01
8/17/2019,09:27.1,227.714897,5465.157528,1566000567,389.42,3.49E+02,1.87E+00,-1.82E+00,-1.05E-01,2.94E+01
8/17/2019,09:27.2,227.7148982,5465.157556,1566000567,390.03,3.49E+02,1.81E+00,-1.72E+00,1.67E-01,2.94E+01
8/17/2019,09:27.3,227.7148993,5465.157583,1566000567,389.11,3.49E+02,1.57E+00,-1.67E+00,2.84E-01,2.94E+01
8/17/2019,09:27.4,227.7149005,5465.157611,1566000567,389.38,3.49E+02,1.54E+00,-1.86E+00,3.31E-01,2.94E+01
8/17/2019,09:27.5,227.7149016,5465.157639,1566000568,389.88,3.49E+02,1.65E+00,-1.95E+00,2.80E-01,2.94E+01
8/17/2019,09:27.6,227.7149028,5465.157667,1566000568,389.64,3.49E+02,1.83E+00,-1.81E+00,1.45E-01,2.94E+01
8/17/2019,09:27.7,227.7149039,5465.157694,1566000568,389.26,3.49E+02,1.92E+00,-1.77E+00,5.37E-02,2.94E+01
8/17/2019,09:27.8,227.7149051,5465.157722,1566000568,390.08,3.49E+02,2.00E+00,-1.76E+00,5.61E-02,2.94E+01
8/17/2019,09:27.9,227.7149063,5465.15775,1566000568,389.71,3.49E+02,2.14E+00,-1.89E+00,-2.12E-01,2.94E+01
8/17/2019,09:28.0,227.7149074,5465.157778,1566000568,390.09,3.49E+02,2.16E+00,-2.12E+00,-1.30E-01,2.94E+01
8/17/2019,09:28.1,227.7149086,5465.157806,1566000568,390.10,3.49E+02,2.12E+00,-2.21E+00,2.16E-01,2.94E+01
8/17/2019,09:28.2,227.7149097,5465.157833,1566000568,389.24,3.49E+02,2.03E+00,-2.22E+00,2.34E-01,2.95E+01
8/17/2019,09:28.3,227.7149109,5465.157861,1566000568,389.31,3.49E+02,1.97E+00,-2.19E+00,1.83E-01,2.95E+01
8/17/2019,09:28.4,227.714912,5465.157889,1566000568,390.38,3.49E+02,2.23E+00,-2.13E+00,8.62E-02,2.94E+01
8/17/2019,09:28.5,227.7149132,5465.157917,1566000569,390.10,3.49E+02,2.20E+00,-2.23E+00,-1.92E-02,2.94E+01
8/17/2019,09:28.6,227.7149144,5465.157944,1566000569,389.59,3.49E+02,2.00E+00,-2.10E+00,2.60E-02,2.95E+01
8/17/2019,09:28.7,227.7149155,5465.157972,1566000569,389.96,3.49E+02,2.00E+00,-2.08E+00,4.17E-02,2.95E+01
8/17/2019,09:28.8,227.7149167,5465.158,1566000569,390.26,3.49E+02,2.03E+00,-2.02E+00,-4.44E-02,2.95E+01
8/17/2019,09:28.9,227.7149178,5465.158028,1566000569,390.41,3.49E+02,2.06E+00,-1.94E+00,-7.86E-02,2.95E+01
8/17/2019,09:29.0,227.714919,5465.158056,1566000569,390.38,3.49E+02,2.09E+00,-2.00E+00,2.08E-01,2.95E+01
8/17/2019,09:29.1,227.7149201,5465.158083,1566000569,390.06,3.49E+02,2.11E+00,-1.90E+00,2.74E-01,2.95E+01
8/17/2019,09:29.2,227.7149213,5465.158111,1566000569,389.49,3.49E+02,1.88E+00,-1.75E+00,1.86E-01,2.95E+01
8/17/2019,09:29.3,227.7149225,5465.158139,1566000569,389.59,3.49E+02,1.64E+00,-1.67E+00,1.76E-01,2.95E+01
8/17/2019,09:29.4,227.7149236,5465.158167,1566000569,389.38,3.49E+02,1.65E+00,-1.71E+00,2.51E-01,2.95E+01
8/17/2019,09:29.5,227.7149248,5465.158194,1566000570,389.72,3.49E+02,1.78E+00,-1.84E+00,-1.06E-02,2.95E+01
8/17/2019,09:29.6,227.7149259,5465.158222,1566000570,389.73,3.49E+02,2.01E+00,-1.74E+00,-6.60E-02,2.95E+01
8/17/2019,09:29.7,227.7149271,5465.15825,1566000570,389.95,3.49E+02,2.08E+00,-1.72E+00,-5.97E-02,2.95E+01
8/17/2019,09:29.8,227.7149282,5465.158278,1566000570,390.05,3.49E+02,1.97E+00,-1.68E+00,-1.06E-01,2.94E+01
8/17/2019,09:29.9,227.7149294,5465.158306,1566000570,389.92,3.49E+02,1.84E+00,-1.56E+00,1.55E-02,2.94E+01
8/17/2019,09:30.0,227.7149306,5465.158333,1566000570,389.88,3.49E+02,1.85E+00,-1.60E+00,2.47E-01,2.95E+01
8/17/2019,09:30.1,227.7149317,5465.158361,1566000570,389.69,3.49E+02,1.89E+00,-1.77E+00,3.54E-01,2.95E+01
